Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,303705,264570,288434,375394
"Revenue 303705 264570 288434 375394  Other Revenue, Total - - - -","Revenue 303705 264570 288434 375394  Other Revenue, Total - - - -","Revenue 303705 264570 288434 375394  Other Revenue, Total - - - -","Revenue 303705 264570 288434 375394  Other Revenue, Total - - - -","Revenue 303705 264570 288434 375394  Other Revenue, Total - - - -"
Revenue,303705,264570,288434,375394
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",96795,81511,91288,114045
Gross Profit,206910,183059,197146,261349
Total Operating Expenses,313484,283454,311465,354832
"Selling/General/Admin. Expenses, Total 171560 159329 164890 189131  Research & Development - - - -  Depreciation / Amortization 47398 47293 47747 47799  Interest Expense (Income) - Net Operating -2549 -2938 - -  Unusual Expense (Income) - -37542 8368 3945  Other Operating Expenses, Total 280 -1741 -828 -88","Selling/General/Admin. Expenses, Total 171560 159329 164890 189131  Research & Development - - - -  Depreciation / Amortization 47398 47293 47747 47799  Interest Expense (Income) - Net Operating -2549 -2938 - -  Unusual Expense (Income) - -37542 8368 3945  Other Operating Expenses, Total 280 -1741 -828 -88","Selling/General/Admin. Expenses, Total 171560 159329 164890 189131  Research & Development - - - -  Depreciation / Amortization 47398 47293 47747 47799  Interest Expense (Income) - Net Operating -2549 -2938 - -  Unusual Expense (Income) - -37542 8368 3945  Other Operating Expenses, Total 280 -1741 -828 -88","Selling/General/Admin. Expenses, Total 171560 159329 164890 189131  Research & Development - - - -  Depreciation / Amortization 47398 47293 47747 47799  Interest Expense (Income) - Net Operating -2549 -2938 - -  Unusual Expense (Income) - -37542 8368 3945  Other Operating Expenses, Total 280 -1741 -828 -88","Selling/General/Admin. Expenses, Total 171560 159329 164890 189131  Research & Development - - - -  Depreciation / Amortization 47398 47293 47747 47799  Interest Expense (Income) - Net Operating -2549 -2938 - -  Unusual Expense (Income) - -37542 8368 3945  Other Operating Expenses, Total 280 -1741 -828 -88"
"Selling/General/Admin. Expenses, Total",171560,159329,164890,189131
Research & Development,-,-,-,-
Depreciation / Amortization,47398,47293,47747,47799
Interest Expense (Income) - Net Operating,-2549,-2938,-,-
Unusual Expense (Income),-,-37542,8368,3945
"Other Operating Expenses, Total",280,-1741,-828,-88
Operating Income,-9779,-18884,-23031,20562
"Interest Income (Expense), Net Non-Operating",-,-2926,-2797,-3802
Gain (Loss) on Sale of Assets,-1592,-185,-,-
"Other, Net",38,-33024,-605,-31
Net Income Before Taxes,-8225,14325,-26433,16729
Provision for Income Taxes,-1854,5583,-9219,7242
Net Income After Taxes,-6371,8742,-17214,9487
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-6371,8742,-17214,9487
Total Extraordinary Items,-,-,-,-
Net Income,-6371,8742,-17214,9487
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-6371,8742,-17214,9487
Dilution Adjustment,-,-0.28,-,-
Diluted Net Income,-6371,8742.28,-17214,9487
Diluted Weighted Average Shares,227.54,214.43,197.5,197.46
Diluted EPS Excluding Extraordinary Items,-28,40.77,-87.16,48.05
DPS - Common Stock Primary Issue,-,12,-,19
Diluted Normalized EPS,-3.14,60.44,-59.62,59.38
