Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,13257,11259.82,10465.47,10213.11
"Revenue 13257 11259.82 10465.47 10213.11  Other Revenue, Total - - - -","Revenue 13257 11259.82 10465.47 10213.11  Other Revenue, Total - - - -","Revenue 13257 11259.82 10465.47 10213.11  Other Revenue, Total - - - -","Revenue 13257 11259.82 10465.47 10213.11  Other Revenue, Total - - - -","Revenue 13257 11259.82 10465.47 10213.11  Other Revenue, Total - - - -"
Revenue,13257,11259.82,10465.47,10213.11
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8308,7224.26,6738.01,6653.88
Gross Profit,4949,4035.56,3727.46,3559.23
Total Operating Expenses,12302,11246.41,10639.03,10128.11
"Selling/General/Admin. Expenses, Total 3994 3601.53 3501.93 3293.14  Research & Development - - - -  Depreciation / Amortization 111 158.93 173.75 176.98  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 261.69 225.35 4.11  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 3994 3601.53 3501.93 3293.14  Research & Development - - - -  Depreciation / Amortization 111 158.93 173.75 176.98  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 261.69 225.35 4.11  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 3994 3601.53 3501.93 3293.14  Research & Development - - - -  Depreciation / Amortization 111 158.93 173.75 176.98  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 261.69 225.35 4.11  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 3994 3601.53 3501.93 3293.14  Research & Development - - - -  Depreciation / Amortization 111 158.93 173.75 176.98  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 261.69 225.35 4.11  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 3994 3601.53 3501.93 3293.14  Research & Development - - - -  Depreciation / Amortization 111 158.93 173.75 176.98  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 261.69 225.35 4.11  Other Operating Expenses, Total -105 - - -"
"Selling/General/Admin. Expenses, Total",3994,3601.53,3501.93,3293.14
Research & Development,-,-,-,-
Depreciation / Amortization,111,158.93,173.75,176.98
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,261.69,225.35,4.11
"Other Operating Expenses, Total",-105,-,-,-
Operating Income,955,13.41,-173.57,85.01
"Interest Income (Expense), Net Non-Operating",-,-3.53,-1.99,-2.89
Gain (Loss) on Sale of Assets,1,0.54,0.32,-1.4
"Other, Net",22,3.5,7.27,-1.08
Net Income Before Taxes,932,13.93,-167.97,79.64
Provision for Income Taxes,326,64.83,0.86,30.18
Net Income After Taxes,606,-50.9,-168.82,49.47
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,606,-50.9,-168.82,49.47
Total Extraordinary Items,-,-,-,-
Net Income,606,-50.9,-168.82,49.47
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,606,-50.9,-168.82,49.46
Dilution Adjustment,-0.21,-,-,-
Diluted Net Income,606.21,-50.9,-168.82,49.46
Diluted Weighted Average Shares,18.18,17.51,17.45,17.04
Diluted EPS Excluding Extraordinary Items,33.34,-2.91,-9.68,2.9
DPS - Common Stock Primary Issue,10,3,3,3
Diluted Normalized EPS,32.35,6.79,-1.29,3.1
