Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,78397,78001,71471,66725
"Revenue 78397 78001 71471 66725  Other Revenue, Total - - - -","Revenue 78397 78001 71471 66725  Other Revenue, Total - - - -","Revenue 78397 78001 71471 66725  Other Revenue, Total - - - -","Revenue 78397 78001 71471 66725  Other Revenue, Total - - - -","Revenue 78397 78001 71471 66725  Other Revenue, Total - - - -"
Revenue,78397,78001,71471,66725
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",60935,59681,53035,51725
Gross Profit,17462,18320,18436,15000
Total Operating Expenses,70831,68823,62660,63662
"Selling/General/Admin. Expenses, Total 9896 9754 7867 7668  Research & Development - - 787 709  Depreciation / Amortization 2157 - 642 613  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -612 329 2946  Other Operating Expenses, Total -2146 - - 1","Selling/General/Admin. Expenses, Total 9896 9754 7867 7668  Research & Development - - 787 709  Depreciation / Amortization 2157 - 642 613  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -612 329 2946  Other Operating Expenses, Total -2146 - - 1","Selling/General/Admin. Expenses, Total 9896 9754 7867 7668  Research & Development - - 787 709  Depreciation / Amortization 2157 - 642 613  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -612 329 2946  Other Operating Expenses, Total -2146 - - 1","Selling/General/Admin. Expenses, Total 9896 9754 7867 7668  Research & Development - - 787 709  Depreciation / Amortization 2157 - 642 613  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -612 329 2946  Other Operating Expenses, Total -2146 - - 1","Selling/General/Admin. Expenses, Total 9896 9754 7867 7668  Research & Development - - 787 709  Depreciation / Amortization 2157 - 642 613  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - -612 329 2946  Other Operating Expenses, Total -2146 - - 1"
"Selling/General/Admin. Expenses, Total",9896,9754,7867,7668
Research & Development,-,-,787,709
Depreciation / Amortization,2157,-,642,613
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,-612,329,2946
"Other Operating Expenses, Total",-2146,-,-,1
Operating Income,7566,9178,8811,3063
"Interest Income (Expense), Net Non-Operating",-,542,475,795
Gain (Loss) on Sale of Assets,53,14,41,55
"Other, Net",-1725,133,23,29
Net Income Before Taxes,9238,9867,9350,3942
Provision for Income Taxes,2954,3055,2992,2120
Net Income After Taxes,6284,6812,6358,1822
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6284,6812,6358,1822
Total Extraordinary Items,-,-,-,-
Net Income,6284,6812,6358,1822
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,6284,6811,6357,1821
Dilution Adjustment,-,-,-,-
Diluted Net Income,6284,6811,6357,1821
Diluted Weighted Average Shares,30.55,30.56,28.97,28.67
Diluted EPS Excluding Extraordinary Items,205.7,222.88,219.47,63.51
DPS - Common Stock Primary Issue,45,42,38,34
Diluted Normalized EPS,161.13,208.74,226.23,110.12
