Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20386,18043,22167.63,22840.12
"Revenue 20386 18043.97 22167.63 22840.12  Other Revenue, Total - - - -","Revenue 20386 18043.97 22167.63 22840.12  Other Revenue, Total - - - -","Revenue 20386 18043.97 22167.63 22840.12  Other Revenue, Total - - - -","Revenue 20386 18043.97 22167.63 22840.12  Other Revenue, Total - - - -","Revenue 20386 18043.97 22167.63 22840.12  Other Revenue, Total - - - -"
Revenue,20386,18043.97,22167.63,22840.12
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,13780.2,13628.14,14206.92
Gross Profit,4656,4263.77,8539.49,8633.2
Total Operating Expenses,20603,18485.97,22112.08,22713.01
"Selling/General/Admin. Expenses, Total - 4590.63 8017.19 8113.11  Research & Development - - 269.64 265.56  Depreciation / Amortization 1357 - 71.52 81  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 115.14 125.58 46.41  Other Operating Expenses, Total -1350 - - -","Selling/General/Admin. Expenses, Total - 4590.63 8017.19 8113.11  Research & Development - - 269.64 265.56  Depreciation / Amortization 1357 - 71.52 81  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 115.14 125.58 46.41  Other Operating Expenses, Total -1350 - - -","Selling/General/Admin. Expenses, Total - 4590.63 8017.19 8113.11  Research & Development - - 269.64 265.56  Depreciation / Amortization 1357 - 71.52 81  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 115.14 125.58 46.41  Other Operating Expenses, Total -1350 - - -","Selling/General/Admin. Expenses, Total - 4590.63 8017.19 8113.11  Research & Development - - 269.64 265.56  Depreciation / Amortization 1357 - 71.52 81  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 115.14 125.58 46.41  Other Operating Expenses, Total -1350 - - -","Selling/General/Admin. Expenses, Total - 4590.63 8017.19 8113.11  Research & Development - - 269.64 265.56  Depreciation / Amortization 1357 - 71.52 81  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 115.14 125.58 46.41  Other Operating Expenses, Total -1350 - - -"
"Selling/General/Admin. Expenses, Total",-,4590.63,8017.19,8113.11
Research & Development,-,-,269.64,265.56
Depreciation / Amortization,1357,-,71.52,81
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,115.14,125.58,46.41
"Other Operating Expenses, Total",-1350,-,-,-
Operating Income,-217,-442,55.55,127.11
"Interest Income (Expense), Net Non-Operating",-,1602.6,2663.57,2313.6
Gain (Loss) on Sale of Assets,149,-151.88,-,0.2
"Other, Net",-5931,177.17,98.11,73.33
Net Income Before Taxes,5565,1185.88,2817.23,2514.24
Provision for Income Taxes,1595,357.8,811.53,744.95
Net Income After Taxes,3970,828.07,2005.69,1769.29
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3970,828.07,2005.69,1769.29
Total Extraordinary Items,-,-,-,-
Net Income,3970,828.07,2005.69,1769.29
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,3970,828.07,2005.69,1769.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,3970,828.07,2005.69,1769.29
Diluted Weighted Average Shares,5.6,5.6,5.6,5.6
Diluted EPS Excluding Extraordinary Items,708.39,147.76,357.92,315.74
DPS - Common Stock Primary Issue,-,32,30,26
Diluted Normalized EPS,608.13,181.04,373.88,321.54
