Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,65073,60488,42391,56658
"Revenue 65073 60488 42391 56658  Other Revenue, Total - - - -","Revenue 65073 60488 42391 56658  Other Revenue, Total - - - -","Revenue 65073 60488 42391 56658  Other Revenue, Total - - - -","Revenue 65073 60488 42391 56658  Other Revenue, Total - - - -","Revenue 65073 60488 42391 56658  Other Revenue, Total - - - -"
Revenue,65073,60488,42391,56658
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",60896,56442,38245,52808
Gross Profit,4177,4046,4146,3850
Total Operating Expenses,64734,59969,41735,56383
"Selling/General/Admin. Expenses, Total 3838 3522 3485 3509  Research & Development - - - -  Depreciation / Amortization 817 699 673 -  Interest Expense (Income) - Net Operating -7 -6 -6 -  Unusual Expense (Income) - 96 -11 66  Other Operating Expenses, Total -810 -688 -662 -","Selling/General/Admin. Expenses, Total 3838 3522 3485 3509  Research & Development - - - -  Depreciation / Amortization 817 699 673 -  Interest Expense (Income) - Net Operating -7 -6 -6 -  Unusual Expense (Income) - 96 -11 66  Other Operating Expenses, Total -810 -688 -662 -","Selling/General/Admin. Expenses, Total 3838 3522 3485 3509  Research & Development - - - -  Depreciation / Amortization 817 699 673 -  Interest Expense (Income) - Net Operating -7 -6 -6 -  Unusual Expense (Income) - 96 -11 66  Other Operating Expenses, Total -810 -688 -662 -","Selling/General/Admin. Expenses, Total 3838 3522 3485 3509  Research & Development - - - -  Depreciation / Amortization 817 699 673 -  Interest Expense (Income) - Net Operating -7 -6 -6 -  Unusual Expense (Income) - 96 -11 66  Other Operating Expenses, Total -810 -688 -662 -","Selling/General/Admin. Expenses, Total 3838 3522 3485 3509  Research & Development - - - -  Depreciation / Amortization 817 699 673 -  Interest Expense (Income) - Net Operating -7 -6 -6 -  Unusual Expense (Income) - 96 -11 66  Other Operating Expenses, Total -810 -688 -662 -"
"Selling/General/Admin. Expenses, Total",3838,3522,3485,3509
Research & Development,-,-,-,-
Depreciation / Amortization,817,699,673,-
Interest Expense (Income) - Net Operating,-7,-6,-6,-
Unusual Expense (Income),-,96,-11,66
"Other Operating Expenses, Total",-810,-688,-662,-
Operating Income,339,519,656,275
"Interest Income (Expense), Net Non-Operating",-,25,148,471
Gain (Loss) on Sale of Assets,418,1884,66,53
"Other, Net",-818,-3730,-357,61
Net Income Before Taxes,739,2365,947,860
Provision for Income Taxes,346,327,315,295
Net Income After Taxes,393,2038,632,565
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,393,2038,632,565
Total Extraordinary Items,-,-,-,-
Net Income,393,2038,632,565
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,393,2038,632,565
Dilution Adjustment,-,-,-,-
Diluted Net Income,393,2038,632,565
Diluted Weighted Average Shares,6.57,7.91,7.98,8.32
Diluted EPS Excluding Extraordinary Items,59.77,257.53,79.17,67.89
DPS - Common Stock Primary Issue,70,65,23,15.89
Diluted Normalized EPS,34.51,45.57,68.11,68.91
