Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,615421,465406,391496,448918
"Revenue 615421 465406 391496 448918  Other Revenue, Total - - - -","Revenue 615421 465406 391496 448918  Other Revenue, Total - - - -","Revenue 615421 465406 391496 448918  Other Revenue, Total - - - -","Revenue 615421 465406 391496 448918  Other Revenue, Total - - - -","Revenue 615421 465406 391496 448918  Other Revenue, Total - - - -"
Revenue,615421,465406,391496,448918
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",477337,362377,299752,341665
Gross Profit,138084,103029,91744,107253
Total Operating Expenses,600712,462163,392679,448827
"Selling/General/Admin. Expenses, Total 123375 99436 85067 93673  Research & Development - - - -  Depreciation / Amortization 25844 - 5082 5143  Interest Expense (Income) - Net Operating -3873 - - -  Unusual Expense (Income) - 349 2777 8346  Other Operating Expenses, Total -21971 1 1 -","Selling/General/Admin. Expenses, Total 123375 99436 85067 93673  Research & Development - - - -  Depreciation / Amortization 25844 - 5082 5143  Interest Expense (Income) - Net Operating -3873 - - -  Unusual Expense (Income) - 349 2777 8346  Other Operating Expenses, Total -21971 1 1 -","Selling/General/Admin. Expenses, Total 123375 99436 85067 93673  Research & Development - - - -  Depreciation / Amortization 25844 - 5082 5143  Interest Expense (Income) - Net Operating -3873 - - -  Unusual Expense (Income) - 349 2777 8346  Other Operating Expenses, Total -21971 1 1 -","Selling/General/Admin. Expenses, Total 123375 99436 85067 93673  Research & Development - - - -  Depreciation / Amortization 25844 - 5082 5143  Interest Expense (Income) - Net Operating -3873 - - -  Unusual Expense (Income) - 349 2777 8346  Other Operating Expenses, Total -21971 1 1 -","Selling/General/Admin. Expenses, Total 123375 99436 85067 93673  Research & Development - - - -  Depreciation / Amortization 25844 - 5082 5143  Interest Expense (Income) - Net Operating -3873 - - -  Unusual Expense (Income) - 349 2777 8346  Other Operating Expenses, Total -21971 1 1 -"
"Selling/General/Admin. Expenses, Total",123375,99436,85067,93673
Research & Development,-,-,-,-
Depreciation / Amortization,25844,-,5082,5143
Interest Expense (Income) - Net Operating,-3873,-,-,-
Unusual Expense (Income),-,349,2777,8346
"Other Operating Expenses, Total",-21971,1,1,-
Operating Income,14709,3243,-1183,91
"Interest Income (Expense), Net Non-Operating",-,-629,-835,-903
Gain (Loss) on Sale of Assets,802,-70,-102,960
"Other, Net",1664,288,1255,331
Net Income Before Taxes,12243,2832,-865,479
Provision for Income Taxes,5372,2087,1691,5456
Net Income After Taxes,6871,745,-2556,-4977
Minority Interest,294,-27,-126,-266
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6913,718,-2682,-5243
Total Extraordinary Items,-,-,-,-
Net Income,6913,718,-2682,-5243
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,6913,717,-2683,-5243
Dilution Adjustment,-0.981,-,-,-
Diluted Net Income,6913.98,717,-2683,-5243
Diluted Weighted Average Shares,107.01,106.97,106.54,106.5
Diluted EPS Excluding Extraordinary Items,64.61,6.7,-25.18,-49.23
DPS - Common Stock Primary Issue,9,8,8,13
Diluted Normalized EPS,68.41,74.97,59.27,68.1
