Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,9898,7633,10960,11701
"Revenue 9898 7633 10960 11701  Other Revenue, Total - - - -","Revenue 9898 7633 10960 11701  Other Revenue, Total - - - -","Revenue 9898 7633 10960 11701  Other Revenue, Total - - - -","Revenue 9898 7633 10960 11701  Other Revenue, Total - - - -","Revenue 9898 7633 10960 11701  Other Revenue, Total - - - -"
Revenue,9898,7633,10960,11701
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8828,6800,9272,10655
Gross Profit,1070,833,1688,1046
Total Operating Expenses,9751,7730,10331,11569
"Selling/General/Admin. Expenses, Total 923 930 1039 902  Research & Development - - - -  Depreciation / Amortization 69 72 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 20 12  Other Operating Expenses, Total -69 -71 - -","Selling/General/Admin. Expenses, Total 923 930 1039 902  Research & Development - - - -  Depreciation / Amortization 69 72 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 20 12  Other Operating Expenses, Total -69 -71 - -","Selling/General/Admin. Expenses, Total 923 930 1039 902  Research & Development - - - -  Depreciation / Amortization 69 72 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 20 12  Other Operating Expenses, Total -69 -71 - -","Selling/General/Admin. Expenses, Total 923 930 1039 902  Research & Development - - - -  Depreciation / Amortization 69 72 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 20 12  Other Operating Expenses, Total -69 -71 - -","Selling/General/Admin. Expenses, Total 923 930 1039 902  Research & Development - - - -  Depreciation / Amortization 69 72 - -  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 20 12  Other Operating Expenses, Total -69 -71 - -"
"Selling/General/Admin. Expenses, Total",923,930,1039,902
Research & Development,-,-,-,-
Depreciation / Amortization,69,72,-,-
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,-,20,12
"Other Operating Expenses, Total",-69,-71,-,-
Operating Income,147,-97,629,132
"Interest Income (Expense), Net Non-Operating",-,121,81,123
Gain (Loss) on Sale of Assets,14,27,5,7
"Other, Net",-166,-184,51,30
Net Income Before Taxes,299,60,766,292
Provision for Income Taxes,107,19,258,118
Net Income After Taxes,192,41,508,174
Minority Interest,332,329,-6,14
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,190,45,502,188
Total Extraordinary Items,-,-,-,-
Net Income,190,45,502,188
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,190,45,503,188
Dilution Adjustment,-,-,-,-
Diluted Net Income,190,45,503,188
Diluted Weighted Average Shares,2.16,2.16,2.23,2.74
Diluted EPS Excluding Extraordinary Items,88.13,20.87,225.18,68.72
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,82.27,11.42,229.63,69.8
