Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7017,3712,2971.59,5451.52
"Revenue 7017 3712 2971.59 5451.52  Other Revenue, Total - - - -","Revenue 7017 3712 2971.59 5451.52  Other Revenue, Total - - - -","Revenue 7017 3712 2971.59 5451.52  Other Revenue, Total - - - -","Revenue 7017 3712 2971.59 5451.52  Other Revenue, Total - - - -","Revenue 7017 3712 2971.59 5451.52  Other Revenue, Total - - - -"
Revenue,7017,3712,2971.59,5451.52
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",510,283,287.05,784.22
Gross Profit,6507,3429,2684.54,4667.3
Total Operating Expenses,7014,5044,4991.27,5640.93
"Selling/General/Admin. Expenses, Total 6504 4758 4311.26 4848.6  Research & Development - - - -  Depreciation / Amortization 204 189 - -  Interest Expense (Income) - Net Operating -199 -134 - -  Unusual Expense (Income) - 189.46 392.96 8.1  Other Operating Expenses, Total -5 -52 - -","Selling/General/Admin. Expenses, Total 6504 4758 4311.26 4848.6  Research & Development - - - -  Depreciation / Amortization 204 189 - -  Interest Expense (Income) - Net Operating -199 -134 - -  Unusual Expense (Income) - 189.46 392.96 8.1  Other Operating Expenses, Total -5 -52 - -","Selling/General/Admin. Expenses, Total 6504 4758 4311.26 4848.6  Research & Development - - - -  Depreciation / Amortization 204 189 - -  Interest Expense (Income) - Net Operating -199 -134 - -  Unusual Expense (Income) - 189.46 392.96 8.1  Other Operating Expenses, Total -5 -52 - -","Selling/General/Admin. Expenses, Total 6504 4758 4311.26 4848.6  Research & Development - - - -  Depreciation / Amortization 204 189 - -  Interest Expense (Income) - Net Operating -199 -134 - -  Unusual Expense (Income) - 189.46 392.96 8.1  Other Operating Expenses, Total -5 -52 - -","Selling/General/Admin. Expenses, Total 6504 4758 4311.26 4848.6  Research & Development - - - -  Depreciation / Amortization 204 189 - -  Interest Expense (Income) - Net Operating -199 -134 - -  Unusual Expense (Income) - 189.46 392.96 8.1  Other Operating Expenses, Total -5 -52 - -"
"Selling/General/Admin. Expenses, Total",6504,4758,4311.26,4848.6
Research & Development,-,-,-,-
Depreciation / Amortization,204,189,-,-
Interest Expense (Income) - Net Operating,-199,-134,-,-
Unusual Expense (Income),-,189.46,392.96,8.1
"Other Operating Expenses, Total",-5,-52,-,-
Operating Income,3,-1332,-2019.68,-189.41
"Interest Income (Expense), Net Non-Operating",-,-134.18,-77.67,-85.87
Gain (Loss) on Sale of Assets,1458,-9,-7.07,133.18
"Other, Net",-2008,489,19.76,-30.16
Net Income Before Taxes,553,-1812,-2084.66,-172.26
Provision for Income Taxes,19,17,16.5,18.76
Net Income After Taxes,534,-1829,-2101.15,-191.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,534,-1829,-2101.15,-191.03
Total Extraordinary Items,-,-,-,-
Net Income,534,-1829,-2101.15,-191.03
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,534,-1829,-2101.15,-191.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,534,-1829,-2101.15,-191.03
Diluted Weighted Average Shares,108.76,70.43,55.54,53.64
Diluted EPS Excluding Extraordinary Items,4.91,-25.97,-37.83,-3.56
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-1.24,-14.4,-33.15,-5.08
