Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,876082,762927,655529,677980
"Revenue 876082 762927 655529 677980  Other Revenue, Total - - - -","Revenue 876082 762927 655529 677980  Other Revenue, Total - - - -","Revenue 876082 762927 655529 677980  Other Revenue, Total - - - -","Revenue 876082 762927 655529 677980  Other Revenue, Total - - - -","Revenue 876082 762927 655529 677980  Other Revenue, Total - - - -"
Revenue,876082,762927,655529,677980
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",482199,416100,357178,374278
Gross Profit,393883,346827,298351,303702
Total Operating Expenses,778065,673611,596055,624888
"Selling/General/Admin. Expenses, Total 245684 213234 195693 202954  Research & Development 50182 44277 43184 45988  Depreciation / Amortization 26587 23367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -5639 1668  Other Operating Expenses, Total -26587 -23367 - -","Selling/General/Admin. Expenses, Total 245684 213234 195693 202954  Research & Development 50182 44277 43184 45988  Depreciation / Amortization 26587 23367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -5639 1668  Other Operating Expenses, Total -26587 -23367 - -","Selling/General/Admin. Expenses, Total 245684 213234 195693 202954  Research & Development 50182 44277 43184 45988  Depreciation / Amortization 26587 23367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -5639 1668  Other Operating Expenses, Total -26587 -23367 - -","Selling/General/Admin. Expenses, Total 245684 213234 195693 202954  Research & Development 50182 44277 43184 45988  Depreciation / Amortization 26587 23367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -5639 1668  Other Operating Expenses, Total -26587 -23367 - -","Selling/General/Admin. Expenses, Total 245684 213234 195693 202954  Research & Development 50182 44277 43184 45988  Depreciation / Amortization 26587 23367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -5639 1668  Other Operating Expenses, Total -26587 -23367 - -"
"Selling/General/Admin. Expenses, Total",245684,213234,195693,202954
Research & Development,50182,44277,43184,45988
Depreciation / Amortization,26587,23367,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-5639,1668
"Other Operating Expenses, Total",-26587,-23367,-,-
Operating Income,98017,89316,59474,53092
"Interest Income (Expense), Net Non-Operating",-,-,127,986
Gain (Loss) on Sale of Assets,-2144,3430,7940,1089
"Other, Net",673,796,-7457,-3331
Net Income Before Taxes,99488,85090,58991,51836
Provision for Income Taxes,24943,23046,15093,11270
Net Income After Taxes,74545,62044,43898,40566
Minority Interest,2754,2744,2500,-440
Equity In Affiliates,-,-1624,-6098,-963
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,73861,61400,43307,39163
Total Extraordinary Items,-,-,-,35732
Net Income,73861,61400,43307,74895
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,73861,61400,43307,39163
Dilution Adjustment,-,-,-,-
Diluted Net Income,73861,61400,43307,74895
Diluted Weighted Average Shares,198.45,200.88,201.69,205.04
Diluted EPS Excluding Extraordinary Items,372.19,305.65,214.72,191
DPS - Common Stock Primary Issue,98,92,84,84
Diluted Normalized EPS,322.21,262.66,164,193.21
