Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,104996,96073,82451,86801
"Revenue 104996 96073 82451 86801  Other Revenue, Total - - - -","Revenue 104996 96073 82451 86801  Other Revenue, Total - - - -","Revenue 104996 96073 82451 86801  Other Revenue, Total - - - -","Revenue 104996 96073 82451 86801  Other Revenue, Total - - - -","Revenue 104996 96073 82451 86801  Other Revenue, Total - - - -"
Revenue,104996,96073,82451,86801
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",77862,72121,60761,63985
Gross Profit,27134,23952,21690,22816
Total Operating Expenses,93509,86065,74004,78000
"Selling/General/Admin. Expenses, Total 15643 13567 13636 13728  Research & Development - 966 - -  Depreciation / Amortization 1289 1367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 39 -393 286  Other Operating Expenses, Total -1866 -1956 1 1","Selling/General/Admin. Expenses, Total 15643 13567 13636 13728  Research & Development - 966 - -  Depreciation / Amortization 1289 1367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 39 -393 286  Other Operating Expenses, Total -1866 -1956 1 1","Selling/General/Admin. Expenses, Total 15643 13567 13636 13728  Research & Development - 966 - -  Depreciation / Amortization 1289 1367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 39 -393 286  Other Operating Expenses, Total -1866 -1956 1 1","Selling/General/Admin. Expenses, Total 15643 13567 13636 13728  Research & Development - 966 - -  Depreciation / Amortization 1289 1367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 39 -393 286  Other Operating Expenses, Total -1866 -1956 1 1","Selling/General/Admin. Expenses, Total 15643 13567 13636 13728  Research & Development - 966 - -  Depreciation / Amortization 1289 1367 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 39 -393 286  Other Operating Expenses, Total -1866 -1956 1 1"
"Selling/General/Admin. Expenses, Total",15643,13567,13636,13728
Research & Development,-,966,-,-
Depreciation / Amortization,1289,1367,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,39,-393,286
"Other Operating Expenses, Total",-1866,-1956,1,1
Operating Income,11491,10008,8447,8801
"Interest Income (Expense), Net Non-Operating",-,685,111,23
Gain (Loss) on Sale of Assets,9,30,80,-
"Other, Net",-796,-1286,486,359
Net Income Before Taxes,12278,11264,9124,9183
Provision for Income Taxes,3612,3080,2833,2969
Net Income After Taxes,8666,8184,6291,6214
Minority Interest,73,56,8,12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8654,8172,6299,6226
Total Extraordinary Items,-,-,-,-
Net Income,8654,8172,6299,6226
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,8654,8172,6299,6226
Dilution Adjustment,-,-,-,-
Diluted Net Income,8654,8172,6299,6226
Diluted Weighted Average Shares,20.05,20.04,20.04,20.04
Diluted EPS Excluding Extraordinary Items,431.57,407.86,314.38,310.73
DPS - Common Stock Primary Issue,73,55,53,48
Diluted Normalized EPS,382.52,350.76,298.1,320.39
