Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,64311,55168,55006,62887
"Revenue 64311 55168 55006 62887  Other Revenue, Total - - - -","Revenue 64311 55168 55006 62887  Other Revenue, Total - - - -","Revenue 64311 55168 55006 62887  Other Revenue, Total - - - -","Revenue 64311 55168 55006 62887  Other Revenue, Total - - - -","Revenue 64311 55168 55006 62887  Other Revenue, Total - - - -"
Revenue,64311,55168,55006,62887
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",50676,43448,41683,48288
Gross Profit,13635,11720,13323,14599
Total Operating Expenses,59443,51617,49674,57011
"Selling/General/Admin. Expenses, Total 8767 8065 7077 7655  Research & Development - - 604 584  Depreciation / Amortization 1266 - 309 301  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - 102 - 181  Other Operating Expenses, Total -1215 2 1 2","Selling/General/Admin. Expenses, Total 8767 8065 7077 7655  Research & Development - - 604 584  Depreciation / Amortization 1266 - 309 301  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - 102 - 181  Other Operating Expenses, Total -1215 2 1 2","Selling/General/Admin. Expenses, Total 8767 8065 7077 7655  Research & Development - - 604 584  Depreciation / Amortization 1266 - 309 301  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - 102 - 181  Other Operating Expenses, Total -1215 2 1 2","Selling/General/Admin. Expenses, Total 8767 8065 7077 7655  Research & Development - - 604 584  Depreciation / Amortization 1266 - 309 301  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - 102 - 181  Other Operating Expenses, Total -1215 2 1 2","Selling/General/Admin. Expenses, Total 8767 8065 7077 7655  Research & Development - - 604 584  Depreciation / Amortization 1266 - 309 301  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - 102 - 181  Other Operating Expenses, Total -1215 2 1 2"
"Selling/General/Admin. Expenses, Total",8767,8065,7077,7655
Research & Development,-,-,604,584
Depreciation / Amortization,1266,-,309,301
Interest Expense (Income) - Net Operating,-51,-,-,-
Unusual Expense (Income),-,102,-,181
"Other Operating Expenses, Total",-1215,2,1,2
Operating Income,4868,3551,5332,5876
"Interest Income (Expense), Net Non-Operating",-,290,256,225
Gain (Loss) on Sale of Assets,38,-39,-7,-40
"Other, Net",-387,114,97,116
Net Income Before Taxes,5217,3916,5678,6177
Provision for Income Taxes,1508,1194,1721,1893
Net Income After Taxes,3709,2722,3957,4284
Minority Interest,2764,30,-96,-213
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3633,2752,3861,4071
Total Extraordinary Items,-,-,-,-
Net Income,3633,2752,3861,4071
Total Adjustments to Net Income,-,1,-1,-
Income Available to Common Excluding Extraordinary Items,3633,2753,3860,4071
Dilution Adjustment,-,-,-,-
Diluted Net Income,3633,2753,3860,4071
Diluted Weighted Average Shares,20.69,20.85,20.85,20.95
Diluted EPS Excluding Extraordinary Items,175.61,132.02,185.13,194.3
DPS - Common Stock Primary Issue,50,47,47,46
Diluted Normalized EPS,152.79,136.72,185.36,201.61
