Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,3305,2422,1908.45,1450.88
"Revenue 3305 2422.44 1908.45 1450.88  Other Revenue, Total - - - -","Revenue 3305 2422.44 1908.45 1450.88  Other Revenue, Total - - - -","Revenue 3305 2422.44 1908.45 1450.88  Other Revenue, Total - - - -","Revenue 3305 2422.44 1908.45 1450.88  Other Revenue, Total - - - -","Revenue 3305 2422.44 1908.45 1450.88  Other Revenue, Total - - - -"
Revenue,3305,2422.44,1908.45,1450.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2316,1545,1170.14,859.83
Gross Profit,989,877.45,738.31,591.06
Total Operating Expenses,3081,2162.12,1715.75,1269.81
"Selling/General/Admin. Expenses, Total 765 612.74 472.56 367.44  Research & Development 62 - 69.2 31.66  Depreciation / Amortization 19 4.38 5.48 1.42  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -1.64 9.46  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 765 612.74 472.56 367.44  Research & Development 62 - 69.2 31.66  Depreciation / Amortization 19 4.38 5.48 1.42  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -1.64 9.46  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 765 612.74 472.56 367.44  Research & Development 62 - 69.2 31.66  Depreciation / Amortization 19 4.38 5.48 1.42  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -1.64 9.46  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 765 612.74 472.56 367.44  Research & Development 62 - 69.2 31.66  Depreciation / Amortization 19 4.38 5.48 1.42  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -1.64 9.46  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 765 612.74 472.56 367.44  Research & Development 62 - 69.2 31.66  Depreciation / Amortization 19 4.38 5.48 1.42  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -1.64 9.46  Other Operating Expenses, Total -81 - - -"
"Selling/General/Admin. Expenses, Total",765,612.74,472.56,367.44
Research & Development,62,-,69.2,31.66
Depreciation / Amortization,19,4.38,5.48,1.42
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-1.64,9.46
"Other Operating Expenses, Total",-81,-,-,-
Operating Income,224,260.33,192.7,181.07
"Interest Income (Expense), Net Non-Operating",-,-5.04,-0.7,-2.42
Gain (Loss) on Sale of Assets,-49,257.51,-,-
"Other, Net",105,-1.21,0.06,-18.11
Net Income Before Taxes,168,511.59,192.06,160.54
Provision for Income Taxes,73,170.45,56.92,36.34
Net Income After Taxes,95,341.14,135.14,124.2
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,95,341.14,135.14,124.2
Total Extraordinary Items,-,-,-,-
Net Income,95,341.14,135.14,124.2
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,95,341.14,135.14,124.2
Dilution Adjustment,2.56,-,-,-
Diluted Net Income,92.44,341.14,135.14,124.2
Diluted Weighted Average Shares,4.01,4.08,4.07,3.66
Diluted EPS Excluding Extraordinary Items,23.08,83.59,33.19,33.96
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,33.86,41.51,32.9,35.96
