Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,35846,32812,30175,32669
"Revenue 35846 32812 30175 32669  Other Revenue, Total - - - -","Revenue 35846 32812 30175 32669  Other Revenue, Total - - - -","Revenue 35846 32812 30175 32669  Other Revenue, Total - - - -","Revenue 35846 32812 30175 32669  Other Revenue, Total - - - -","Revenue 35846 32812 30175 32669  Other Revenue, Total - - - -"
Revenue,35846,32812,30175,32669
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27040,24247,22681,25102
Gross Profit,8806,8565,7494,7567
Total Operating Expenses,33093,30497,28532,31176
"Selling/General/Admin. Expenses, Total 5403 5353 5260 5489  Research & Development 497 423 379 398  Depreciation / Amortization 1281 130 94 92  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 343 116 94  Other Operating Expenses, Total -1116 1 2 1","Selling/General/Admin. Expenses, Total 5403 5353 5260 5489  Research & Development 497 423 379 398  Depreciation / Amortization 1281 130 94 92  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 343 116 94  Other Operating Expenses, Total -1116 1 2 1","Selling/General/Admin. Expenses, Total 5403 5353 5260 5489  Research & Development 497 423 379 398  Depreciation / Amortization 1281 130 94 92  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 343 116 94  Other Operating Expenses, Total -1116 1 2 1","Selling/General/Admin. Expenses, Total 5403 5353 5260 5489  Research & Development 497 423 379 398  Depreciation / Amortization 1281 130 94 92  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 343 116 94  Other Operating Expenses, Total -1116 1 2 1","Selling/General/Admin. Expenses, Total 5403 5353 5260 5489  Research & Development 497 423 379 398  Depreciation / Amortization 1281 130 94 92  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 343 116 94  Other Operating Expenses, Total -1116 1 2 1"
"Selling/General/Admin. Expenses, Total",5403,5353,5260,5489
Research & Development,497,423,379,398
Depreciation / Amortization,1281,130,94,92
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,343,116,94
"Other Operating Expenses, Total",-1116,1,2,1
Operating Income,2753,2315,1643,1493
"Interest Income (Expense), Net Non-Operating",-,267,349,295
Gain (Loss) on Sale of Assets,37,11,27,-
"Other, Net",-322,86,93,83
Net Income Before Taxes,3038,2679,2112,1871
Provision for Income Taxes,1015,763,549,507
Net Income After Taxes,2023,1916,1563,1364
Minority Interest,108,-,-3,-2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2056,1916,1560,1362
Total Extraordinary Items,-,-,-,-
Net Income,2056,1916,1560,1362
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,2056,1916,1559,1361
Dilution Adjustment,-,-,-,-
Diluted Net Income,2056,1916,1559,1361
Diluted Weighted Average Shares,8.66,8.65,8.65,8.64
Diluted EPS Excluding Extraordinary Items,237.5,221.48,180.27,157.56
DPS - Common Stock Primary Issue,45,45,45,40
Diluted Normalized EPS,229.57,248.92,187.89,165.49
