Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,39929,34252,26729.4,26120.45
"Revenue 39929 34252 26729.4 26120.45  Other Revenue, Total - - - -","Revenue 39929 34252 26729.4 26120.45  Other Revenue, Total - - - -","Revenue 39929 34252 26729.4 26120.45  Other Revenue, Total - - - -","Revenue 39929 34252 26729.4 26120.45  Other Revenue, Total - - - -","Revenue 39929 34252 26729.4 26120.45  Other Revenue, Total - - - -"
Revenue,39929,34252,26729.4,26120.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28878,24536,18721.8,18127.07
Gross Profit,11051,9716,8007.59,7993.38
Total Operating Expenses,37204,30947,23644.16,23264.39
"Selling/General/Admin. Expenses, Total 8326 6411 4789.91 4462.17  Research & Development - - - -  Depreciation / Amortization 637 492 - -  Interest Expense (Income) - Net Operating -4 -1 - -  Unusual Expense (Income) - 372.18 132.44 675.15  Other Operating Expenses, Total -633 -491 - -","Selling/General/Admin. Expenses, Total 8326 6411 4789.91 4462.17  Research & Development - - - -  Depreciation / Amortization 637 492 - -  Interest Expense (Income) - Net Operating -4 -1 - -  Unusual Expense (Income) - 372.18 132.44 675.15  Other Operating Expenses, Total -633 -491 - -","Selling/General/Admin. Expenses, Total 8326 6411 4789.91 4462.17  Research & Development - - - -  Depreciation / Amortization 637 492 - -  Interest Expense (Income) - Net Operating -4 -1 - -  Unusual Expense (Income) - 372.18 132.44 675.15  Other Operating Expenses, Total -633 -491 - -","Selling/General/Admin. Expenses, Total 8326 6411 4789.91 4462.17  Research & Development - - - -  Depreciation / Amortization 637 492 - -  Interest Expense (Income) - Net Operating -4 -1 - -  Unusual Expense (Income) - 372.18 132.44 675.15  Other Operating Expenses, Total -633 -491 - -","Selling/General/Admin. Expenses, Total 8326 6411 4789.91 4462.17  Research & Development - - - -  Depreciation / Amortization 637 492 - -  Interest Expense (Income) - Net Operating -4 -1 - -  Unusual Expense (Income) - 372.18 132.44 675.15  Other Operating Expenses, Total -633 -491 - -"
"Selling/General/Admin. Expenses, Total",8326,6411,4789.91,4462.17
Research & Development,-,-,-,-
Depreciation / Amortization,637,492,-,-
Interest Expense (Income) - Net Operating,-4,-1,-,-
Unusual Expense (Income),-,372.18,132.44,675.15
"Other Operating Expenses, Total",-633,-491,-,-
Operating Income,2725,3305,3085.24,2856.06
"Interest Income (Expense), Net Non-Operating",-,-73.23,66.05,-104.49
Gain (Loss) on Sale of Assets,-70,167,-,-
"Other, Net",800,-103,312,47.12
Net Income Before Taxes,1995,3241,3463.28,2798.69
Provision for Income Taxes,1199,1004,1429,1010.9
Net Income After Taxes,796,2237,2034.28,1787.79
Minority Interest,9,7,85.71,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,795,2241,2119.99,1787.79
Total Extraordinary Items,-,-,-,-
Net Income,795,2241,2119.99,1787.79
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,795,2241,2119.99,1787.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,795,2241,2119.99,1787.79
Diluted Weighted Average Shares,37.54,37.88,37.88,37.88
Diluted EPS Excluding Extraordinary Items,21.17,59.16,55.96,47.2
DPS - Common Stock Primary Issue,15,14,13,12
Diluted Normalized EPS,44.72,55.92,65.25,65.49
