Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,315927,287989,257675,279892
"Revenue 315927 287989 257675 279892  Other Revenue, Total - - - -","Revenue 315927 287989 257675 279892  Other Revenue, Total - - - -","Revenue 315927 287989 257675 279892  Other Revenue, Total - - - -","Revenue 315927 287989 257675 279892  Other Revenue, Total - - - -","Revenue 315927 287989 257675 279892  Other Revenue, Total - - - -"
Revenue,315927,287989,257675,279892
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",261725,229284,200479,219559
Gross Profit,54202,58705,57196,60333
Total Operating Expenses,309061,274983,246990,270062
"Selling/General/Admin. Expenses, Total 42068 40413 39100 41842  Research & Development 3452 3325 3224 3438  Depreciation / Amortization 10747 9731 1962 1879  Interest Expense (Income) - Net Operating -1365 -544 - -  Unusual Expense (Income) - 2728 2224 3344  Other Operating Expenses, Total -7566 -7226 1 -","Selling/General/Admin. Expenses, Total 42068 40413 39100 41842  Research & Development 3452 3325 3224 3438  Depreciation / Amortization 10747 9731 1962 1879  Interest Expense (Income) - Net Operating -1365 -544 - -  Unusual Expense (Income) - 2728 2224 3344  Other Operating Expenses, Total -7566 -7226 1 -","Selling/General/Admin. Expenses, Total 42068 40413 39100 41842  Research & Development 3452 3325 3224 3438  Depreciation / Amortization 10747 9731 1962 1879  Interest Expense (Income) - Net Operating -1365 -544 - -  Unusual Expense (Income) - 2728 2224 3344  Other Operating Expenses, Total -7566 -7226 1 -","Selling/General/Admin. Expenses, Total 42068 40413 39100 41842  Research & Development 3452 3325 3224 3438  Depreciation / Amortization 10747 9731 1962 1879  Interest Expense (Income) - Net Operating -1365 -544 - -  Unusual Expense (Income) - 2728 2224 3344  Other Operating Expenses, Total -7566 -7226 1 -","Selling/General/Admin. Expenses, Total 42068 40413 39100 41842  Research & Development 3452 3325 3224 3438  Depreciation / Amortization 10747 9731 1962 1879  Interest Expense (Income) - Net Operating -1365 -544 - -  Unusual Expense (Income) - 2728 2224 3344  Other Operating Expenses, Total -7566 -7226 1 -"
"Selling/General/Admin. Expenses, Total",42068,40413,39100,41842
Research & Development,3452,3325,3224,3438
Depreciation / Amortization,10747,9731,1962,1879
Interest Expense (Income) - Net Operating,-1365,-544,-,-
Unusual Expense (Income),-,2728,2224,3344
"Other Operating Expenses, Total",-7566,-7226,1,-
Operating Income,6866,13006,10685,9830
"Interest Income (Expense), Net Non-Operating",-,2541,-134,2597
Gain (Loss) on Sale of Assets,5562,416,-388,-254
"Other, Net",-11055,-539,-164,133
Net Income Before Taxes,12359,13129,9999,12306
Provision for Income Taxes,2968,3450,3512,3404
Net Income After Taxes,9391,9679,6487,8902
Minority Interest,8731,8334,-467,-392
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9308,9492,6020,8510
Total Extraordinary Items,-,-,-,-
Net Income,9308,9492,6020,8510
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,9308,9492,6019,8509
Dilution Adjustment,0.072,-0.374,-,-
Diluted Net Income,9307.93,9492.37,6019,8509
Diluted Weighted Average Shares,54.34,56.14,58.53,58.5
Diluted EPS Excluding Extraordinary Items,171.3,169.09,102.84,145.44
DPS - Common Stock Primary Issue,90,90,90,90
Diluted Normalized EPS,89.4,168.58,131.79,189.93
