Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,126790,117803,118529,119525
"Revenue 126790 117803 118529 119525  Other Revenue, Total - - - -","Revenue 126790 117803 118529 119525  Other Revenue, Total - - - -","Revenue 126790 117803 118529 119525  Other Revenue, Total - - - -","Revenue 126790 117803 118529 119525  Other Revenue, Total - - - -","Revenue 126790 117803 118529 119525  Other Revenue, Total - - - -"
Revenue,126790,117803,118529,119525
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",109793,98779,98403,94322
Gross Profit,16997,19024,20126,25203
Total Operating Expenses,118832,107238,108668,105097
"Selling/General/Admin. Expenses, Total 9039 8459 9047 9815  Research & Development 514 741 711 810  Depreciation / Amortization 2379 1667 - -  Interest Expense (Income) - Net Operating -432 -250 - -  Unusual Expense (Income) - 194 506 148  Other Operating Expenses, Total -2461 -2158 1 2","Selling/General/Admin. Expenses, Total 9039 8459 9047 9815  Research & Development 514 741 711 810  Depreciation / Amortization 2379 1667 - -  Interest Expense (Income) - Net Operating -432 -250 - -  Unusual Expense (Income) - 194 506 148  Other Operating Expenses, Total -2461 -2158 1 2","Selling/General/Admin. Expenses, Total 9039 8459 9047 9815  Research & Development 514 741 711 810  Depreciation / Amortization 2379 1667 - -  Interest Expense (Income) - Net Operating -432 -250 - -  Unusual Expense (Income) - 194 506 148  Other Operating Expenses, Total -2461 -2158 1 2","Selling/General/Admin. Expenses, Total 9039 8459 9047 9815  Research & Development 514 741 711 810  Depreciation / Amortization 2379 1667 - -  Interest Expense (Income) - Net Operating -432 -250 - -  Unusual Expense (Income) - 194 506 148  Other Operating Expenses, Total -2461 -2158 1 2","Selling/General/Admin. Expenses, Total 9039 8459 9047 9815  Research & Development 514 741 711 810  Depreciation / Amortization 2379 1667 - -  Interest Expense (Income) - Net Operating -432 -250 - -  Unusual Expense (Income) - 194 506 148  Other Operating Expenses, Total -2461 -2158 1 2"
"Selling/General/Admin. Expenses, Total",9039,8459,9047,9815
Research & Development,514,741,711,810
Depreciation / Amortization,2379,1667,-,-
Interest Expense (Income) - Net Operating,-432,-250,-,-
Unusual Expense (Income),-,194,506,148
"Other Operating Expenses, Total",-2461,-2158,1,2
Operating Income,7958,10565,9861,14428
"Interest Income (Expense), Net Non-Operating",-,336,431,1149
Gain (Loss) on Sale of Assets,2615,720,2193,18
"Other, Net",-5637,-1265,-628,-211
Net Income Before Taxes,10980,11110,11857,15384
Provision for Income Taxes,3080,3309,3857,4880
Net Income After Taxes,7900,7801,8000,10504
Minority Interest,797,380,-44,-54
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7389,7713,7956,10450
Total Extraordinary Items,-,-,-,-
Net Income,7389,7713,7956,10450
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,7389,7713,7955,10449
Dilution Adjustment,0.004,-0.502,-,-
Diluted Net Income,7389,7713.5,7955,10449
Diluted Weighted Average Shares,87.67,87.11,87.41,75.09
Diluted EPS Excluding Extraordinary Items,84.28,88.55,91.01,139.15
DPS - Common Stock Primary Issue,20,20,20,20
Diluted Normalized EPS,54.03,74.93,77.98,140.33
