Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,19606,20955,22018.58,20084.13
"Revenue 19606 20955 22018.58 20084.13  Other Revenue, Total - - - -","Revenue 19606 20955 22018.58 20084.13  Other Revenue, Total - - - -","Revenue 19606 20955 22018.58 20084.13  Other Revenue, Total - - - -","Revenue 19606 20955 22018.58 20084.13  Other Revenue, Total - - - -","Revenue 19606 20955 22018.58 20084.13  Other Revenue, Total - - - -"
Revenue,19606,20955,22018.58,20084.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16064,17155,18184.98,16595.35
Gross Profit,3542,3800,3833.6,3488.78
Total Operating Expenses,17384,18633,19533.86,17936.08
"Selling/General/Admin. Expenses, Total 1104 1294 1324.95 1316.18  Research & Development - - - -  Depreciation / Amortization 145 139 23.92 24.56  Interest Expense (Income) - Net Operating -174 -158 - -  Unusual Expense (Income) - 109.18 - -  Other Operating Expenses, Total 245 203 - -","Selling/General/Admin. Expenses, Total 1104 1294 1324.95 1316.18  Research & Development - - - -  Depreciation / Amortization 145 139 23.92 24.56  Interest Expense (Income) - Net Operating -174 -158 - -  Unusual Expense (Income) - 109.18 - -  Other Operating Expenses, Total 245 203 - -","Selling/General/Admin. Expenses, Total 1104 1294 1324.95 1316.18  Research & Development - - - -  Depreciation / Amortization 145 139 23.92 24.56  Interest Expense (Income) - Net Operating -174 -158 - -  Unusual Expense (Income) - 109.18 - -  Other Operating Expenses, Total 245 203 - -","Selling/General/Admin. Expenses, Total 1104 1294 1324.95 1316.18  Research & Development - - - -  Depreciation / Amortization 145 139 23.92 24.56  Interest Expense (Income) - Net Operating -174 -158 - -  Unusual Expense (Income) - 109.18 - -  Other Operating Expenses, Total 245 203 - -","Selling/General/Admin. Expenses, Total 1104 1294 1324.95 1316.18  Research & Development - - - -  Depreciation / Amortization 145 139 23.92 24.56  Interest Expense (Income) - Net Operating -174 -158 - -  Unusual Expense (Income) - 109.18 - -  Other Operating Expenses, Total 245 203 - -"
"Selling/General/Admin. Expenses, Total",1104,1294,1324.95,1316.18
Research & Development,-,-,-,-
Depreciation / Amortization,145,139,23.92,24.56
Interest Expense (Income) - Net Operating,-174,-158,-,-
Unusual Expense (Income),-,109.18,-,-
"Other Operating Expenses, Total",245,203,-,-
Operating Income,2222,2322,2484.72,2148.05
"Interest Income (Expense), Net Non-Operating",-,-158.47,-186.78,-184.24
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",238,352,-99.19,-49.95
Net Income Before Taxes,1984,1970,2198.76,1913.86
Provision for Income Taxes,627,646,681.73,603.68
Net Income After Taxes,1357,1324,1517.03,1310.18
Minority Interest,1597,1554,-10.96,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1314,1281,1506.07,1310.18
Total Extraordinary Items,-,-,-,-
Net Income,1314,1281,1506.07,1310.18
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1314,1281,1506.07,1310.18
Dilution Adjustment,-,-,-,-0.01
Diluted Net Income,1314,1281,1506.07,1310.18
Diluted Weighted Average Shares,31.37,31.37,28.61,25.15
Diluted EPS Excluding Extraordinary Items,41.88,40.83,52.64,52.09
DPS - Common Stock Primary Issue,17,17,20,18
Diluted Normalized EPS,38.15,40.05,52.64,52.09
