Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,214190,199097,159702,165215
"Revenue 214190 199097 159702 165215  Other Revenue, Total - - - -","Revenue 214190 199097 159702 165215  Other Revenue, Total - - - -","Revenue 214190 199097 159702 165215  Other Revenue, Total - - - -","Revenue 214190 199097 159702 165215  Other Revenue, Total - - - -","Revenue 214190 199097 159702 165215  Other Revenue, Total - - - -"
Revenue,214190,199097,159702,165215
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",185575,172995,137508,138940
Gross Profit,28615,26102,22194,26275
Total Operating Expenses,205156,191065,154903,158030
"Selling/General/Admin. Expenses, Total 18526 17313 15869 16610  Research & Development 1055 1053 732 972  Depreciation / Amortization 4106 - - -  Interest Expense (Income) - Net Operating -501 - - -  Unusual Expense (Income) - -298 793 1508  Other Operating Expenses, Total -3605 2 1 -","Selling/General/Admin. Expenses, Total 18526 17313 15869 16610  Research & Development 1055 1053 732 972  Depreciation / Amortization 4106 - - -  Interest Expense (Income) - Net Operating -501 - - -  Unusual Expense (Income) - -298 793 1508  Other Operating Expenses, Total -3605 2 1 -","Selling/General/Admin. Expenses, Total 18526 17313 15869 16610  Research & Development 1055 1053 732 972  Depreciation / Amortization 4106 - - -  Interest Expense (Income) - Net Operating -501 - - -  Unusual Expense (Income) - -298 793 1508  Other Operating Expenses, Total -3605 2 1 -","Selling/General/Admin. Expenses, Total 18526 17313 15869 16610  Research & Development 1055 1053 732 972  Depreciation / Amortization 4106 - - -  Interest Expense (Income) - Net Operating -501 - - -  Unusual Expense (Income) - -298 793 1508  Other Operating Expenses, Total -3605 2 1 -","Selling/General/Admin. Expenses, Total 18526 17313 15869 16610  Research & Development 1055 1053 732 972  Depreciation / Amortization 4106 - - -  Interest Expense (Income) - Net Operating -501 - - -  Unusual Expense (Income) - -298 793 1508  Other Operating Expenses, Total -3605 2 1 -"
"Selling/General/Admin. Expenses, Total",18526,17313,15869,16610
Research & Development,1055,1053,732,972
Depreciation / Amortization,4106,-,-,-
Interest Expense (Income) - Net Operating,-501,-,-,-
Unusual Expense (Income),-,-298,793,1508
"Other Operating Expenses, Total",-3605,2,1,-
Operating Income,9034,8032,4799,7185
"Interest Income (Expense), Net Non-Operating",-,1372,5607,-75
Gain (Loss) on Sale of Assets,-217,340,-151,654
"Other, Net",746,-607,-348,-484
Net Income Before Taxes,8505,9137,9907,7280
Provision for Income Taxes,2049,2450,2237,2639
Net Income After Taxes,6456,6687,7670,4641
Minority Interest,3103,-208,-201,-209
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6211,6479,7469,4432
Total Extraordinary Items,-,-,-,-
Net Income,6211,6479,7469,4432
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,6211,6479,7468,4431
Dilution Adjustment,-,-,-,-
Diluted Net Income,6211,6479,7468,4431
Diluted Weighted Average Shares,38.35,39.05,39.16,39.49
Diluted EPS Excluding Extraordinary Items,161.95,165.9,190.72,112.21
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,145.89,153.94,209.38,126
