Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2124,1324,1013.54,1310.86
"Revenue 2124 1324 1013.54 1310.86  Other Revenue, Total - - - -","Revenue 2124 1324 1013.54 1310.86  Other Revenue, Total - - - -","Revenue 2124 1324 1013.54 1310.86  Other Revenue, Total - - - -","Revenue 2124 1324 1013.54 1310.86  Other Revenue, Total - - - -","Revenue 2124 1324 1013.54 1310.86  Other Revenue, Total - - - -"
Revenue,2124,1324,1013.54,1310.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",567,597,425.4,444.75
Gross Profit,1557,727,588.14,866.11
Total Operating Expenses,1615,1492,1290.43,1749.73
"Selling/General/Admin. Expenses, Total 836 665 635.29 764.37  Research & Development 205 219 221.12 238.38  Depreciation / Amortization 23 86 8.62 10  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 265.04 - 292.23  Other Operating Expenses, Total -13 -75 - -","Selling/General/Admin. Expenses, Total 836 665 635.29 764.37  Research & Development 205 219 221.12 238.38  Depreciation / Amortization 23 86 8.62 10  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 265.04 - 292.23  Other Operating Expenses, Total -13 -75 - -","Selling/General/Admin. Expenses, Total 836 665 635.29 764.37  Research & Development 205 219 221.12 238.38  Depreciation / Amortization 23 86 8.62 10  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 265.04 - 292.23  Other Operating Expenses, Total -13 -75 - -","Selling/General/Admin. Expenses, Total 836 665 635.29 764.37  Research & Development 205 219 221.12 238.38  Depreciation / Amortization 23 86 8.62 10  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 265.04 - 292.23  Other Operating Expenses, Total -13 -75 - -","Selling/General/Admin. Expenses, Total 836 665 635.29 764.37  Research & Development 205 219 221.12 238.38  Depreciation / Amortization 23 86 8.62 10  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 265.04 - 292.23  Other Operating Expenses, Total -13 -75 - -"
"Selling/General/Admin. Expenses, Total",836,665,635.29,764.37
Research & Development,205,219,221.12,238.38
Depreciation / Amortization,23,86,8.62,10
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,265.04,-,292.23
"Other Operating Expenses, Total",-13,-75,-,-
Operating Income,509,-168,-276.89,-438.87
"Interest Income (Expense), Net Non-Operating",-,22.58,20.7,-16.94
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-1,224,32.31,38.23
Net Income Before Taxes,510,-392,-223.88,-417.58
Provision for Income Taxes,17,-5,14.13,-1.86
Net Income After Taxes,493,-387,-238,-415.71
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,493,-387,-238,-415.71
Total Extraordinary Items,-,-,-,-
Net Income,493,-387,-238,-415.71
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,493,-387,-238,-415.71
Dilution Adjustment,-0.342,-,-,-
Diluted Net Income,493.34,-387,-238,-415.71
Diluted Weighted Average Shares,5.07,3.3,3.23,2.93
Diluted EPS Excluding Extraordinary Items,97.29,-117.2,-73.6,-141.84
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,62.86,-24.04,-73.6,-66.19
