Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,55361,49887,40649,42155
"Revenue 55361 49887 40649 42155  Other Revenue, Total - - - -","Revenue 55361 49887 40649 42155  Other Revenue, Total - - - -","Revenue 55361 49887 40649 42155  Other Revenue, Total - - - -","Revenue 55361 49887 40649 42155  Other Revenue, Total - - - -","Revenue 55361 49887 40649 42155  Other Revenue, Total - - - -"
Revenue,55361,49887,40649,42155
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",48068,42656,34003,34795
Gross Profit,7293,7231,6646,7360
Total Operating Expenses,53976,48541,39355,40108
"Selling/General/Admin. Expenses, Total 5908 4944 4421 4485  Research & Development - 941 838 869  Depreciation / Amortization 3006 2525 - -  Interest Expense (Income) - Net Operating -308 -276 - -  Unusual Expense (Income) - 167 92 -41  Other Operating Expenses, Total -2698 -2249 1 -","Selling/General/Admin. Expenses, Total 5908 4944 4421 4485  Research & Development - 941 838 869  Depreciation / Amortization 3006 2525 - -  Interest Expense (Income) - Net Operating -308 -276 - -  Unusual Expense (Income) - 167 92 -41  Other Operating Expenses, Total -2698 -2249 1 -","Selling/General/Admin. Expenses, Total 5908 4944 4421 4485  Research & Development - 941 838 869  Depreciation / Amortization 3006 2525 - -  Interest Expense (Income) - Net Operating -308 -276 - -  Unusual Expense (Income) - 167 92 -41  Other Operating Expenses, Total -2698 -2249 1 -","Selling/General/Admin. Expenses, Total 5908 4944 4421 4485  Research & Development - 941 838 869  Depreciation / Amortization 3006 2525 - -  Interest Expense (Income) - Net Operating -308 -276 - -  Unusual Expense (Income) - 167 92 -41  Other Operating Expenses, Total -2698 -2249 1 -","Selling/General/Admin. Expenses, Total 5908 4944 4421 4485  Research & Development - 941 838 869  Depreciation / Amortization 3006 2525 - -  Interest Expense (Income) - Net Operating -308 -276 - -  Unusual Expense (Income) - 167 92 -41  Other Operating Expenses, Total -2698 -2249 1 -"
"Selling/General/Admin. Expenses, Total",5908,4944,4421,4485
Research & Development,-,941,838,869
Depreciation / Amortization,3006,2525,-,-
Interest Expense (Income) - Net Operating,-308,-276,-,-
Unusual Expense (Income),-,167,92,-41
"Other Operating Expenses, Total",-2698,-2249,1,-
Operating Income,1385,1346,1294,2047
"Interest Income (Expense), Net Non-Operating",-,492,11,-218
Gain (Loss) on Sale of Assets,181,59,5,44
"Other, Net",14,-478,59,-56
Net Income Before Taxes,1190,1765,1369,1817
Provision for Income Taxes,222,359,358,436
Net Income After Taxes,968,1406,1011,1381
Minority Interest,77,91,-6,-1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,977,1395,1005,1380
Total Extraordinary Items,-,-,-,-
Net Income,977,1395,1005,1380
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,977,1395,1005,1378
Dilution Adjustment,-,-,-,-
Diluted Net Income,977,1395,1005,1378
Diluted Weighted Average Shares,21.1,21.33,21.33,21.33
Diluted EPS Excluding Extraordinary Items,46.31,65.41,47.12,64.61
DPS - Common Stock Primary Issue,-,15,15,15
Diluted Normalized EPS,33.4,54.37,50.13,61.58
