Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,574,1014,2352.29,2516.39
"Revenue 574 1014.64 2352.29 2516.39  Other Revenue, Total - - - -","Revenue 574 1014.64 2352.29 2516.39  Other Revenue, Total - - - -","Revenue 574 1014.64 2352.29 2516.39  Other Revenue, Total - - - -","Revenue 574 1014.64 2352.29 2516.39  Other Revenue, Total - - - -","Revenue 574 1014.64 2352.29 2516.39  Other Revenue, Total - - - -"
Revenue,574,1014.64,2352.29,2516.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",407,868.21,1706.3,1793.92
Gross Profit,167,146.43,645.99,722.47
Total Operating Expenses,984,2468.23,3277.33,2444.07
"Selling/General/Admin. Expenses, Total 577 712.95 875.98 633.89  Research & Development - 30 52.29 30.25  Depreciation / Amortization - 28.74 17.26 12.18  Interest Expense (Income) - Net Operating -36 - - -  Unusual Expense (Income) - 828.33 625.5 -26.18  Other Operating Expenses, Total 36 - - -","Selling/General/Admin. Expenses, Total 577 712.95 875.98 633.89  Research & Development - 30 52.29 30.25  Depreciation / Amortization - 28.74 17.26 12.18  Interest Expense (Income) - Net Operating -36 - - -  Unusual Expense (Income) - 828.33 625.5 -26.18  Other Operating Expenses, Total 36 - - -","Selling/General/Admin. Expenses, Total 577 712.95 875.98 633.89  Research & Development - 30 52.29 30.25  Depreciation / Amortization - 28.74 17.26 12.18  Interest Expense (Income) - Net Operating -36 - - -  Unusual Expense (Income) - 828.33 625.5 -26.18  Other Operating Expenses, Total 36 - - -","Selling/General/Admin. Expenses, Total 577 712.95 875.98 633.89  Research & Development - 30 52.29 30.25  Depreciation / Amortization - 28.74 17.26 12.18  Interest Expense (Income) - Net Operating -36 - - -  Unusual Expense (Income) - 828.33 625.5 -26.18  Other Operating Expenses, Total 36 - - -","Selling/General/Admin. Expenses, Total 577 712.95 875.98 633.89  Research & Development - 30 52.29 30.25  Depreciation / Amortization - 28.74 17.26 12.18  Interest Expense (Income) - Net Operating -36 - - -  Unusual Expense (Income) - 828.33 625.5 -26.18  Other Operating Expenses, Total 36 - - -"
"Selling/General/Admin. Expenses, Total",577,712.95,875.98,633.89
Research & Development,-,30,52.29,30.25
Depreciation / Amortization,-,28.74,17.26,12.18
Interest Expense (Income) - Net Operating,-36,-,-,-
Unusual Expense (Income),-,828.33,625.5,-26.18
"Other Operating Expenses, Total",36,-,-,-
Operating Income,-410,-1453.59,-925.05,72.32
"Interest Income (Expense), Net Non-Operating",-,-5.14,-16.52,-11.64
Gain (Loss) on Sale of Assets,13,22.16,3.62,-
"Other, Net",-11,0.47,-2.01,-2.87
Net Income Before Taxes,-412,-1436.1,-939.96,57.81
Provision for Income Taxes,4,4.21,2.49,7.95
Net Income After Taxes,-416,-1440.32,-942.45,49.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-416,-1440.32,-942.45,49.86
Total Extraordinary Items,-,-,-,-
Net Income,-416,-1440.32,-942.45,49.86
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-416,-1440.32,-942.45,49.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,-416,-1440.32,-942.45,49.86
Diluted Weighted Average Shares,41.69,31.17,26.29,23.41
Diluted EPS Excluding Extraordinary Items,-9.98,-46.21,-35.84,2.13
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-6.4,-28.48,-19.81,1.69
