Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3294,6236,6742.41,6332.98
"Revenue 3294 6236 6742.41 6332.98  Other Revenue, Total - - - -","Revenue 3294 6236 6742.41 6332.98  Other Revenue, Total - - - -","Revenue 3294 6236 6742.41 6332.98  Other Revenue, Total - - - -","Revenue 3294 6236 6742.41 6332.98  Other Revenue, Total - - - -","Revenue 3294 6236 6742.41 6332.98  Other Revenue, Total - - - -"
Revenue,3294,6236,6742.41,6332.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2405,4570,5270.45,4350.8
Gross Profit,889,1666,1471.96,1982.18
Total Operating Expenses,3731,5857,6530.86,5620.8
"Selling/General/Admin. Expenses, Total 1326 1287 1260.4 1176.52  Research & Development - 156 - -  Depreciation / Amortization 227 204 - -  Interest Expense (Income) - Net Operating -30 -24 - -  Unusual Expense (Income) - 25.94 0.01 93.47  Other Operating Expenses, Total -197 -336 - -","Selling/General/Admin. Expenses, Total 1326 1287 1260.4 1176.52  Research & Development - 156 - -  Depreciation / Amortization 227 204 - -  Interest Expense (Income) - Net Operating -30 -24 - -  Unusual Expense (Income) - 25.94 0.01 93.47  Other Operating Expenses, Total -197 -336 - -","Selling/General/Admin. Expenses, Total 1326 1287 1260.4 1176.52  Research & Development - 156 - -  Depreciation / Amortization 227 204 - -  Interest Expense (Income) - Net Operating -30 -24 - -  Unusual Expense (Income) - 25.94 0.01 93.47  Other Operating Expenses, Total -197 -336 - -","Selling/General/Admin. Expenses, Total 1326 1287 1260.4 1176.52  Research & Development - 156 - -  Depreciation / Amortization 227 204 - -  Interest Expense (Income) - Net Operating -30 -24 - -  Unusual Expense (Income) - 25.94 0.01 93.47  Other Operating Expenses, Total -197 -336 - -","Selling/General/Admin. Expenses, Total 1326 1287 1260.4 1176.52  Research & Development - 156 - -  Depreciation / Amortization 227 204 - -  Interest Expense (Income) - Net Operating -30 -24 - -  Unusual Expense (Income) - 25.94 0.01 93.47  Other Operating Expenses, Total -197 -336 - -"
"Selling/General/Admin. Expenses, Total",1326,1287,1260.4,1176.52
Research & Development,-,156,-,-
Depreciation / Amortization,227,204,-,-
Interest Expense (Income) - Net Operating,-30,-24,-,-
Unusual Expense (Income),-,25.94,0.01,93.47
"Other Operating Expenses, Total",-197,-336,-,-
Operating Income,-437,379,211.56,712.18
"Interest Income (Expense), Net Non-Operating",-,-42.23,-127.22,-145.47
Gain (Loss) on Sale of Assets,85,-25,3.56,-42.62
"Other, Net",-66,99,42.54,27.52
Net Income Before Taxes,-456,305,130.44,551.61
Provision for Income Taxes,25,157,40.2,112.18
Net Income After Taxes,-481,148,90.23,439.43
Minority Interest,1,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-482,148,90.23,439.43
Total Extraordinary Items,-,-,-,-
Net Income,-482,148,90.23,439.43
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-482,148,90.23,439.43
Dilution Adjustment,-,-0.654,-,-
Diluted Net Income,-482,148.65,90.23,439.43
Diluted Weighted Average Shares,5.97,6.1,5.74,5.23
Diluted EPS Excluding Extraordinary Items,-80.69,24.36,15.71,84.05
DPS - Common Stock Primary Issue,-,7,7,7
Diluted Normalized EPS,-54.05,33.8,15.28,104.78
