Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,33690,32185,35100,33781
"Revenue 33690 32185 35100 33781  Other Revenue, Total - - - -","Revenue 33690 32185 35100 33781  Other Revenue, Total - - - -","Revenue 33690 32185 35100 33781  Other Revenue, Total - - - -","Revenue 33690 32185 35100 33781  Other Revenue, Total - - - -","Revenue 33690 32185 35100 33781  Other Revenue, Total - - - -"
Revenue,33690,32185,35100,33781
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24252,22021,22223,20715
Gross Profit,9438,10164,12877,13066
Total Operating Expenses,31050,28735,32079,30526
"Selling/General/Admin. Expenses, Total 6798 6712 9765 9741  Research & Development - - 91 69  Depreciation / Amortization 1512 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1512 2 - 1","Selling/General/Admin. Expenses, Total 6798 6712 9765 9741  Research & Development - - 91 69  Depreciation / Amortization 1512 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1512 2 - 1","Selling/General/Admin. Expenses, Total 6798 6712 9765 9741  Research & Development - - 91 69  Depreciation / Amortization 1512 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1512 2 - 1","Selling/General/Admin. Expenses, Total 6798 6712 9765 9741  Research & Development - - 91 69  Depreciation / Amortization 1512 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1512 2 - 1","Selling/General/Admin. Expenses, Total 6798 6712 9765 9741  Research & Development - - 91 69  Depreciation / Amortization 1512 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1512 2 - 1"
"Selling/General/Admin. Expenses, Total",6798,6712,9765,9741
Research & Development,-,-,91,69
Depreciation / Amortization,1512,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-1512,2,-,1
Operating Income,2640,3450,3021,3255
"Interest Income (Expense), Net Non-Operating",-,339,93,174
Gain (Loss) on Sale of Assets,-2,-18,-22,-1
"Other, Net",-702,179,21,33
Net Income Before Taxes,3344,3950,3113,3461
Provision for Income Taxes,1039,1181,1011,908
Net Income After Taxes,2305,2769,2102,2553
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2305,2769,2102,2553
Total Extraordinary Items,-,-,-,-
Net Income,2305,2769,2102,2553
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,2305,2769,2101,2552
Dilution Adjustment,-,-,-,-
Diluted Net Income,2305,2769,2101,2552
Diluted Weighted Average Shares,9.2,9.2,9.2,9.2
Diluted EPS Excluding Extraordinary Items,250.48,300.96,228.37,277.42
DPS - Common Stock Primary Issue,100,110,85,110
Diluted Normalized EPS,227.25,302.33,229.98,277.5
