Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,37320,30793,36561,39300
"Revenue 37320 30793 36561 39300  Other Revenue, Total - - - -","Revenue 37320 30793 36561 39300  Other Revenue, Total - - - -","Revenue 37320 30793 36561 39300  Other Revenue, Total - - - -","Revenue 37320 30793 36561 39300  Other Revenue, Total - - - -","Revenue 37320 30793 36561 39300  Other Revenue, Total - - - -"
Revenue,37320,30793,36561,39300
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25128,21596,24802,27768
Gross Profit,12192,9197,11759,11532
Total Operating Expenses,34904,30686,36267,38069
"Selling/General/Admin. Expenses, Total 9776 8926 9322 9134  Research & Development - 3457 - -  Depreciation / Amortization 798 1057 148 125  Interest Expense (Income) - Net Operating -36 -31 - -  Unusual Expense (Income) - -61 1994 1040  Other Operating Expenses, Total -762 -4319 1 2","Selling/General/Admin. Expenses, Total 9776 8926 9322 9134  Research & Development - 3457 - -  Depreciation / Amortization 798 1057 148 125  Interest Expense (Income) - Net Operating -36 -31 - -  Unusual Expense (Income) - -61 1994 1040  Other Operating Expenses, Total -762 -4319 1 2","Selling/General/Admin. Expenses, Total 9776 8926 9322 9134  Research & Development - 3457 - -  Depreciation / Amortization 798 1057 148 125  Interest Expense (Income) - Net Operating -36 -31 - -  Unusual Expense (Income) - -61 1994 1040  Other Operating Expenses, Total -762 -4319 1 2","Selling/General/Admin. Expenses, Total 9776 8926 9322 9134  Research & Development - 3457 - -  Depreciation / Amortization 798 1057 148 125  Interest Expense (Income) - Net Operating -36 -31 - -  Unusual Expense (Income) - -61 1994 1040  Other Operating Expenses, Total -762 -4319 1 2","Selling/General/Admin. Expenses, Total 9776 8926 9322 9134  Research & Development - 3457 - -  Depreciation / Amortization 798 1057 148 125  Interest Expense (Income) - Net Operating -36 -31 - -  Unusual Expense (Income) - -61 1994 1040  Other Operating Expenses, Total -762 -4319 1 2"
"Selling/General/Admin. Expenses, Total",9776,8926,9322,9134
Research & Development,-,3457,-,-
Depreciation / Amortization,798,1057,148,125
Interest Expense (Income) - Net Operating,-36,-31,-,-
Unusual Expense (Income),-,-61,1994,1040
"Other Operating Expenses, Total",-762,-4319,1,2
Operating Income,2416,107,294,1231
"Interest Income (Expense), Net Non-Operating",-,608,88,30
Gain (Loss) on Sale of Assets,246,451,2,1
"Other, Net",1349,-1367,-41,56
Net Income Before Taxes,821,1023,343,1318
Provision for Income Taxes,220,-178,548,297
Net Income After Taxes,601,1201,-205,1021
Minority Interest,-,7,-13,-46
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,601,1208,-218,975
Total Extraordinary Items,-,-,-,-
Net Income,601,1208,-218,975
Total Adjustments to Net Income,-,-,1,-1
Income Available to Common Excluding Extraordinary Items,601,1208,-217,974
Dilution Adjustment,-,-,-,-
Diluted Net Income,601,1208,-217,974
Diluted Weighted Average Shares,5.84,5.84,5.84,5.84
Diluted EPS Excluding Extraordinary Items,102.92,206.85,-37.16,166.75
DPS - Common Stock Primary Issue,-,30,30,-
Diluted Normalized EPS,255.26,51.82,184.55,304.55
