Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,6920,5615.55,8048.54,9914.23
"Revenue 6920 5615.55 8048.54 9914.23  Other Revenue, Total - - - -","Revenue 6920 5615.55 8048.54 9914.23  Other Revenue, Total - - - -","Revenue 6920 5615.55 8048.54 9914.23  Other Revenue, Total - - - -","Revenue 6920 5615.55 8048.54 9914.23  Other Revenue, Total - - - -","Revenue 6920 5615.55 8048.54 9914.23  Other Revenue, Total - - - -"
Revenue,6920,5615.55,8048.54,9914.23
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2025,1661.61,2251.48,2750.69
Gross Profit,4895,3953.94,5797.07,7163.54
Total Operating Expenses,8044,6946.8,8872.5,9662.16
"Selling/General/Admin. Expenses, Total 5815 5144.76 5974.29 6550.19  Research & Development - - - -  Depreciation / Amortization 204 180.43 191.21 207.3  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -40.01 455.52 153.98  Other Operating Expenses, Total 24 - - -","Selling/General/Admin. Expenses, Total 5815 5144.76 5974.29 6550.19  Research & Development - - - -  Depreciation / Amortization 204 180.43 191.21 207.3  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -40.01 455.52 153.98  Other Operating Expenses, Total 24 - - -","Selling/General/Admin. Expenses, Total 5815 5144.76 5974.29 6550.19  Research & Development - - - -  Depreciation / Amortization 204 180.43 191.21 207.3  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -40.01 455.52 153.98  Other Operating Expenses, Total 24 - - -","Selling/General/Admin. Expenses, Total 5815 5144.76 5974.29 6550.19  Research & Development - - - -  Depreciation / Amortization 204 180.43 191.21 207.3  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -40.01 455.52 153.98  Other Operating Expenses, Total 24 - - -","Selling/General/Admin. Expenses, Total 5815 5144.76 5974.29 6550.19  Research & Development - - - -  Depreciation / Amortization 204 180.43 191.21 207.3  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - -40.01 455.52 153.98  Other Operating Expenses, Total 24 - - -"
"Selling/General/Admin. Expenses, Total",5815,5144.76,5974.29,6550.19
Research & Development,-,-,-,-
Depreciation / Amortization,204,180.43,191.21,207.3
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,-40.01,455.52,153.98
"Other Operating Expenses, Total",24,-,-,-
Operating Income,-1124,-1331.25,-823.95,252.07
"Interest Income (Expense), Net Non-Operating",-,-20.9,-5.66,-30.07
Gain (Loss) on Sale of Assets,-1,-,-,8.19
"Other, Net",-1468,708.82,7.7,0.48
Net Income Before Taxes,345,-643.33,-821.92,230.67
Provision for Income Taxes,230,-81.5,-201.89,69.32
Net Income After Taxes,115,-561.83,-620.03,161.35
Minority Interest,38,17.29,10.77,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,151,-544.54,-609.26,161.35
Total Extraordinary Items,-,-,-,-
Net Income,151,-544.54,-609.26,161.35
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,151,-544.54,-609.26,161.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,151,-544.54,-609.26,161.35
Diluted Weighted Average Shares,10.15,10.22,10.22,10.22
Diluted EPS Excluding Extraordinary Items,14.87,-53.26,-59.59,15.78
DPS - Common Stock Primary Issue,5,-,-,7.5
Diluted Normalized EPS,3.42,-55.42,-30.53,25.75
