Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,38129,38638,31493.98,28699.7
"Revenue 38129 38638 31493.98 28699.7  Other Revenue, Total - - - -","Revenue 38129 38638 31493.98 28699.7  Other Revenue, Total - - - -","Revenue 38129 38638 31493.98 28699.7  Other Revenue, Total - - - -","Revenue 38129 38638 31493.98 28699.7  Other Revenue, Total - - - -","Revenue 38129 38638 31493.98 28699.7  Other Revenue, Total - - - -"
Revenue,38129,38638,31493.98,28699.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27952,28376,20906,19604.67
Gross Profit,10177,10262,10587.98,9095.03
Total Operating Expenses,36095,36421,28184.69,26724
"Selling/General/Admin. Expenses, Total 8143 6590 5768.16 5592.24  Research & Development - 1455 1421.87 1468.16  Depreciation / Amortization 1888 1903 - -  Interest Expense (Income) - Net Operating -20 -52 - -  Unusual Expense (Income) - 27.17 88.67 58.93  Other Operating Expenses, Total -1868 -1851 - -","Selling/General/Admin. Expenses, Total 8143 6590 5768.16 5592.24  Research & Development - 1455 1421.87 1468.16  Depreciation / Amortization 1888 1903 - -  Interest Expense (Income) - Net Operating -20 -52 - -  Unusual Expense (Income) - 27.17 88.67 58.93  Other Operating Expenses, Total -1868 -1851 - -","Selling/General/Admin. Expenses, Total 8143 6590 5768.16 5592.24  Research & Development - 1455 1421.87 1468.16  Depreciation / Amortization 1888 1903 - -  Interest Expense (Income) - Net Operating -20 -52 - -  Unusual Expense (Income) - 27.17 88.67 58.93  Other Operating Expenses, Total -1868 -1851 - -","Selling/General/Admin. Expenses, Total 8143 6590 5768.16 5592.24  Research & Development - 1455 1421.87 1468.16  Depreciation / Amortization 1888 1903 - -  Interest Expense (Income) - Net Operating -20 -52 - -  Unusual Expense (Income) - 27.17 88.67 58.93  Other Operating Expenses, Total -1868 -1851 - -","Selling/General/Admin. Expenses, Total 8143 6590 5768.16 5592.24  Research & Development - 1455 1421.87 1468.16  Depreciation / Amortization 1888 1903 - -  Interest Expense (Income) - Net Operating -20 -52 - -  Unusual Expense (Income) - 27.17 88.67 58.93  Other Operating Expenses, Total -1868 -1851 - -"
"Selling/General/Admin. Expenses, Total",8143,6590,5768.16,5592.24
Research & Development,-,1455,1421.87,1468.16
Depreciation / Amortization,1888,1903,-,-
Interest Expense (Income) - Net Operating,-20,-52,-,-
Unusual Expense (Income),-,27.17,88.67,58.93
"Other Operating Expenses, Total",-1868,-1851,-,-
Operating Income,2034,2217,3309.28,1975.7
"Interest Income (Expense), Net Non-Operating",-,473.07,422.5,-125.08
Gain (Loss) on Sale of Assets,-51,57,0.24,0.08
"Other, Net",86,-613,-16.7,13.56
Net Income Before Taxes,1999,2773,3715.32,1864.25
Provision for Income Taxes,563,733,990.5,228.37
Net Income After Taxes,1436,2040,2724.81,1635.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1436,2040,2724.81,1635.88
Total Extraordinary Items,-,-,-,-
Net Income,1436,2040,2724.81,1635.88
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1436,2040,2724.81,1635.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,1436,2040,2724.81,1635.88
Diluted Weighted Average Shares,8.26,8.24,8.23,8.25
Diluted EPS Excluding Extraordinary Items,173.82,247.42,331.12,198.38
DPS - Common Stock Primary Issue,-,75,75,55
Diluted Normalized EPS,164.02,208,339,204.65
