Period Ending:,202231/12,202131/12,202031/12,202031/03
Total Revenue,159914,135790,84245,127090
"Revenue 159914 135790 84245 127090  Other Revenue, Total - - - -","Revenue 159914 135790 84245 127090  Other Revenue, Total - - - -","Revenue 159914 135790 84245 127090  Other Revenue, Total - - - -","Revenue 159914 135790 84245 127090  Other Revenue, Total - - - -","Revenue 159914 135790 84245 127090  Other Revenue, Total - - - -"
Revenue,159914,135790,84245,127090
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",121094,101328,62284,93560
Gross Profit,38820,34462,21961,33530
Total Operating Expenses,148862,126798,80757,120288
"Selling/General/Admin. Expenses, Total 24093 22097 15713 23077  Research & Development 2716 2620 1953 2692  Depreciation / Amortization 6809 6685 543 811  Interest Expense (Income) - Net Operating -314 -269 - -  Unusual Expense (Income) - 1464 263 148  Other Operating Expenses, Total -5536 -5663 1 -","Selling/General/Admin. Expenses, Total 24093 22097 15713 23077  Research & Development 2716 2620 1953 2692  Depreciation / Amortization 6809 6685 543 811  Interest Expense (Income) - Net Operating -314 -269 - -  Unusual Expense (Income) - 1464 263 148  Other Operating Expenses, Total -5536 -5663 1 -","Selling/General/Admin. Expenses, Total 24093 22097 15713 23077  Research & Development 2716 2620 1953 2692  Depreciation / Amortization 6809 6685 543 811  Interest Expense (Income) - Net Operating -314 -269 - -  Unusual Expense (Income) - 1464 263 148  Other Operating Expenses, Total -5536 -5663 1 -","Selling/General/Admin. Expenses, Total 24093 22097 15713 23077  Research & Development 2716 2620 1953 2692  Depreciation / Amortization 6809 6685 543 811  Interest Expense (Income) - Net Operating -314 -269 - -  Unusual Expense (Income) - 1464 263 148  Other Operating Expenses, Total -5536 -5663 1 -","Selling/General/Admin. Expenses, Total 24093 22097 15713 23077  Research & Development 2716 2620 1953 2692  Depreciation / Amortization 6809 6685 543 811  Interest Expense (Income) - Net Operating -314 -269 - -  Unusual Expense (Income) - 1464 263 148  Other Operating Expenses, Total -5536 -5663 1 -"
"Selling/General/Admin. Expenses, Total",24093,22097,15713,23077
Research & Development,2716,2620,1953,2692
Depreciation / Amortization,6809,6685,543,811
Interest Expense (Income) - Net Operating,-314,-269,-,-
Unusual Expense (Income),-,1464,263,148
"Other Operating Expenses, Total",-5536,-5663,1,-
Operating Income,11052,8992,3488,6802
"Interest Income (Expense), Net Non-Operating",-,44,-258,300
Gain (Loss) on Sale of Assets,-31,-15,-79,-82
"Other, Net",-920,1303,88,367
Net Income Before Taxes,12003,7704,3239,7387
Provision for Income Taxes,3275,2614,1112,2364
Net Income After Taxes,8728,5090,2127,5023
Minority Interest,1081,884,-12,-86
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8549,4954,2115,4937
Total Extraordinary Items,-,-,-,-
Net Income,8549,4954,2115,4937
Total Adjustments to Net Income,-,-,-2,-
Income Available to Common Excluding Extraordinary Items,8549,4954,2113,4937
Dilution Adjustment,-,-,-,-
Diluted Net Income,8549,4954,2113,4937
Diluted Weighted Average Shares,89.69,89.64,90.4,93.05
Diluted EPS Excluding Extraordinary Items,95.32,55.26,23.37,53.06
DPS - Common Stock Primary Issue,-,20,9,20
Diluted Normalized EPS,81.93,62.51,26.59,57.09
