Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,191254,164472,150408,165969
"Revenue 191254 164472 150408 165969  Other Revenue, Total - - - -","Revenue 191254 164472 150408 165969  Other Revenue, Total - - - -","Revenue 191254 164472 150408 165969  Other Revenue, Total - - - -","Revenue 191254 164472 150408 165969  Other Revenue, Total - - - -","Revenue 191254 164472 150408 165969  Other Revenue, Total - - - -"
Revenue,191254,164472,150408,165969
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",168424,141002,129280,142533
Gross Profit,22830,23470,21128,23436
Total Operating Expenses,181955,153714,142237,156793
"Selling/General/Admin. Expenses, Total 13531 12712 12152 12924  Research & Development - 1981 - 1943  Depreciation / Amortization 18195 16487 - -  Interest Expense (Income) - Net Operating -285 -334 - -  Unusual Expense (Income) - - 803 1335  Other Operating Expenses, Total -19923 -18134 2 1","Selling/General/Admin. Expenses, Total 13531 12712 12152 12924  Research & Development - 1981 - 1943  Depreciation / Amortization 18195 16487 - -  Interest Expense (Income) - Net Operating -285 -334 - -  Unusual Expense (Income) - - 803 1335  Other Operating Expenses, Total -19923 -18134 2 1","Selling/General/Admin. Expenses, Total 13531 12712 12152 12924  Research & Development - 1981 - 1943  Depreciation / Amortization 18195 16487 - -  Interest Expense (Income) - Net Operating -285 -334 - -  Unusual Expense (Income) - - 803 1335  Other Operating Expenses, Total -19923 -18134 2 1","Selling/General/Admin. Expenses, Total 13531 12712 12152 12924  Research & Development - 1981 - 1943  Depreciation / Amortization 18195 16487 - -  Interest Expense (Income) - Net Operating -285 -334 - -  Unusual Expense (Income) - - 803 1335  Other Operating Expenses, Total -19923 -18134 2 1","Selling/General/Admin. Expenses, Total 13531 12712 12152 12924  Research & Development - 1981 - 1943  Depreciation / Amortization 18195 16487 - -  Interest Expense (Income) - Net Operating -285 -334 - -  Unusual Expense (Income) - - 803 1335  Other Operating Expenses, Total -19923 -18134 2 1"
"Selling/General/Admin. Expenses, Total",13531,12712,12152,12924
Research & Development,-,1981,-,1943
Depreciation / Amortization,18195,16487,-,-
Interest Expense (Income) - Net Operating,-285,-334,-,-
Unusual Expense (Income),-,-,803,1335
"Other Operating Expenses, Total",-19923,-18134,2,1
Operating Income,9299,10758,8171,9176
"Interest Income (Expense), Net Non-Operating",-,2706,1695,182
Gain (Loss) on Sale of Assets,500,-810,-162,-248
"Other, Net",-4110,-2236,549,436
Net Income Before Taxes,12909,13804,10253,9546
Provision for Income Taxes,3498,3937,2273,2458
Net Income After Taxes,9411,9867,7980,7088
Minority Interest,905,751,3,168
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9301,9803,7983,7256
Total Extraordinary Items,-,-,-,-
Net Income,9301,9803,7983,7256
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,9301,9803,7982,7256
Dilution Adjustment,-,-0.295,-,-
Diluted Net Income,9301,9803.29,7982,7256
Diluted Weighted Average Shares,60,60.69,60.68,60.66
Diluted EPS Excluding Extraordinary Items,155.02,161.52,131.54,119.62
DPS - Common Stock Primary Issue,-,41,33,30
Diluted Normalized EPS,128.98,149.43,159.22,154.79
