Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,174062,124711,87883,107408
"Revenue 174062 124711 87883 107408  Other Revenue, Total - - - -","Revenue 174062 124711 87883 107408  Other Revenue, Total - - - -","Revenue 174062 124711 87883 107408  Other Revenue, Total - - - -","Revenue 174062 124711 87883 107408  Other Revenue, Total - - - -","Revenue 174062 124711 87883 107408  Other Revenue, Total - - - -"
Revenue,174062,124711,87883,107408
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",167861,104636,75126,100011
Gross Profit,6201,20075,12757,7397
Total Operating Expenses,174459,113372,81796,106683
"Selling/General/Admin. Expenses, Total 6598 7822 5445 5497  Research & Development - - 125 104  Depreciation / Amortization 5381 - 188 187  Interest Expense (Income) - Net Operating -339 - - -  Unusual Expense (Income) - 914 912 882  Other Operating Expenses, Total -5042 - -5547 2","Selling/General/Admin. Expenses, Total 6598 7822 5445 5497  Research & Development - - 125 104  Depreciation / Amortization 5381 - 188 187  Interest Expense (Income) - Net Operating -339 - - -  Unusual Expense (Income) - 914 912 882  Other Operating Expenses, Total -5042 - -5547 2","Selling/General/Admin. Expenses, Total 6598 7822 5445 5497  Research & Development - - 125 104  Depreciation / Amortization 5381 - 188 187  Interest Expense (Income) - Net Operating -339 - - -  Unusual Expense (Income) - 914 912 882  Other Operating Expenses, Total -5042 - -5547 2","Selling/General/Admin. Expenses, Total 6598 7822 5445 5497  Research & Development - - 125 104  Depreciation / Amortization 5381 - 188 187  Interest Expense (Income) - Net Operating -339 - - -  Unusual Expense (Income) - 914 912 882  Other Operating Expenses, Total -5042 - -5547 2","Selling/General/Admin. Expenses, Total 6598 7822 5445 5497  Research & Development - - 125 104  Depreciation / Amortization 5381 - 188 187  Interest Expense (Income) - Net Operating -339 - - -  Unusual Expense (Income) - 914 912 882  Other Operating Expenses, Total -5042 - -5547 2"
"Selling/General/Admin. Expenses, Total",6598,7822,5445,5497
Research & Development,-,-,125,104
Depreciation / Amortization,5381,-,188,187
Interest Expense (Income) - Net Operating,-339,-,-,-
Unusual Expense (Income),-,914,912,882
"Other Operating Expenses, Total",-5042,-,-5547,2
Operating Income,-397,11339,6087,725
"Interest Income (Expense), Net Non-Operating",-,-537,-280,-362
Gain (Loss) on Sale of Assets,182,104,58,105
"Other, Net",856,-261,-267,-256
Net Income Before Taxes,-1435,10645,5598,212
Provision for Income Taxes,-360,3264,1630,184
Net Income After Taxes,-1075,7381,3968,28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,7381,3968,28
Total Extraordinary Items,-,-,-,-
Net Income,-1075,7381,3968,28
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,-1075,7380,3968,28
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1075,7380,3968,28
Diluted Weighted Average Shares,291.03,291.03,291.03,291.03
Diluted EPS Excluding Extraordinary Items,-3.69,25.36,13.63,0.1
DPS - Common Stock Primary Issue,-,7,4,1
Diluted Normalized EPS,-1.61,27.29,15.71,1.83
