Period Ending:,202231/10,202230/04,202131/10,202031/10
Total Revenue,3437,3302,3157,6093.72
"Revenue 3437 - 6469.2 6093.72  Other Revenue, Total - - - -","Revenue 3437 - 6469.2 6093.72  Other Revenue, Total - - - -","Revenue 3437 - 6469.2 6093.72  Other Revenue, Total - - - -","Revenue 3437 - 6469.2 6093.72  Other Revenue, Total - - - -","Revenue 3437 - 6469.2 6093.72  Other Revenue, Total - - - -"
Revenue,3437,-,6469.2,6093.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1712,-,3242.04,3016.31
Gross Profit,1725,-,3227.16,3077.41
Total Operating Expenses,1818,-,3283.6,3059.59
"Selling/General/Admin. Expenses, Total 26 - 41.56 43.28  Research & Development - - - -  Depreciation / Amortization 423 - - -  Interest Expense (Income) - Net Operating -296 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -141 - 0.01 0.01","Selling/General/Admin. Expenses, Total 26 - 41.56 43.28  Research & Development - - - -  Depreciation / Amortization 423 - - -  Interest Expense (Income) - Net Operating -296 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -141 - 0.01 0.01","Selling/General/Admin. Expenses, Total 26 - 41.56 43.28  Research & Development - - - -  Depreciation / Amortization 423 - - -  Interest Expense (Income) - Net Operating -296 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -141 - 0.01 0.01","Selling/General/Admin. Expenses, Total 26 - 41.56 43.28  Research & Development - - - -  Depreciation / Amortization 423 - - -  Interest Expense (Income) - Net Operating -296 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -141 - 0.01 0.01","Selling/General/Admin. Expenses, Total 26 - 41.56 43.28  Research & Development - - - -  Depreciation / Amortization 423 - - -  Interest Expense (Income) - Net Operating -296 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -141 - 0.01 0.01"
"Selling/General/Admin. Expenses, Total",26,-,41.56,43.28
Research & Development,-,-,-,-
Depreciation / Amortization,423,-,-,-
Interest Expense (Income) - Net Operating,-296,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-141,-,0.01,0.01
Operating Income,1619,-,3185.6,3034.12
"Interest Income (Expense), Net Non-Operating",-,-,-553.03,-509.13
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",912,-,-15.25,-20.35
Net Income Before Taxes,1315,-,2617.32,2504.64
Provision for Income Taxes,-,-,37.71,1.86
Net Income After Taxes,1315,-,2579.6,2502.78
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1315,-,2579.6,2502.78
Total Extraordinary Items,-,-,-,-
Net Income,1315,-,2579.6,2502.78
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1315,-,2579.6,2502.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,1315,-,2579.6,2502.78
Diluted Weighted Average Shares,0.362,-,0.34,0.34
Diluted EPS Excluding Extraordinary Items,7275.14,-,7575.81,7409.04
DPS - Common Stock Primary Issue,-,-,7393,7393
Diluted Normalized EPS,4546.96,-,7575.81,7409.04
