Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,6259,6306.48,5449.42,6286.89
"Revenue 6259 6306.48 5449.42 6286.89  Other Revenue, Total - - - -","Revenue 6259 6306.48 5449.42 6286.89  Other Revenue, Total - - - -","Revenue 6259 6306.48 5449.42 6286.89  Other Revenue, Total - - - -","Revenue 6259 6306.48 5449.42 6286.89  Other Revenue, Total - - - -","Revenue 6259 6306.48 5449.42 6286.89  Other Revenue, Total - - - -"
Revenue,6259,6306.48,5449.42,6286.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4841,4915.76,4972.83,5090.94
Gross Profit,1418,1390.72,476.59,1195.95
Total Operating Expenses,6379,7086.07,9054.83,7383.06
"Selling/General/Admin. Expenses, Total 1244 1205.95 1300.74 1333.13  Research & Development 294 274.37 381.91 364.19  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) 79.7 689.99 2399.35 594.81  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 1244 1205.95 1300.74 1333.13  Research & Development 294 274.37 381.91 364.19  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) 79.7 689.99 2399.35 594.81  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 1244 1205.95 1300.74 1333.13  Research & Development 294 274.37 381.91 364.19  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) 79.7 689.99 2399.35 594.81  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 1244 1205.95 1300.74 1333.13  Research & Development 294 274.37 381.91 364.19  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) 79.7 689.99 2399.35 594.81  Other Operating Expenses, Total -219 - - -","Selling/General/Admin. Expenses, Total 1244 1205.95 1300.74 1333.13  Research & Development 294 274.37 381.91 364.19  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) 79.7 689.99 2399.35 594.81  Other Operating Expenses, Total -219 - - -"
"Selling/General/Admin. Expenses, Total",1244,1205.95,1300.74,1333.13
Research & Development,294,274.37,381.91,364.19
Depreciation / Amortization,230,-,-,-
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),79.7,689.99,2399.35,594.81
"Other Operating Expenses, Total",-219,-,-,-
Operating Income,-120,-779.59,-3605.41,-1096.17
"Interest Income (Expense), Net Non-Operating",121.23,38.08,77.03,54.46
Gain (Loss) on Sale of Assets,-2,6.08,3.99,3.03
"Other, Net",-51,47.95,26.32,31.66
Net Income Before Taxes,-67,-687.48,-3498.06,-1007.02
Provision for Income Taxes,13,13.64,13.64,13.64
Net Income After Taxes,-80,-701.12,-3511.7,-1020.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-80,-701.12,-3511.7,-1020.66
Total Extraordinary Items,-,-,-,-
Net Income,-80,-701.12,-3511.7,-1020.66
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-80,-701.12,-3511.7,-1020.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,-80,-701.12,-3511.7,-1020.66
Diluted Weighted Average Shares,7.91,7.91,7.91,7.91
Diluted EPS Excluding Extraordinary Items,-10.11,-88.63,-443.94,-129.03
DPS - Common Stock Primary Issue,-,-,-,30
Diluted Normalized EPS,0.474,-32.44,-247.11,-80.4
