Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,37206,34335,29576.81,27773.69
"Revenue 37206 34335 29576.81 27773.69  Other Revenue, Total - - - -","Revenue 37206 34335 29576.81 27773.69  Other Revenue, Total - - - -","Revenue 37206 34335 29576.81 27773.69  Other Revenue, Total - - - -","Revenue 37206 34335 29576.81 27773.69  Other Revenue, Total - - - -","Revenue 37206 34335 29576.81 27773.69  Other Revenue, Total - - - -"
Revenue,37206,34335,29576.81,27773.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19429,17864,16062.94,15307.4
Gross Profit,17777,16471,13513.87,12466.29
Total Operating Expenses,31513,28902,26144.02,25630.26
"Selling/General/Admin. Expenses, Total 9921 8730 8180.07 8382.61  Research & Development 2029 2158 1887.67 1935.93  Depreciation / Amortization 1051 998 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 17.37 13.35 4.31  Other Operating Expenses, Total -914 -843 - -","Selling/General/Admin. Expenses, Total 9921 8730 8180.07 8382.61  Research & Development 2029 2158 1887.67 1935.93  Depreciation / Amortization 1051 998 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 17.37 13.35 4.31  Other Operating Expenses, Total -914 -843 - -","Selling/General/Admin. Expenses, Total 9921 8730 8180.07 8382.61  Research & Development 2029 2158 1887.67 1935.93  Depreciation / Amortization 1051 998 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 17.37 13.35 4.31  Other Operating Expenses, Total -914 -843 - -","Selling/General/Admin. Expenses, Total 9921 8730 8180.07 8382.61  Research & Development 2029 2158 1887.67 1935.93  Depreciation / Amortization 1051 998 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 17.37 13.35 4.31  Other Operating Expenses, Total -914 -843 - -","Selling/General/Admin. Expenses, Total 9921 8730 8180.07 8382.61  Research & Development 2029 2158 1887.67 1935.93  Depreciation / Amortization 1051 998 - -  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 17.37 13.35 4.31  Other Operating Expenses, Total -914 -843 - -"
"Selling/General/Admin. Expenses, Total",9921,8730,8180.07,8382.61
Research & Development,2029,2158,1887.67,1935.93
Depreciation / Amortization,1051,998,-,-
Interest Expense (Income) - Net Operating,-3,-5,-,-
Unusual Expense (Income),-,17.37,13.35,4.31
"Other Operating Expenses, Total",-914,-843,-,-
Operating Income,5693,5433,3432.79,2143.44
"Interest Income (Expense), Net Non-Operating",-,504.76,150.15,93.08
Gain (Loss) on Sale of Assets,38,-9,-,1.06
"Other, Net",-374,-584,115.85,102.46
Net Income Before Taxes,6029,6026,3698.79,2340.03
Provision for Income Taxes,1774,1728,1059.47,754.36
Net Income After Taxes,4255,4298,2639.31,1585.67
Minority Interest,2895,2487,-179.73,-109.86
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3736,3775,2459.58,1475.81
Total Extraordinary Items,-,-,-,-
Net Income,3736,3775,2459.58,1475.81
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,3736,3775,2459.58,1475.81
Dilution Adjustment,-,-,-,-
Diluted Net Income,3736,3775,2459.58,1475.81
Diluted Weighted Average Shares,12.34,12.38,12.38,12.37
Diluted EPS Excluding Extraordinary Items,302.68,304.9,198.72,119.33
DPS - Common Stock Primary Issue,47,37,30,28
Diluted Normalized EPS,275.28,262.81,210.38,130.4
