Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,24876,20440,19104.58,25773.61
"Revenue 24876 20440.09 19104.58 25773.61  Other Revenue, Total - - - -","Revenue 24876 20440.09 19104.58 25773.61  Other Revenue, Total - - - -","Revenue 24876 20440.09 19104.58 25773.61  Other Revenue, Total - - - -","Revenue 24876 20440.09 19104.58 25773.61  Other Revenue, Total - - - -","Revenue 24876 20440.09 19104.58 25773.61  Other Revenue, Total - - - -"
Revenue,24876,20440.09,19104.58,25773.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18518,16569.84,17547.06,16932.81
Gross Profit,6358,3870.25,1557.52,8840.81
Total Operating Expenses,21059,18776.75,19824.48,19702.58
"Selling/General/Admin. Expenses, Total 2335 2020.74 1879.36 2419.94  Research & Development 206 184.55 337.49 392.01  Depreciation / Amortization 3001 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 1.63 60.58 -42.18  Other Operating Expenses, Total -2986 - - -","Selling/General/Admin. Expenses, Total 2335 2020.74 1879.36 2419.94  Research & Development 206 184.55 337.49 392.01  Depreciation / Amortization 3001 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 1.63 60.58 -42.18  Other Operating Expenses, Total -2986 - - -","Selling/General/Admin. Expenses, Total 2335 2020.74 1879.36 2419.94  Research & Development 206 184.55 337.49 392.01  Depreciation / Amortization 3001 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 1.63 60.58 -42.18  Other Operating Expenses, Total -2986 - - -","Selling/General/Admin. Expenses, Total 2335 2020.74 1879.36 2419.94  Research & Development 206 184.55 337.49 392.01  Depreciation / Amortization 3001 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 1.63 60.58 -42.18  Other Operating Expenses, Total -2986 - - -","Selling/General/Admin. Expenses, Total 2335 2020.74 1879.36 2419.94  Research & Development 206 184.55 337.49 392.01  Depreciation / Amortization 3001 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 1.63 60.58 -42.18  Other Operating Expenses, Total -2986 - - -"
"Selling/General/Admin. Expenses, Total",2335,2020.74,1879.36,2419.94
Research & Development,206,184.55,337.49,392.01
Depreciation / Amortization,3001,-,-,-
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,1.63,60.58,-42.18
"Other Operating Expenses, Total",-2986,-,-,-
Operating Income,3817,1663.33,-719.91,6071.03
"Interest Income (Expense), Net Non-Operating",-,-343.53,-78.45,251.23
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-481,50,29.73,61.28
Net Income Before Taxes,4298,1369.8,-768.63,6383.55
Provision for Income Taxes,978,297.43,203.2,1472.46
Net Income After Taxes,3320,1072.38,-971.84,4911.08
Minority Interest,-,-,-,-100.93
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3320,1072.38,-971.84,4810.15
Total Extraordinary Items,-,-,-,-
Net Income,3320,1072.38,-971.84,4810.15
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3320,1072.38,-971.84,4810.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,3320,1072.38,-971.84,4810.15
Diluted Weighted Average Shares,10.46,10.49,10.49,10.53
Diluted EPS Excluding Extraordinary Items,317.49,102.24,-92.67,456.89
DPS - Common Stock Primary Issue,64,20,10,35
Diluted Normalized EPS,257.06,102.36,-88.91,453.81
