Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,8546,8189,7412.72,7335.75
"Revenue 8546 8189 7412.72 7335.75  Other Revenue, Total - - - -","Revenue 8546 8189 7412.72 7335.75  Other Revenue, Total - - - -","Revenue 8546 8189 7412.72 7335.75  Other Revenue, Total - - - -","Revenue 8546 8189 7412.72 7335.75  Other Revenue, Total - - - -","Revenue 8546 8189 7412.72 7335.75  Other Revenue, Total - - - -"
Revenue,8546,8189,7412.72,7335.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5737,5726,5091.47,5232.72
Gross Profit,2809,2463,2321.25,2103.03
Total Operating Expenses,7391,7293,6576.56,6605.54
"Selling/General/Admin. Expenses, Total 1602 1520 1271.14 1244.57  Research & Development 128 122 154.57 95.79  Depreciation / Amortization 151 154 34.23 23.59  Interest Expense (Income) - Net Operating -13 -17 - -  Unusual Expense (Income) - 269.28 25.16 8.87  Other Operating Expenses, Total -214 -212 - -","Selling/General/Admin. Expenses, Total 1602 1520 1271.14 1244.57  Research & Development 128 122 154.57 95.79  Depreciation / Amortization 151 154 34.23 23.59  Interest Expense (Income) - Net Operating -13 -17 - -  Unusual Expense (Income) - 269.28 25.16 8.87  Other Operating Expenses, Total -214 -212 - -","Selling/General/Admin. Expenses, Total 1602 1520 1271.14 1244.57  Research & Development 128 122 154.57 95.79  Depreciation / Amortization 151 154 34.23 23.59  Interest Expense (Income) - Net Operating -13 -17 - -  Unusual Expense (Income) - 269.28 25.16 8.87  Other Operating Expenses, Total -214 -212 - -","Selling/General/Admin. Expenses, Total 1602 1520 1271.14 1244.57  Research & Development 128 122 154.57 95.79  Depreciation / Amortization 151 154 34.23 23.59  Interest Expense (Income) - Net Operating -13 -17 - -  Unusual Expense (Income) - 269.28 25.16 8.87  Other Operating Expenses, Total -214 -212 - -","Selling/General/Admin. Expenses, Total 1602 1520 1271.14 1244.57  Research & Development 128 122 154.57 95.79  Depreciation / Amortization 151 154 34.23 23.59  Interest Expense (Income) - Net Operating -13 -17 - -  Unusual Expense (Income) - 269.28 25.16 8.87  Other Operating Expenses, Total -214 -212 - -"
"Selling/General/Admin. Expenses, Total",1602,1520,1271.14,1244.57
Research & Development,128,122,154.57,95.79
Depreciation / Amortization,151,154,34.23,23.59
Interest Expense (Income) - Net Operating,-13,-17,-,-
Unusual Expense (Income),-,269.28,25.16,8.87
"Other Operating Expenses, Total",-214,-212,-,-
Operating Income,1155,896,836.16,730.21
"Interest Income (Expense), Net Non-Operating",-,-15.54,-9.05,-1.28
Gain (Loss) on Sale of Assets,-1,-3,-,-
"Other, Net",-81,226,7.78,8.25
Net Income Before Taxes,1237,673,834.9,737.19
Provision for Income Taxes,457,301,317.71,281.48
Net Income After Taxes,780,372,517.19,455.71
Minority Interest,-,-,0.37,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,780,372,517.55,455.71
Total Extraordinary Items,-,-,-,-
Net Income,780,372,517.55,455.71
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,780,372,517.55,455.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,780,372,517.55,455.71
Diluted Weighted Average Shares,6.24,6.16,6.06,5.96
Diluted EPS Excluding Extraordinary Items,124.91,60.35,85.29,76.32
DPS - Common Stock Primary Issue,20.66,16.53,17.08,13.66
Diluted Normalized EPS,116.3,95.52,88.47,78
