Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,43464,48714,44991.4,41134.77
"Revenue 43464 48714 44991.4 41134.77  Other Revenue, Total - - - -","Revenue 43464 48714 44991.4 41134.77  Other Revenue, Total - - - -","Revenue 43464 48714 44991.4 41134.77  Other Revenue, Total - - - -","Revenue 43464 48714 44991.4 41134.77  Other Revenue, Total - - - -","Revenue 43464 48714 44991.4 41134.77  Other Revenue, Total - - - -"
Revenue,43464,48714,44991.4,41134.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32005,37922,35512.64,32463.33
Gross Profit,11459,10792,9478.76,8671.43
Total Operating Expenses,36896,42798,39651.64,36610.29
"Selling/General/Admin. Expenses, Total 2990 2712 2612.66 2392.72  Research & Development 1749 2032 1400.56 1608.79  Depreciation / Amortization 3313 3154 113.94 122.89  Interest Expense (Income) - Net Operating -9 -8 - -  Unusual Expense (Income) - 198.69 17.55 22.84  Other Operating Expenses, Total -3152 -3014 -5.71 -0.28","Selling/General/Admin. Expenses, Total 2990 2712 2612.66 2392.72  Research & Development 1749 2032 1400.56 1608.79  Depreciation / Amortization 3313 3154 113.94 122.89  Interest Expense (Income) - Net Operating -9 -8 - -  Unusual Expense (Income) - 198.69 17.55 22.84  Other Operating Expenses, Total -3152 -3014 -5.71 -0.28","Selling/General/Admin. Expenses, Total 2990 2712 2612.66 2392.72  Research & Development 1749 2032 1400.56 1608.79  Depreciation / Amortization 3313 3154 113.94 122.89  Interest Expense (Income) - Net Operating -9 -8 - -  Unusual Expense (Income) - 198.69 17.55 22.84  Other Operating Expenses, Total -3152 -3014 -5.71 -0.28","Selling/General/Admin. Expenses, Total 2990 2712 2612.66 2392.72  Research & Development 1749 2032 1400.56 1608.79  Depreciation / Amortization 3313 3154 113.94 122.89  Interest Expense (Income) - Net Operating -9 -8 - -  Unusual Expense (Income) - 198.69 17.55 22.84  Other Operating Expenses, Total -3152 -3014 -5.71 -0.28","Selling/General/Admin. Expenses, Total 2990 2712 2612.66 2392.72  Research & Development 1749 2032 1400.56 1608.79  Depreciation / Amortization 3313 3154 113.94 122.89  Interest Expense (Income) - Net Operating -9 -8 - -  Unusual Expense (Income) - 198.69 17.55 22.84  Other Operating Expenses, Total -3152 -3014 -5.71 -0.28"
"Selling/General/Admin. Expenses, Total",2990,2712,2612.66,2392.72
Research & Development,1749,2032,1400.56,1608.79
Depreciation / Amortization,3313,3154,113.94,122.89
Interest Expense (Income) - Net Operating,-9,-8,-,-
Unusual Expense (Income),-,198.69,17.55,22.84
"Other Operating Expenses, Total",-3152,-3014,-5.71,-0.28
Operating Income,6568,5916,5339.77,4524.48
"Interest Income (Expense), Net Non-Operating",-,127.86,221.22,65.34
Gain (Loss) on Sale of Assets,47,1,-2.77,-
"Other, Net",-199,42,36.93,28.99
Net Income Before Taxes,6720,5873,5595.15,4618.81
Provision for Income Taxes,2092,1716,1670.41,1122.37
Net Income After Taxes,4628,4157,3924.74,3496.45
Minority Interest,367,298,19.97,16.58
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4668,4246,3944.71,3513.03
Total Extraordinary Items,-,-,-,-
Net Income,4668,4246,3944.71,3513.03
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,4668,4246,3944.71,3513.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,4668,4246,3944.71,3513.03
Diluted Weighted Average Shares,13.92,13.65,12.83,12.51
Diluted EPS Excluding Extraordinary Items,335.39,310.99,307.46,280.75
DPS - Common Stock Primary Issue,50,46,40,38
Diluted Normalized EPS,305.05,284.2,308.57,282.13
