Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20063,15820,12791.08,9082.75
"Revenue 20063 15820 12791.08 9082.75  Other Revenue, Total - - - -","Revenue 20063 15820 12791.08 9082.75  Other Revenue, Total - - - -","Revenue 20063 15820 12791.08 9082.75  Other Revenue, Total - - - -","Revenue 20063 15820 12791.08 9082.75  Other Revenue, Total - - - -","Revenue 20063 15820 12791.08 9082.75  Other Revenue, Total - - - -"
Revenue,20063,15820,12791.08,9082.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14030,11094,9007.86,6511.62
Gross Profit,6033,4726,3783.22,2571.13
Total Operating Expenses,15995,12656,10352.3,7708.8
"Selling/General/Admin. Expenses, Total 1965 1562 1337.07 1148.05  Research & Development - 36 - 3.94  Depreciation / Amortization 936 608 - -  Interest Expense (Income) - Net Operating -12 -8 - -  Unusual Expense (Income) - 23.96 7.37 45.18  Other Operating Expenses, Total -966 -636 - -","Selling/General/Admin. Expenses, Total 1965 1562 1337.07 1148.05  Research & Development - 36 - 3.94  Depreciation / Amortization 936 608 - -  Interest Expense (Income) - Net Operating -12 -8 - -  Unusual Expense (Income) - 23.96 7.37 45.18  Other Operating Expenses, Total -966 -636 - -","Selling/General/Admin. Expenses, Total 1965 1562 1337.07 1148.05  Research & Development - 36 - 3.94  Depreciation / Amortization 936 608 - -  Interest Expense (Income) - Net Operating -12 -8 - -  Unusual Expense (Income) - 23.96 7.37 45.18  Other Operating Expenses, Total -966 -636 - -","Selling/General/Admin. Expenses, Total 1965 1562 1337.07 1148.05  Research & Development - 36 - 3.94  Depreciation / Amortization 936 608 - -  Interest Expense (Income) - Net Operating -12 -8 - -  Unusual Expense (Income) - 23.96 7.37 45.18  Other Operating Expenses, Total -966 -636 - -","Selling/General/Admin. Expenses, Total 1965 1562 1337.07 1148.05  Research & Development - 36 - 3.94  Depreciation / Amortization 936 608 - -  Interest Expense (Income) - Net Operating -12 -8 - -  Unusual Expense (Income) - 23.96 7.37 45.18  Other Operating Expenses, Total -966 -636 - -"
"Selling/General/Admin. Expenses, Total",1965,1562,1337.07,1148.05
Research & Development,-,36,-,3.94
Depreciation / Amortization,936,608,-,-
Interest Expense (Income) - Net Operating,-12,-8,-,-
Unusual Expense (Income),-,23.96,7.37,45.18
"Other Operating Expenses, Total",-966,-636,-,-
Operating Income,4068,3164,2438.78,1373.96
"Interest Income (Expense), Net Non-Operating",-,51.82,-83.28,8.84
Gain (Loss) on Sale of Assets,6,0.12,3.6,-
"Other, Net",-270,-45,5.89,52.23
Net Income Before Taxes,4332,3209,2364.99,1435.03
Provision for Income Taxes,1375,1009,758.79,442.25
Net Income After Taxes,2957,2200,1606.21,992.78
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2957,2200,1606.21,992.78
Total Extraordinary Items,-,-,-,-
Net Income,2957,2200,1606.21,992.78
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2957,2200,1606.21,992.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,2957,2200,1606.21,992.78
Diluted Weighted Average Shares,3.87,3.87,3.87,3.87
Diluted EPS Excluding Extraordinary Items,764.72,568.9,415.27,256.48
DPS - Common Stock Primary Issue,130,100,66,30
Diluted Normalized EPS,703.59,522.19,382.69,238.99
