Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,108808,94585,87312,89757
"Revenue - 94585 87312 89757  Other Revenue, Total - - - -","Revenue - 94585 87312 89757  Other Revenue, Total - - - -","Revenue - 94585 87312 89757  Other Revenue, Total - - - -","Revenue - 94585 87312 89757  Other Revenue, Total - - - -","Revenue - 94585 87312 89757  Other Revenue, Total - - - -"
Revenue,-,94585,87312,89757
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,73146,69253,71836
Gross Profit,-,21439,18059,17921
Total Operating Expenses,-,87070,82487,86962
"Selling/General/Admin. Expenses, Total - 12278 11425 12973  Research & Development - 1646 1743 1879  Depreciation / Amortization 3233 3203 - -  Interest Expense (Income) - Net Operating - -146 - -  Unusual Expense (Income) - - 66 273  Other Operating Expenses, Total -3089 -3057 - 1","Selling/General/Admin. Expenses, Total - 12278 11425 12973  Research & Development - 1646 1743 1879  Depreciation / Amortization 3233 3203 - -  Interest Expense (Income) - Net Operating - -146 - -  Unusual Expense (Income) - - 66 273  Other Operating Expenses, Total -3089 -3057 - 1","Selling/General/Admin. Expenses, Total - 12278 11425 12973  Research & Development - 1646 1743 1879  Depreciation / Amortization 3233 3203 - -  Interest Expense (Income) - Net Operating - -146 - -  Unusual Expense (Income) - - 66 273  Other Operating Expenses, Total -3089 -3057 - 1","Selling/General/Admin. Expenses, Total - 12278 11425 12973  Research & Development - 1646 1743 1879  Depreciation / Amortization 3233 3203 - -  Interest Expense (Income) - Net Operating - -146 - -  Unusual Expense (Income) - - 66 273  Other Operating Expenses, Total -3089 -3057 - 1","Selling/General/Admin. Expenses, Total - 12278 11425 12973  Research & Development - 1646 1743 1879  Depreciation / Amortization 3233 3203 - -  Interest Expense (Income) - Net Operating - -146 - -  Unusual Expense (Income) - - 66 273  Other Operating Expenses, Total -3089 -3057 - 1"
"Selling/General/Admin. Expenses, Total",-,12278,11425,12973
Research & Development,-,1646,1743,1879
Depreciation / Amortization,3233,3203,-,-
Interest Expense (Income) - Net Operating,-,-146,-,-
Unusual Expense (Income),-,-,66,273
"Other Operating Expenses, Total",-3089,-3057,-,1
Operating Income,-,7515,4825,2795
"Interest Income (Expense), Net Non-Operating",-,398,305,75
Gain (Loss) on Sale of Assets,-,-,-,-50
"Other, Net",-,-382,-51,-79
Net Income Before Taxes,-,7897,5079,2741
Provision for Income Taxes,-,2304,1402,1053
Net Income After Taxes,-,5593,3677,1688
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,5593,3677,1688
Total Extraordinary Items,-,-,-,-
Net Income,-,5593,3677,1688
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,5593,3677,1688
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,5593,3677,1688
Diluted Weighted Average Shares,-,28.69,29.53,29.66
Diluted EPS Excluding Extraordinary Items,-,194.97,124.51,56.92
DPS - Common Stock Primary Issue,75,50,35,30
Diluted Normalized EPS,-,172.05,126.13,63.62
