Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7046,6913,5396.61,5059.89
"Revenue 6077 5906 5396.61 5059.89  Other Revenue, Total 969 1007 - -","Revenue 6077 5906 5396.61 5059.89  Other Revenue, Total 969 1007 - -","Revenue 6077 5906 5396.61 5059.89  Other Revenue, Total 969 1007 - -","Revenue 6077 5906 5396.61 5059.89  Other Revenue, Total 969 1007 - -","Revenue 6077 5906 5396.61 5059.89  Other Revenue, Total 969 1007 - -"
Revenue,6077,5906,5396.61,5059.89
"Other Revenue, Total",969,1007,-,-
"Cost of Revenue, Total",4776,4716,3657.74,3356.85
Gross Profit,2270,2197,1738.87,1703.04
Total Operating Expenses,6819,6705,5381.32,4853.02
"Selling/General/Admin. Expenses, Total 2043 1989 1709.69 1496.17  Research & Development - - - -  Depreciation / Amortization 51 50 - -  Interest Expense (Income) - Net Operating -5 -7 - -  Unusual Expense (Income) - 46.38 13.88 -  Other Operating Expenses, Total -46 -43 - -","Selling/General/Admin. Expenses, Total 2043 1989 1709.69 1496.17  Research & Development - - - -  Depreciation / Amortization 51 50 - -  Interest Expense (Income) - Net Operating -5 -7 - -  Unusual Expense (Income) - 46.38 13.88 -  Other Operating Expenses, Total -46 -43 - -","Selling/General/Admin. Expenses, Total 2043 1989 1709.69 1496.17  Research & Development - - - -  Depreciation / Amortization 51 50 - -  Interest Expense (Income) - Net Operating -5 -7 - -  Unusual Expense (Income) - 46.38 13.88 -  Other Operating Expenses, Total -46 -43 - -","Selling/General/Admin. Expenses, Total 2043 1989 1709.69 1496.17  Research & Development - - - -  Depreciation / Amortization 51 50 - -  Interest Expense (Income) - Net Operating -5 -7 - -  Unusual Expense (Income) - 46.38 13.88 -  Other Operating Expenses, Total -46 -43 - -","Selling/General/Admin. Expenses, Total 2043 1989 1709.69 1496.17  Research & Development - - - -  Depreciation / Amortization 51 50 - -  Interest Expense (Income) - Net Operating -5 -7 - -  Unusual Expense (Income) - 46.38 13.88 -  Other Operating Expenses, Total -46 -43 - -"
"Selling/General/Admin. Expenses, Total",2043,1989,1709.69,1496.17
Research & Development,-,-,-,-
Depreciation / Amortization,51,50,-,-
Interest Expense (Income) - Net Operating,-5,-7,-,-
Unusual Expense (Income),-,46.38,13.88,-
"Other Operating Expenses, Total",-46,-43,-,-
Operating Income,227,208,15.29,206.87
"Interest Income (Expense), Net Non-Operating",-,-7.39,-6.88,-3.46
Gain (Loss) on Sale of Assets,-,-,0.75,-
"Other, Net",-4,47,16.3,1.87
Net Income Before Taxes,231,161,25.46,205.28
Provision for Income Taxes,96,71,38.82,81.98
Net Income After Taxes,135,90,-13.35,123.29
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,135,90,-13.35,123.29
Total Extraordinary Items,-,-,-,-
Net Income,135,90,-13.35,123.29
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,135,90,-13.35,123.29
Dilution Adjustment,-,-0.181,-,-
Diluted Net Income,-,90.18,-13.35,123.29
Diluted Weighted Average Shares,1.37,1.33,1.28,1.34
Diluted EPS Excluding Extraordinary Items,99,67.71,-10.39,92.26
DPS - Common Stock Primary Issue,30,25,20,44
Diluted Normalized EPS,105.75,97.14,27.42,116.12
