Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1706641,1470161,1358985,1507607
"Revenue 1706641 1470161 1358985 1507607  Other Revenue, Total - - - -","Revenue 1706641 1470161 1358985 1507607  Other Revenue, Total - - - -","Revenue 1706641 1470161 1358985 1507607  Other Revenue, Total - - - -","Revenue 1706641 1470161 1358985 1507607  Other Revenue, Total - - - -","Revenue 1706641 1470161 1358985 1507607  Other Revenue, Total - - - -"
Revenue,1706641,1470161,1358985,1507607
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1366642,1126207,1031553,1143665
Gross Profit,339999,343954,327432,363942
Total Operating Expenses,1621823,1358487,1277275,1409702
"Selling/General/Admin. Expenses, Total 249101 218210 236295 252234  Research & Development - - - -  Depreciation / Amortization 73034 5624 6343 5582  Interest Expense (Income) - Net Operating -6310 - - -  Unusual Expense (Income) - 8445 3083 8220  Other Operating Expenses, Total -60644 1 1 1","Selling/General/Admin. Expenses, Total 249101 218210 236295 252234  Research & Development - - - -  Depreciation / Amortization 73034 5624 6343 5582  Interest Expense (Income) - Net Operating -6310 - - -  Unusual Expense (Income) - 8445 3083 8220  Other Operating Expenses, Total -60644 1 1 1","Selling/General/Admin. Expenses, Total 249101 218210 236295 252234  Research & Development - - - -  Depreciation / Amortization 73034 5624 6343 5582  Interest Expense (Income) - Net Operating -6310 - - -  Unusual Expense (Income) - 8445 3083 8220  Other Operating Expenses, Total -60644 1 1 1","Selling/General/Admin. Expenses, Total 249101 218210 236295 252234  Research & Development - - - -  Depreciation / Amortization 73034 5624 6343 5582  Interest Expense (Income) - Net Operating -6310 - - -  Unusual Expense (Income) - 8445 3083 8220  Other Operating Expenses, Total -60644 1 1 1","Selling/General/Admin. Expenses, Total 249101 218210 236295 252234  Research & Development - - - -  Depreciation / Amortization 73034 5624 6343 5582  Interest Expense (Income) - Net Operating -6310 - - -  Unusual Expense (Income) - 8445 3083 8220  Other Operating Expenses, Total -60644 1 1 1"
"Selling/General/Admin. Expenses, Total",249101,218210,236295,252234
Research & Development,-,-,-,-
Depreciation / Amortization,73034,5624,6343,5582
Interest Expense (Income) - Net Operating,-6310,-,-,-
Unusual Expense (Income),-,8445,3083,8220
"Other Operating Expenses, Total",-60644,1,1,1
Operating Income,84818,111674,81710,97905
"Interest Income (Expense), Net Non-Operating",-,16194,2258,1532
Gain (Loss) on Sale of Assets,1065,1955,906,-
"Other, Net",-863,-561,-3991,-1299
Net Income Before Taxes,84616,129262,80883,98138
Provision for Income Taxes,26476,36861,29185,33637
Net Income After Taxes,58140,92401,51698,64501
Minority Interest,27480,-4890,-2062,-6319
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,56483,87511,49636,58182
Total Extraordinary Items,-,-,-,-
Net Income,56483,87511,49636,58182
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,56483,87509,49635,58181
Dilution Adjustment,-,-,-,-
Diluted Net Income,56483,87509,49635,58181
Diluted Weighted Average Shares,991.45,991.04,990.84,990.51
Diluted EPS Excluding Extraordinary Items,56.97,88.3,50.09,58.74
DPS - Common Stock Primary Issue,-,14,14,14
Diluted Normalized EPS,56.43,93.79,52.61,66.11
