Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,38564,40672,36352,38879.09
"Revenue 38564 40672 36352 38879.09  Other Revenue, Total - - - -","Revenue 38564 40672 36352 38879.09  Other Revenue, Total - - - -","Revenue 38564 40672 36352 38879.09  Other Revenue, Total - - - -","Revenue 38564 40672 36352 38879.09  Other Revenue, Total - - - -","Revenue 38564 40672 36352 38879.09  Other Revenue, Total - - - -"
Revenue,38564,40672,36352,38879.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28363,28054,25643,28427.47
Gross Profit,10201,12618,10709,10451.62
Total Operating Expenses,34579,34661,31616,36830.63
"Selling/General/Admin. Expenses, Total 6091 6483 5831 7062.74  Research & Development - - - -  Depreciation / Amortization 3961 3591 3349 143.72  Interest Expense (Income) - Net Operating -24 -23 -29 -  Unusual Expense (Income) - 327.18 875.86 1196.71  Other Operating Expenses, Total -3812 -3444 -3178 -","Selling/General/Admin. Expenses, Total 6091 6483 5831 7062.74  Research & Development - - - -  Depreciation / Amortization 3961 3591 3349 143.72  Interest Expense (Income) - Net Operating -24 -23 -29 -  Unusual Expense (Income) - 327.18 875.86 1196.71  Other Operating Expenses, Total -3812 -3444 -3178 -","Selling/General/Admin. Expenses, Total 6091 6483 5831 7062.74  Research & Development - - - -  Depreciation / Amortization 3961 3591 3349 143.72  Interest Expense (Income) - Net Operating -24 -23 -29 -  Unusual Expense (Income) - 327.18 875.86 1196.71  Other Operating Expenses, Total -3812 -3444 -3178 -","Selling/General/Admin. Expenses, Total 6091 6483 5831 7062.74  Research & Development - - - -  Depreciation / Amortization 3961 3591 3349 143.72  Interest Expense (Income) - Net Operating -24 -23 -29 -  Unusual Expense (Income) - 327.18 875.86 1196.71  Other Operating Expenses, Total -3812 -3444 -3178 -","Selling/General/Admin. Expenses, Total 6091 6483 5831 7062.74  Research & Development - - - -  Depreciation / Amortization 3961 3591 3349 143.72  Interest Expense (Income) - Net Operating -24 -23 -29 -  Unusual Expense (Income) - 327.18 875.86 1196.71  Other Operating Expenses, Total -3812 -3444 -3178 -"
"Selling/General/Admin. Expenses, Total",6091,6483,5831,7062.74
Research & Development,-,-,-,-
Depreciation / Amortization,3961,3591,3349,143.72
Interest Expense (Income) - Net Operating,-24,-23,-29,-
Unusual Expense (Income),-,327.18,875.86,1196.71
"Other Operating Expenses, Total",-3812,-3444,-3178,-
Operating Income,3985,6011,4736,2048.46
"Interest Income (Expense), Net Non-Operating",-,-11.98,-2.51,-5.54
Gain (Loss) on Sale of Assets,1,-0.06,2,0.23
"Other, Net",446,342,850,90.79
Net Income Before Taxes,3538,5669,3884,2133.94
Provision for Income Taxes,1267,1991,1392,849.26
Net Income After Taxes,2271,3678,2492,1284.68
Minority Interest,1281,1266,1202,-75.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2257,3614,2434,1209.62
Total Extraordinary Items,-,-,-,-
Net Income,2257,3614,2434,1209.62
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2257,3614,2434,1209.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,2257,3614,2434,1209.62
Diluted Weighted Average Shares,16.98,16.98,16.98,16.98
Diluted EPS Excluding Extraordinary Items,132.89,212.79,143.31,71.22
DPS - Common Stock Primary Issue,70,70,50,50
Diluted Normalized EPS,146.67,218.17,179.22,113.68
