Period Ending:,202331/05,202231/05,202131/05,202031/05
Total Revenue,226914,214691,208523,211357
"Revenue - 214690 208522 211357  Other Revenue, Total - 1 1 -","Revenue - 214690 208522 211357  Other Revenue, Total - 1 1 -","Revenue - 214690 208522 211357  Other Revenue, Total - 1 1 -","Revenue - 214690 208522 211357  Other Revenue, Total - 1 1 -","Revenue - 214690 208522 211357  Other Revenue, Total - 1 1 -"
Revenue,-,214690,208522,211357
"Other Revenue, Total",-,1,1,-
"Cost of Revenue, Total",-,109139,106764,109110
Gross Profit,-,105552,101759,102247
Total Operating Expenses,-,141476,137618,142478
"Selling/General/Admin. Expenses, Total - 31401 29840 32400  Research & Development - - - -  Depreciation / Amortization 1333 1653 2049 980  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -13 -14  Other Operating Expenses, Total -1333 -717 -1035 2","Selling/General/Admin. Expenses, Total - 31401 29840 32400  Research & Development - - - -  Depreciation / Amortization 1333 1653 2049 980  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -13 -14  Other Operating Expenses, Total -1333 -717 -1035 2","Selling/General/Admin. Expenses, Total - 31401 29840 32400  Research & Development - - - -  Depreciation / Amortization 1333 1653 2049 980  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -13 -14  Other Operating Expenses, Total -1333 -717 -1035 2","Selling/General/Admin. Expenses, Total - 31401 29840 32400  Research & Development - - - -  Depreciation / Amortization 1333 1653 2049 980  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -13 -14  Other Operating Expenses, Total -1333 -717 -1035 2","Selling/General/Admin. Expenses, Total - 31401 29840 32400  Research & Development - - - -  Depreciation / Amortization 1333 1653 2049 980  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -13 -14  Other Operating Expenses, Total -1333 -717 -1035 2"
"Selling/General/Admin. Expenses, Total",-,31401,29840,32400
Research & Development,-,-,-,-
Depreciation / Amortization,1333,1653,2049,980
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-13,-14
"Other Operating Expenses, Total",-1333,-717,-1035,2
Operating Income,-,73215,70905,68879
"Interest Income (Expense), Net Non-Operating",-,-,-1,-37
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,-333,-12,30
Net Income Before Taxes,-,73548,70917,68872
Provision for Income Taxes,-,22366,21742,21186
Net Income After Taxes,-,51182,49175,47686
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,51182,49175,47686
Total Extraordinary Items,-,-,-,-
Net Income,-,51182,49175,47686
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,51182,49175,47686
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,51182,49175,47686
Diluted Weighted Average Shares,-,128.14,128.17,128.12
Diluted EPS Excluding Extraordinary Items,-,399.42,383.66,372.19
DPS - Common Stock Primary Issue,-,-,154,149
Diluted Normalized EPS,-,358.7,345.74,372.12
