Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,458622,403275,421619,472402
"Revenue 458622 403275 421619 472402  Other Revenue, Total - - - -","Revenue 458622 403275 421619 472402  Other Revenue, Total - - - -","Revenue 458622 403275 421619 472402  Other Revenue, Total - - - -","Revenue 458622 403275 421619 472402  Other Revenue, Total - - - -","Revenue 458622 403275 421619 472402  Other Revenue, Total - - - -"
Revenue,458622,403275,421619,472402
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",449552,385096,382684,424733
Gross Profit,9070,18179,38935,47669
Total Operating Expenses,477380,410734,405806,447722
"Selling/General/Admin. Expenses, Total 27828 25638 23351 22903  Research & Development - - - -  Depreciation / Amortization 4362 - - -  Interest Expense (Income) - Net Operating -1357 - - -  Unusual Expense (Income) - - -229 85  Other Operating Expenses, Total -3005 - - 1","Selling/General/Admin. Expenses, Total 27828 25638 23351 22903  Research & Development - - - -  Depreciation / Amortization 4362 - - -  Interest Expense (Income) - Net Operating -1357 - - -  Unusual Expense (Income) - - -229 85  Other Operating Expenses, Total -3005 - - 1","Selling/General/Admin. Expenses, Total 27828 25638 23351 22903  Research & Development - - - -  Depreciation / Amortization 4362 - - -  Interest Expense (Income) - Net Operating -1357 - - -  Unusual Expense (Income) - - -229 85  Other Operating Expenses, Total -3005 - - 1","Selling/General/Admin. Expenses, Total 27828 25638 23351 22903  Research & Development - - - -  Depreciation / Amortization 4362 - - -  Interest Expense (Income) - Net Operating -1357 - - -  Unusual Expense (Income) - - -229 85  Other Operating Expenses, Total -3005 - - 1","Selling/General/Admin. Expenses, Total 27828 25638 23351 22903  Research & Development - - - -  Depreciation / Amortization 4362 - - -  Interest Expense (Income) - Net Operating -1357 - - -  Unusual Expense (Income) - - -229 85  Other Operating Expenses, Total -3005 - - 1"
"Selling/General/Admin. Expenses, Total",27828,25638,23351,22903
Research & Development,-,-,-,-
Depreciation / Amortization,4362,-,-,-
Interest Expense (Income) - Net Operating,-1357,-,-,-
Unusual Expense (Income),-,-,-229,85
"Other Operating Expenses, Total",-3005,-,-,1
Operating Income,-18758,-7459,15813,24680
"Interest Income (Expense), Net Non-Operating",-,275,-1178,-233
Gain (Loss) on Sale of Assets,242,-174,200,-62
"Other, Net",-687,-1137,-1335,-647
Net Income Before Taxes,-18313,-8495,13500,23738
Provision for Income Taxes,6992,-1942,3977,7524
Net Income After Taxes,-25305,-6553,9523,16214
Minority Interest,7519,-469,-779,-662
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-25702,-7022,8744,15552
Total Extraordinary Items,-,-,-,-
Net Income,-25702,-7022,8744,15552
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,-25702,-7022,8743,15550
Dilution Adjustment,-,-,-,-
Diluted Net Income,-25702,-7022,8743,15550
Diluted Weighted Average Shares,156.42,156.28,158.04,158.87
Diluted EPS Excluding Extraordinary Items,-164.31,-44.93,55.32,97.88
DPS - Common Stock Primary Issue,-,20,18,24
Diluted Normalized EPS,-76.4,-44.21,53.4,98.51
