Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,22062,16786,10700.28,4984.13
"Revenue 22062 16786.2 10700.28 4984.13  Other Revenue, Total - - - -","Revenue 22062 16786.2 10700.28 4984.13  Other Revenue, Total - - - -","Revenue 22062 16786.2 10700.28 4984.13  Other Revenue, Total - - - -","Revenue 22062 16786.2 10700.28 4984.13  Other Revenue, Total - - - -","Revenue 22062 16786.2 10700.28 4984.13  Other Revenue, Total - - - -"
Revenue,22062,16786.2,10700.28,4984.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17821,13087.17,8130.47,3682.26
Gross Profit,4241,3699.03,2569.8,1301.87
Total Operating Expenses,21399,16039.89,9636.15,5403.81
"Selling/General/Admin. Expenses, Total 2932 3230.53 3270.96 1570.64  Research & Development - - - -  Depreciation / Amortization 988 713.35 596.42 307.4  Interest Expense (Income) - Net Operating -51 -852.49 -2784 -  Unusual Expense (Income) - 34.03 590.5 -138.3  Other Operating Expenses, Total -291 -172.71 -168.2 -18.19","Selling/General/Admin. Expenses, Total 2932 3230.53 3270.96 1570.64  Research & Development - - - -  Depreciation / Amortization 988 713.35 596.42 307.4  Interest Expense (Income) - Net Operating -51 -852.49 -2784 -  Unusual Expense (Income) - 34.03 590.5 -138.3  Other Operating Expenses, Total -291 -172.71 -168.2 -18.19","Selling/General/Admin. Expenses, Total 2932 3230.53 3270.96 1570.64  Research & Development - - - -  Depreciation / Amortization 988 713.35 596.42 307.4  Interest Expense (Income) - Net Operating -51 -852.49 -2784 -  Unusual Expense (Income) - 34.03 590.5 -138.3  Other Operating Expenses, Total -291 -172.71 -168.2 -18.19","Selling/General/Admin. Expenses, Total 2932 3230.53 3270.96 1570.64  Research & Development - - - -  Depreciation / Amortization 988 713.35 596.42 307.4  Interest Expense (Income) - Net Operating -51 -852.49 -2784 -  Unusual Expense (Income) - 34.03 590.5 -138.3  Other Operating Expenses, Total -291 -172.71 -168.2 -18.19","Selling/General/Admin. Expenses, Total 2932 3230.53 3270.96 1570.64  Research & Development - - - -  Depreciation / Amortization 988 713.35 596.42 307.4  Interest Expense (Income) - Net Operating -51 -852.49 -2784 -  Unusual Expense (Income) - 34.03 590.5 -138.3  Other Operating Expenses, Total -291 -172.71 -168.2 -18.19"
"Selling/General/Admin. Expenses, Total",2932,3230.53,3270.96,1570.64
Research & Development,-,-,-,-
Depreciation / Amortization,988,713.35,596.42,307.4
Interest Expense (Income) - Net Operating,-51,-852.49,-2784,-
Unusual Expense (Income),-,34.03,590.5,-138.3
"Other Operating Expenses, Total",-291,-172.71,-168.2,-18.19
Operating Income,663,746.31,1064.13,-419.67
"Interest Income (Expense), Net Non-Operating",-,-54.95,-52.34,-27.9
Gain (Loss) on Sale of Assets,213,-,-,-
"Other, Net",-1725,-1.97,-15.23,-57.24
Net Income Before Taxes,2175,689.39,996.56,-504.81
Provision for Income Taxes,317,314.08,63.74,785.29
Net Income After Taxes,1858,375.31,932.82,-1290.1
Minority Interest,-395,86.11,170.79,234.63
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1877,461.42,1103.61,-1055.47
Total Extraordinary Items,-,-,185.15,206.97
Net Income,1877,461.42,1288.76,-848.5
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1877,461.42,1103.61,-1055.47
Dilution Adjustment,-0.488,-,-,-
Diluted Net Income,1877.49,461.42,1288.76,-848.5
Diluted Weighted Average Shares,18.82,17.39,16.35,15.42
Diluted EPS Excluding Extraordinary Items,99.72,26.53,67.52,-68.46
DPS - Common Stock Primary Issue,-,10,10,10
Diluted Normalized EPS,66.69,27.59,101.33,-74.29
