Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,19317,22515,21662,22895
"Revenue 19317 22515 21662 22895  Other Revenue, Total - - - -","Revenue 19317 22515 21662 22895  Other Revenue, Total - - - -","Revenue 19317 22515 21662 22895  Other Revenue, Total - - - -","Revenue 19317 22515 21662 22895  Other Revenue, Total - - - -","Revenue 19317 22515 21662 22895  Other Revenue, Total - - - -"
Revenue,19317,22515,21662,22895
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16505,17704,16733,17411
Gross Profit,2812,4811,4929,5484
Total Operating Expenses,21007,22379,21652,22796
"Selling/General/Admin. Expenses, Total 4502 4675 4628 5106  Research & Development - 973 - -  Depreciation / Amortization 1389 1086 171 273  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - -1 118 4  Other Operating Expenses, Total -2343 -2056 2 2","Selling/General/Admin. Expenses, Total 4502 4675 4628 5106  Research & Development - 973 - -  Depreciation / Amortization 1389 1086 171 273  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - -1 118 4  Other Operating Expenses, Total -2343 -2056 2 2","Selling/General/Admin. Expenses, Total 4502 4675 4628 5106  Research & Development - 973 - -  Depreciation / Amortization 1389 1086 171 273  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - -1 118 4  Other Operating Expenses, Total -2343 -2056 2 2","Selling/General/Admin. Expenses, Total 4502 4675 4628 5106  Research & Development - 973 - -  Depreciation / Amortization 1389 1086 171 273  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - -1 118 4  Other Operating Expenses, Total -2343 -2056 2 2","Selling/General/Admin. Expenses, Total 4502 4675 4628 5106  Research & Development - 973 - -  Depreciation / Amortization 1389 1086 171 273  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - -1 118 4  Other Operating Expenses, Total -2343 -2056 2 2"
"Selling/General/Admin. Expenses, Total",4502,4675,4628,5106
Research & Development,-,973,-,-
Depreciation / Amortization,1389,1086,171,273
Interest Expense (Income) - Net Operating,-7,-3,-,-
Unusual Expense (Income),-,-1,118,4
"Other Operating Expenses, Total",-2343,-2056,2,2
Operating Income,-1690,136,10,99
"Interest Income (Expense), Net Non-Operating",-,509,347,218
Gain (Loss) on Sale of Assets,153,3,-,22
"Other, Net",1861,-240,-55,-22
Net Income Before Taxes,-3704,373,302,317
Provision for Income Taxes,-97,211,211,168
Net Income After Taxes,-3607,162,91,149
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-3607,162,91,149
Total Extraordinary Items,-,-,-,-
Net Income,-3607,162,91,149
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-3607,162,91,149
Dilution Adjustment,-,-,-,-
Diluted Net Income,-3607,162,91,149
Diluted Weighted Average Shares,25.33,25.33,25.33,25.33
Diluted EPS Excluding Extraordinary Items,-142.39,6.4,3.59,5.88
DPS - Common Stock Primary Issue,6,10,8,10
Diluted Normalized EPS,-35.06,9.13,6.62,5.55
