Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,32864,29397,22355,26135
"Revenue 32864 29397 22355 26135  Other Revenue, Total - - - -","Revenue 32864 29397 22355 26135  Other Revenue, Total - - - -","Revenue 32864 29397 22355 26135  Other Revenue, Total - - - -","Revenue 32864 29397 22355 26135  Other Revenue, Total - - - -","Revenue 32864 29397 22355 26135  Other Revenue, Total - - - -"
Revenue,32864,29397,22355,26135
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26723,24522,19014,22315
Gross Profit,6141,4875,3341,3820
Total Operating Expenses,30030,27837,22265,26417
"Selling/General/Admin. Expenses, Total 3307 3315 3138 3799  Research & Development - 90 84 118  Depreciation / Amortization 1108 1077 - -  Interest Expense (Income) - Net Operating -230 -177 - -  Unusual Expense (Income) - 69 29 184  Other Operating Expenses, Total -954 -990 - 1","Selling/General/Admin. Expenses, Total 3307 3315 3138 3799  Research & Development - 90 84 118  Depreciation / Amortization 1108 1077 - -  Interest Expense (Income) - Net Operating -230 -177 - -  Unusual Expense (Income) - 69 29 184  Other Operating Expenses, Total -954 -990 - 1","Selling/General/Admin. Expenses, Total 3307 3315 3138 3799  Research & Development - 90 84 118  Depreciation / Amortization 1108 1077 - -  Interest Expense (Income) - Net Operating -230 -177 - -  Unusual Expense (Income) - 69 29 184  Other Operating Expenses, Total -954 -990 - 1","Selling/General/Admin. Expenses, Total 3307 3315 3138 3799  Research & Development - 90 84 118  Depreciation / Amortization 1108 1077 - -  Interest Expense (Income) - Net Operating -230 -177 - -  Unusual Expense (Income) - 69 29 184  Other Operating Expenses, Total -954 -990 - 1","Selling/General/Admin. Expenses, Total 3307 3315 3138 3799  Research & Development - 90 84 118  Depreciation / Amortization 1108 1077 - -  Interest Expense (Income) - Net Operating -230 -177 - -  Unusual Expense (Income) - 69 29 184  Other Operating Expenses, Total -954 -990 - 1"
"Selling/General/Admin. Expenses, Total",3307,3315,3138,3799
Research & Development,-,90,84,118
Depreciation / Amortization,1108,1077,-,-
Interest Expense (Income) - Net Operating,-230,-177,-,-
Unusual Expense (Income),-,69,29,184
"Other Operating Expenses, Total",-954,-990,-,1
Operating Income,2834,1560,90,-282
"Interest Income (Expense), Net Non-Operating",-,-172,-236,-96
Gain (Loss) on Sale of Assets,-27,1,1,-23
"Other, Net",410,154,20,48
Net Income Before Taxes,2451,1405,-125,-353
Provision for Income Taxes,366,72,90,126
Net Income After Taxes,2085,1333,-215,-479
Minority Interest,79,161,6,-21
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2063,1327,-209,-500
Total Extraordinary Items,-,-,-,-
Net Income,2063,1327,-209,-500
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,2063,1327,-208,-500
Dilution Adjustment,-,-,-,-
Diluted Net Income,2063,1327,-208,-500
Diluted Weighted Average Shares,13.87,13.94,13.97,13.97
Diluted EPS Excluding Extraordinary Items,148.72,95.22,-14.88,-35.78
DPS - Common Stock Primary Issue,22,10,-,-
Diluted Normalized EPS,111.14,65.63,-13.58,-26.15
