Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,1917,1676,1480.87,1239.17
"Revenue 1917 1676 1480.87 1239.17  Other Revenue, Total - - - -","Revenue 1917 1676 1480.87 1239.17  Other Revenue, Total - - - -","Revenue 1917 1676 1480.87 1239.17  Other Revenue, Total - - - -","Revenue 1917 1676 1480.87 1239.17  Other Revenue, Total - - - -","Revenue 1917 1676 1480.87 1239.17  Other Revenue, Total - - - -"
Revenue,1917,1676,1480.87,1239.17
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1352,1118,967.58,777.57
Gross Profit,565,558,513.29,461.61
Total Operating Expenses,1857,1590,1404.37,1180.77
"Selling/General/Admin. Expenses, Total 505 472 436.79 403.21  Research & Development - 2 - -  Depreciation / Amortization 4 4 - -  Interest Expense (Income) - Net Operating -10 -6 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 505 472 436.79 403.21  Research & Development - 2 - -  Depreciation / Amortization 4 4 - -  Interest Expense (Income) - Net Operating -10 -6 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 505 472 436.79 403.21  Research & Development - 2 - -  Depreciation / Amortization 4 4 - -  Interest Expense (Income) - Net Operating -10 -6 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 505 472 436.79 403.21  Research & Development - 2 - -  Depreciation / Amortization 4 4 - -  Interest Expense (Income) - Net Operating -10 -6 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -3 - - -","Selling/General/Admin. Expenses, Total 505 472 436.79 403.21  Research & Development - 2 - -  Depreciation / Amortization 4 4 - -  Interest Expense (Income) - Net Operating -10 -6 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -3 - - -"
"Selling/General/Admin. Expenses, Total",505,472,436.79,403.21
Research & Development,-,2,-,-
Depreciation / Amortization,4,4,-,-
Interest Expense (Income) - Net Operating,-10,-6,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-3,-,-,-
Operating Income,60,86,76.5,58.4
"Interest Income (Expense), Net Non-Operating",-,-7.22,-6.82,-6.75
Gain (Loss) on Sale of Assets,-,0.97,0.64,-
"Other, Net",16,5,7.57,7.85
Net Income Before Taxes,44,81,77.9,59.49
Provision for Income Taxes,5,16,16.6,-4.22
Net Income After Taxes,39,65,61.3,63.71
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,39,65,61.3,63.71
Total Extraordinary Items,-,-,-,-
Net Income,39,65,61.3,63.71
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,39,65,61.3,63.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,39,65,61.3,63.71
Diluted Weighted Average Shares,0.695,0.635,0.63,0.63
Diluted EPS Excluding Extraordinary Items,56.15,102.44,97.3,101.13
DPS - Common Stock Primary Issue,15,15,-,-
Diluted Normalized EPS,39.6,79.78,96.49,101.13
