Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,11004,9835,8777.36,8540.7
"Revenue 11004 9835 8777.36 8540.7  Other Revenue, Total - - - -","Revenue 11004 9835 8777.36 8540.7  Other Revenue, Total - - - -","Revenue 11004 9835 8777.36 8540.7  Other Revenue, Total - - - -","Revenue 11004 9835 8777.36 8540.7  Other Revenue, Total - - - -","Revenue 11004 9835 8777.36 8540.7  Other Revenue, Total - - - -"
Revenue,11004,9835,8777.36,8540.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4740,3627,2694.84,2288.64
Gross Profit,6264,6208,6082.52,6252.05
Total Operating Expenses,10478,8804,7354.82,6290.82
"Selling/General/Admin. Expenses, Total 5738 5177 4610.99 3782.12  Research & Development - - - -  Depreciation / Amortization 986 1044 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 213.42 48.99 220.05  Other Operating Expenses, Total -983 -1041 - -","Selling/General/Admin. Expenses, Total 5738 5177 4610.99 3782.12  Research & Development - - - -  Depreciation / Amortization 986 1044 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 213.42 48.99 220.05  Other Operating Expenses, Total -983 -1041 - -","Selling/General/Admin. Expenses, Total 5738 5177 4610.99 3782.12  Research & Development - - - -  Depreciation / Amortization 986 1044 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 213.42 48.99 220.05  Other Operating Expenses, Total -983 -1041 - -","Selling/General/Admin. Expenses, Total 5738 5177 4610.99 3782.12  Research & Development - - - -  Depreciation / Amortization 986 1044 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 213.42 48.99 220.05  Other Operating Expenses, Total -983 -1041 - -","Selling/General/Admin. Expenses, Total 5738 5177 4610.99 3782.12  Research & Development - - - -  Depreciation / Amortization 986 1044 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 213.42 48.99 220.05  Other Operating Expenses, Total -983 -1041 - -"
"Selling/General/Admin. Expenses, Total",5738,5177,4610.99,3782.12
Research & Development,-,-,-,-
Depreciation / Amortization,986,1044,-,-
Interest Expense (Income) - Net Operating,-3,-3,-,-
Unusual Expense (Income),-,213.42,48.99,220.05
"Other Operating Expenses, Total",-983,-1041,-,-
Operating Income,526,1031,1422.54,2249.88
"Interest Income (Expense), Net Non-Operating",-,-20.93,-13.29,-2.79
Gain (Loss) on Sale of Assets,23,-25,-,-
"Other, Net",106,249,-0.48,-6.83
Net Income Before Taxes,397,807,1408.78,2240.27
Provision for Income Taxes,115,270,394.54,545.44
Net Income After Taxes,282,537,1014.23,1694.83
Minority Interest,84,88,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,286,538,1014.23,1694.83
Total Extraordinary Items,-,-,-,-
Net Income,286,538,1014.23,1694.83
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,286,538,1014.23,1694.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,286,538,1014.23,1694.83
Diluted Weighted Average Shares,228.61,228.58,228.57,228.57
Diluted EPS Excluding Extraordinary Items,1.25,2.35,4.44,7.41
DPS - Common Stock Primary Issue,0.72,1.43,3.71,3.71
Diluted Normalized EPS,1.29,2.79,4.59,8.14
