Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17662,14938,12087,10607.88
"Revenue 17662 14938 12087 10607.88  Other Revenue, Total - - - -","Revenue 17662 14938 12087 10607.88  Other Revenue, Total - - - -","Revenue 17662 14938 12087 10607.88  Other Revenue, Total - - - -","Revenue 17662 14938 12087 10607.88  Other Revenue, Total - - - -","Revenue 17662 14938 12087 10607.88  Other Revenue, Total - - - -"
Revenue,17662,14938,12087,10607.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12462,10182,8232,7109.89
Gross Profit,5200,4756,3855,3497.99
Total Operating Expenses,16221,13062,10779,9361.93
"Selling/General/Admin. Expenses, Total 3758 2714 2381 2182.67  Research & Development - - - -  Depreciation / Amortization 493 366 350 78.54  Interest Expense (Income) - Net Operating -42 -5 -5 -  Unusual Expense (Income) - - 59.16 33.44  Other Operating Expenses, Total -277 -195 -179 -42.6","Selling/General/Admin. Expenses, Total 3758 2714 2381 2182.67  Research & Development - - - -  Depreciation / Amortization 493 366 350 78.54  Interest Expense (Income) - Net Operating -42 -5 -5 -  Unusual Expense (Income) - - 59.16 33.44  Other Operating Expenses, Total -277 -195 -179 -42.6","Selling/General/Admin. Expenses, Total 3758 2714 2381 2182.67  Research & Development - - - -  Depreciation / Amortization 493 366 350 78.54  Interest Expense (Income) - Net Operating -42 -5 -5 -  Unusual Expense (Income) - - 59.16 33.44  Other Operating Expenses, Total -277 -195 -179 -42.6","Selling/General/Admin. Expenses, Total 3758 2714 2381 2182.67  Research & Development - - - -  Depreciation / Amortization 493 366 350 78.54  Interest Expense (Income) - Net Operating -42 -5 -5 -  Unusual Expense (Income) - - 59.16 33.44  Other Operating Expenses, Total -277 -195 -179 -42.6","Selling/General/Admin. Expenses, Total 3758 2714 2381 2182.67  Research & Development - - - -  Depreciation / Amortization 493 366 350 78.54  Interest Expense (Income) - Net Operating -42 -5 -5 -  Unusual Expense (Income) - - 59.16 33.44  Other Operating Expenses, Total -277 -195 -179 -42.6"
"Selling/General/Admin. Expenses, Total",3758,2714,2381,2182.67
Research & Development,-,-,-,-
Depreciation / Amortization,493,366,350,78.54
Interest Expense (Income) - Net Operating,-42,-5,-5,-
Unusual Expense (Income),-,-,59.16,33.44
"Other Operating Expenses, Total",-277,-195,-179,-42.6
Operating Income,1441,1876,1308,1245.94
"Interest Income (Expense), Net Non-Operating",-,20.4,-7.01,-5.14
Gain (Loss) on Sale of Assets,-33,26,-8,-
"Other, Net",78,-46,69,-
Net Income Before Taxes,1398,1896,1247,1240.8
Provision for Income Taxes,388,492,351,367.15
Net Income After Taxes,1010,1404,896,873.65
Minority Interest,-,-,-,-11.8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1010,1404,896,861.85
Total Extraordinary Items,-,-,-,-
Net Income,1010,1404,896,861.85
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1010,1404,896,861.85
Dilution Adjustment,-,-0.514,-0.329,-
Diluted Net Income,1010,1404.51,896.33,861.85
Diluted Weighted Average Shares,13.31,13.32,13.21,13.18
Diluted EPS Excluding Extraordinary Items,75.9,105.42,67.86,65.37
DPS - Common Stock Primary Issue,-,25,17.5,14
Diluted Normalized EPS,67.21,87.72,61.75,67.15
