Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7059,6232,6008.08,5521.59
"Revenue 7059 6232.91 6008.08 5521.59  Other Revenue, Total - - - -","Revenue 7059 6232.91 6008.08 5521.59  Other Revenue, Total - - - -","Revenue 7059 6232.91 6008.08 5521.59  Other Revenue, Total - - - -","Revenue 7059 6232.91 6008.08 5521.59  Other Revenue, Total - - - -","Revenue 7059 6232.91 6008.08 5521.59  Other Revenue, Total - - - -"
Revenue,7059,6232.91,6008.08,5521.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5528,4861.09,4711,4550.36
Gross Profit,1531,1371.82,1297.08,971.23
Total Operating Expenses,6408,5779.15,5964.4,5361.31
"Selling/General/Admin. Expenses, Total 880 811.69 779.29 763.14  Research & Development - - - -  Depreciation / Amortization 461 - 17.5 19.74  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 106.37 456.62 28.07  Other Operating Expenses, Total -610 - - -","Selling/General/Admin. Expenses, Total 880 811.69 779.29 763.14  Research & Development - - - -  Depreciation / Amortization 461 - 17.5 19.74  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 106.37 456.62 28.07  Other Operating Expenses, Total -610 - - -","Selling/General/Admin. Expenses, Total 880 811.69 779.29 763.14  Research & Development - - - -  Depreciation / Amortization 461 - 17.5 19.74  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 106.37 456.62 28.07  Other Operating Expenses, Total -610 - - -","Selling/General/Admin. Expenses, Total 880 811.69 779.29 763.14  Research & Development - - - -  Depreciation / Amortization 461 - 17.5 19.74  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 106.37 456.62 28.07  Other Operating Expenses, Total -610 - - -","Selling/General/Admin. Expenses, Total 880 811.69 779.29 763.14  Research & Development - - - -  Depreciation / Amortization 461 - 17.5 19.74  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 106.37 456.62 28.07  Other Operating Expenses, Total -610 - - -"
"Selling/General/Admin. Expenses, Total",880,811.69,779.29,763.14
Research & Development,-,-,-,-
Depreciation / Amortization,461,-,17.5,19.74
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,106.37,456.62,28.07
"Other Operating Expenses, Total",-610,-,-,-
Operating Income,651,453.77,43.68,160.29
"Interest Income (Expense), Net Non-Operating",-,33.36,283.79,21.89
Gain (Loss) on Sale of Assets,22,-,-,-
"Other, Net",-107,-2.77,-14.28,-22.38
Net Income Before Taxes,736,484.36,313.19,159.8
Provision for Income Taxes,158,79.89,-4.71,5.02
Net Income After Taxes,578,404.47,317.9,154.78
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,578,404.47,317.9,154.78
Total Extraordinary Items,-,-,-,-
Net Income,578,404.47,317.9,154.78
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-,404.47,317.9,154.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,578,404.47,317.9,154.78
Diluted Weighted Average Shares,-,1.37,1.37,1.37
Diluted EPS Excluding Extraordinary Items,441.55,296.07,232.22,113.06
DPS - Common Stock Primary Issue,-,35,30,30
Diluted Normalized EPS,-,361.09,449.02,132.92
