Period Ending:,202131/12,202031/12,201931/12,201831/12
Total Revenue,4661.27,3986.86,5516.84,6229.78
"Revenue 4661.27 3986.86 5516.84 6229.78  Other Revenue, Total - - - -","Revenue 4661.27 3986.86 5516.84 6229.78  Other Revenue, Total - - - -","Revenue 4661.27 3986.86 5516.84 6229.78  Other Revenue, Total - - - -","Revenue 4661.27 3986.86 5516.84 6229.78  Other Revenue, Total - - - -","Revenue 4661.27 3986.86 5516.84 6229.78  Other Revenue, Total - - - -"
Revenue,4661.27,3986.86,5516.84,6229.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3638.37,3182.34,4167.39,4716.11
Gross Profit,1022.89,804.52,1349.45,1513.67
Total Operating Expenses,4279.24,3763.95,4914.51,5519.11
"Selling/General/Admin. Expenses, Total 451.6 416.46 578.32 626.18  Research & Development 167.09 141.75 142.26 147.8  Depreciation / Amortization 22.18 23.02 26.05 28.3  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.38 0.49 0.73  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 451.6 416.46 578.32 626.18  Research & Development 167.09 141.75 142.26 147.8  Depreciation / Amortization 22.18 23.02 26.05 28.3  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.38 0.49 0.73  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 451.6 416.46 578.32 626.18  Research & Development 167.09 141.75 142.26 147.8  Depreciation / Amortization 22.18 23.02 26.05 28.3  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.38 0.49 0.73  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 451.6 416.46 578.32 626.18  Research & Development 167.09 141.75 142.26 147.8  Depreciation / Amortization 22.18 23.02 26.05 28.3  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.38 0.49 0.73  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 451.6 416.46 578.32 626.18  Research & Development 167.09 141.75 142.26 147.8  Depreciation / Amortization 22.18 23.02 26.05 28.3  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.38 0.49 0.73  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",451.6,416.46,578.32,626.18
Research & Development,167.09,141.75,142.26,147.8
Depreciation / Amortization,22.18,23.02,26.05,28.3
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.38,0.49,0.73
"Other Operating Expenses, Total",-,-,-,-
Operating Income,382.03,222.91,602.33,710.67
"Interest Income (Expense), Net Non-Operating",-3.6,-4.91,-4.71,-0.93
Gain (Loss) on Sale of Assets,6.96,2.36,1.21,11.33
"Other, Net",48.91,47.11,2.38,27.51
Net Income Before Taxes,434.29,267.47,601.2,748.58
Provision for Income Taxes,111.56,75.87,173.06,191.33
Net Income After Taxes,322.74,191.6,428.14,557.25
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,322.74,191.6,428.14,557.25
Total Extraordinary Items,-,-,-,-
Net Income,322.74,191.6,428.14,557.25
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,322.74,191.6,428.14,557.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,322.74,191.6,428.14,557.25
Diluted Weighted Average Shares,3.34,3.34,3.34,3.34
Diluted EPS Excluding Extraordinary Items,96.5,57.31,128.04,166.71
DPS - Common Stock Primary Issue,30,30,30,30
Diluted Normalized EPS,94.95,56.89,127.89,164.35
