Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,48702,40670,30200,29213
"Revenue - 40670 30200 29213  Other Revenue, Total - - - -","Revenue - 40670 30200 29213  Other Revenue, Total - - - -","Revenue - 40670 30200 29213  Other Revenue, Total - - - -","Revenue - 40670 30200 29213  Other Revenue, Total - - - -","Revenue - 40670 30200 29213  Other Revenue, Total - - - -"
Revenue,-,40670,30200,29213
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27453,23156,19641,19921
Gross Profit,21249,17514,10559,9292
Total Operating Expenses,34859,29277,25623,25629
"Selling/General/Admin. Expenses, Total 7406 5604 5165 5026  Research & Development - 517 546 582  Depreciation / Amortization 1954 1991 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - - 270 99  Other Operating Expenses, Total -1950 -1987 1 1","Selling/General/Admin. Expenses, Total 7406 5604 5165 5026  Research & Development - 517 546 582  Depreciation / Amortization 1954 1991 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - - 270 99  Other Operating Expenses, Total -1950 -1987 1 1","Selling/General/Admin. Expenses, Total 7406 5604 5165 5026  Research & Development - 517 546 582  Depreciation / Amortization 1954 1991 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - - 270 99  Other Operating Expenses, Total -1950 -1987 1 1","Selling/General/Admin. Expenses, Total 7406 5604 5165 5026  Research & Development - 517 546 582  Depreciation / Amortization 1954 1991 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - - 270 99  Other Operating Expenses, Total -1950 -1987 1 1","Selling/General/Admin. Expenses, Total 7406 5604 5165 5026  Research & Development - 517 546 582  Depreciation / Amortization 1954 1991 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - - 270 99  Other Operating Expenses, Total -1950 -1987 1 1"
"Selling/General/Admin. Expenses, Total",7406,5604,5165,5026
Research & Development,-,517,546,582
Depreciation / Amortization,1954,1991,-,-
Interest Expense (Income) - Net Operating,-,-4,-,-
Unusual Expense (Income),-,-,270,99
"Other Operating Expenses, Total",-1950,-1987,1,1
Operating Income,13843,11393,4577,3584
"Interest Income (Expense), Net Non-Operating",-,368,236,50
Gain (Loss) on Sale of Assets,580,-5,-21,-19
"Other, Net",-1324,-423,45,38
Net Income Before Taxes,14587,11821,4837,3653
Provision for Income Taxes,4159,3536,1391,1017
Net Income After Taxes,10428,8285,3446,2636
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10428,8285,3446,2636
Total Extraordinary Items,-,-,-,-
Net Income,10428,8285,3446,2636
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,10428,8285,3445,2635
Dilution Adjustment,-,-,-,-
Diluted Net Income,10428,8285,3445,2635
Diluted Weighted Average Shares,23.54,23.64,23.82,24.28
Diluted EPS Excluding Extraordinary Items,442.98,350.47,144.63,108.54
DPS - Common Stock Primary Issue,133,106,50,40
Diluted Normalized EPS,375.81,312.66,153.34,112.05
