Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,26278.51,23485.57,22703.91,21453.83
"Revenue 26278.51 23485.57 22703.91 21453.83  Other Revenue, Total - - - -","Revenue 26278.51 23485.57 22703.91 21453.83  Other Revenue, Total - - - -","Revenue 26278.51 23485.57 22703.91 21453.83  Other Revenue, Total - - - -","Revenue 26278.51 23485.57 22703.91 21453.83  Other Revenue, Total - - - -","Revenue 26278.51 23485.57 22703.91 21453.83  Other Revenue, Total - - - -"
Revenue,26278.51,23485.57,22703.91,21453.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22770.28,20362.27,19598.69,18455.26
Gross Profit,3508.24,3123.3,3105.21,2998.57
Total Operating Expenses,24635.48,22015.52,21313.74,20162.11
"Selling/General/Admin. Expenses, Total 1814.75 1606.1 1580.73 1542.12  Research & Development - 11.39 5.14 5.14  Depreciation / Amortization 53.06 56.32 91.66 85.6  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -2.6 -20.55 37.52 73.99  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1814.75 1606.1 1580.73 1542.12  Research & Development - 11.39 5.14 5.14  Depreciation / Amortization 53.06 56.32 91.66 85.6  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -2.6 -20.55 37.52 73.99  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1814.75 1606.1 1580.73 1542.12  Research & Development - 11.39 5.14 5.14  Depreciation / Amortization 53.06 56.32 91.66 85.6  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -2.6 -20.55 37.52 73.99  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1814.75 1606.1 1580.73 1542.12  Research & Development - 11.39 5.14 5.14  Depreciation / Amortization 53.06 56.32 91.66 85.6  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -2.6 -20.55 37.52 73.99  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1814.75 1606.1 1580.73 1542.12  Research & Development - 11.39 5.14 5.14  Depreciation / Amortization 53.06 56.32 91.66 85.6  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) -2.6 -20.55 37.52 73.99  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1814.75,1606.1,1580.73,1542.12
Research & Development,-,11.39,5.14,5.14
Depreciation / Amortization,53.06,56.32,91.66,85.6
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-2.6,-20.55,37.52,73.99
"Other Operating Expenses, Total",-,-,-,-
Operating Income,1643.03,1470.05,1390.16,1291.72
"Interest Income (Expense), Net Non-Operating",-3.56,-4.63,10.7,-13.42
Gain (Loss) on Sale of Assets,-,4.67,-,-
"Other, Net",-26.72,30.41,29.23,23.27
Net Income Before Taxes,1612.74,1500.49,1430.08,1301.57
Provision for Income Taxes,546.2,475.44,499.77,427.29
Net Income After Taxes,1066.54,1025.05,930.32,874.28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1066.54,1025.05,930.32,874.28
Total Extraordinary Items,-,-,-,-
Net Income,1066.54,1025.05,930.32,874.28
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1066.54,1025.05,930.32,874.28
Dilution Adjustment,-,-,-,-
Diluted Net Income,1066.54,1025.05,930.32,874.28
Diluted Weighted Average Shares,15.07,15.06,15.05,15.05
Diluted EPS Excluding Extraordinary Items,70.76,68.08,61.83,58.11
DPS - Common Stock Primary Issue,25,20,20,20
Diluted Normalized EPS,70.9,67.02,63.45,61.44
