Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,29656,31329,26727,29251
"Revenue - 31329 26727 29251  Other Revenue, Total - - - -","Revenue - 31329 26727 29251  Other Revenue, Total - - - -","Revenue - 31329 26727 29251  Other Revenue, Total - - - -","Revenue - 31329 26727 29251  Other Revenue, Total - - - -","Revenue - 31329 26727 29251  Other Revenue, Total - - - -"
Revenue,-,31329,26727,29251
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,24808,20688,23181
Gross Profit,-,6521,6039,6070
Total Operating Expenses,-,28777,24759,27181
"Selling/General/Admin. Expenses, Total - 3969 3848 4006  Research & Development - - - -  Depreciation / Amortization - 249 - -  Interest Expense (Income) - Net Operating - -26 - -  Unusual Expense (Income) - 2 222 -7  Other Operating Expenses, Total - -223 1 1","Selling/General/Admin. Expenses, Total - 3969 3848 4006  Research & Development - - - -  Depreciation / Amortization - 249 - -  Interest Expense (Income) - Net Operating - -26 - -  Unusual Expense (Income) - 2 222 -7  Other Operating Expenses, Total - -223 1 1","Selling/General/Admin. Expenses, Total - 3969 3848 4006  Research & Development - - - -  Depreciation / Amortization - 249 - -  Interest Expense (Income) - Net Operating - -26 - -  Unusual Expense (Income) - 2 222 -7  Other Operating Expenses, Total - -223 1 1","Selling/General/Admin. Expenses, Total - 3969 3848 4006  Research & Development - - - -  Depreciation / Amortization - 249 - -  Interest Expense (Income) - Net Operating - -26 - -  Unusual Expense (Income) - 2 222 -7  Other Operating Expenses, Total - -223 1 1","Selling/General/Admin. Expenses, Total - 3969 3848 4006  Research & Development - - - -  Depreciation / Amortization - 249 - -  Interest Expense (Income) - Net Operating - -26 - -  Unusual Expense (Income) - 2 222 -7  Other Operating Expenses, Total - -223 1 1"
"Selling/General/Admin. Expenses, Total",-,3969,3848,4006
Research & Development,-,-,-,-
Depreciation / Amortization,-,249,-,-
Interest Expense (Income) - Net Operating,-,-26,-,-
Unusual Expense (Income),-,2,222,-7
"Other Operating Expenses, Total",-,-223,1,1
Operating Income,-,2552,1968,2070
"Interest Income (Expense), Net Non-Operating",-,275,181,354
Gain (Loss) on Sale of Assets,-,69,-1,-
"Other, Net",-,-397,22,71
Net Income Before Taxes,-,2880,2170,2495
Provision for Income Taxes,-,866,626,745
Net Income After Taxes,-,2014,1544,1750
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,2014,1544,1750
Total Extraordinary Items,-,-,-,-
Net Income,-,2014,1544,1750
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,2014,1544,1750
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,2014,1544,1750
Diluted Weighted Average Shares,-,11.63,11.63,11.61
Diluted EPS Excluding Extraordinary Items,-,173.23,132.81,150.68
DPS - Common Stock Primary Issue,-,50,38,38
Diluted Normalized EPS,-,151.17,146.45,150.26
