Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,562559,491733,427546,426073
"Revenue 562559 491733 427546 426073  Other Revenue, Total - - - -","Revenue 562559 491733 427546 426073  Other Revenue, Total - - - -","Revenue 562559 491733 427546 426073  Other Revenue, Total - - - -","Revenue 562559 491733 427546 426073  Other Revenue, Total - - - -","Revenue 562559 491733 427546 426073  Other Revenue, Total - - - -"
Revenue,562559,491733,427546,426073
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",364743,335564,297331,292292
Gross Profit,197816,156169,130215,133781
Total Operating Expenses,473863,425457,379914,376783
"Selling/General/Admin. Expenses, Total 109878 87911 77828 81783  Research & Development - 23685 - -  Depreciation / Amortization 39194 37940 5502 5509  Interest Expense (Income) - Net Operating -1809 -843 -1088 -1135  Unusual Expense (Income) - - 749 -939  Other Operating Expenses, Total -58588 -58800 -408 -727","Selling/General/Admin. Expenses, Total 109878 87911 77828 81783  Research & Development - 23685 - -  Depreciation / Amortization 39194 37940 5502 5509  Interest Expense (Income) - Net Operating -1809 -843 -1088 -1135  Unusual Expense (Income) - - 749 -939  Other Operating Expenses, Total -58588 -58800 -408 -727","Selling/General/Admin. Expenses, Total 109878 87911 77828 81783  Research & Development - 23685 - -  Depreciation / Amortization 39194 37940 5502 5509  Interest Expense (Income) - Net Operating -1809 -843 -1088 -1135  Unusual Expense (Income) - - 749 -939  Other Operating Expenses, Total -58588 -58800 -408 -727","Selling/General/Admin. Expenses, Total 109878 87911 77828 81783  Research & Development - 23685 - -  Depreciation / Amortization 39194 37940 5502 5509  Interest Expense (Income) - Net Operating -1809 -843 -1088 -1135  Unusual Expense (Income) - - 749 -939  Other Operating Expenses, Total -58588 -58800 -408 -727","Selling/General/Admin. Expenses, Total 109878 87911 77828 81783  Research & Development - 23685 - -  Depreciation / Amortization 39194 37940 5502 5509  Interest Expense (Income) - Net Operating -1809 -843 -1088 -1135  Unusual Expense (Income) - - 749 -939  Other Operating Expenses, Total -58588 -58800 -408 -727"
"Selling/General/Admin. Expenses, Total",109878,87911,77828,81783
Research & Development,-,23685,-,-
Depreciation / Amortization,39194,37940,5502,5509
Interest Expense (Income) - Net Operating,-1809,-843,-1088,-1135
Unusual Expense (Income),-,-,749,-939
"Other Operating Expenses, Total",-58588,-58800,-408,-727
Operating Income,88696,66276,47632,49290
"Interest Income (Expense), Net Non-Operating",-,8129,4548,-4564
Gain (Loss) on Sale of Assets,-,8673,-,-649
"Other, Net",-4688,-26038,-179,23
Net Income Before Taxes,93384,83641,52001,44749
Provision for Income Taxes,29794,24139,14420,11118
Net Income After Taxes,63590,59502,37581,33631
Minority Interest,63,3670,786,67
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,66293,60200,38367,33698
Total Extraordinary Items,-,-,-,-
Net Income,66293,60200,38367,33698
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,66293,60200,38367,33698
Dilution Adjustment,-,-,-,-
Diluted Net Income,66293,60200,38367,33698
Diluted Weighted Average Shares,203.3,203.36,203.44,206.67
Diluted EPS Excluding Extraordinary Items,326.09,296.03,188.59,163.06
DPS - Common Stock Primary Issue,166,102,60,70
Diluted Normalized EPS,300.39,234.82,191.25,159.64
