Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,1223,1124.07,1118.49,989.39
"Revenue 1223 1124.07 1118.49 989.39  Other Revenue, Total - - - -","Revenue 1223 1124.07 1118.49 989.39  Other Revenue, Total - - - -","Revenue 1223 1124.07 1118.49 989.39  Other Revenue, Total - - - -","Revenue 1223 1124.07 1118.49 989.39  Other Revenue, Total - - - -","Revenue 1223 1124.07 1118.49 989.39  Other Revenue, Total - - - -"
Revenue,1223,1124.07,1118.49,989.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",384,318.05,261.77,316.7
Gross Profit,839,806.02,856.72,672.69
Total Operating Expenses,1032,1094.1,1143.58,1591.68
"Selling/General/Admin. Expenses, Total 486 663.06 718.2 1009.18  Research & Development 158 98.22 155.56 189.68  Depreciation / Amortization 64 5.37 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 9.4 8.04 76.12  Other Operating Expenses, Total -58 - - -0","Selling/General/Admin. Expenses, Total 486 663.06 718.2 1009.18  Research & Development 158 98.22 155.56 189.68  Depreciation / Amortization 64 5.37 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 9.4 8.04 76.12  Other Operating Expenses, Total -58 - - -0","Selling/General/Admin. Expenses, Total 486 663.06 718.2 1009.18  Research & Development 158 98.22 155.56 189.68  Depreciation / Amortization 64 5.37 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 9.4 8.04 76.12  Other Operating Expenses, Total -58 - - -0","Selling/General/Admin. Expenses, Total 486 663.06 718.2 1009.18  Research & Development 158 98.22 155.56 189.68  Depreciation / Amortization 64 5.37 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 9.4 8.04 76.12  Other Operating Expenses, Total -58 - - -0","Selling/General/Admin. Expenses, Total 486 663.06 718.2 1009.18  Research & Development 158 98.22 155.56 189.68  Depreciation / Amortization 64 5.37 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 9.4 8.04 76.12  Other Operating Expenses, Total -58 - - -0"
"Selling/General/Admin. Expenses, Total",486,663.06,718.2,1009.18
Research & Development,158,98.22,155.56,189.68
Depreciation / Amortization,64,5.37,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,9.4,8.04,76.12
"Other Operating Expenses, Total",-58,-,-,-0
Operating Income,191,29.96,-25.08,-602.29
"Interest Income (Expense), Net Non-Operating",-,3.47,0.45,5.88
Gain (Loss) on Sale of Assets,-,0.85,-,-
"Other, Net",-71,16.66,0.09,4.98
Net Income Before Taxes,262,50.95,-24.54,-591.43
Provision for Income Taxes,-5,-7.26,23.25,4.6
Net Income After Taxes,267,58.21,-47.79,-596.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,267,58.21,-47.79,-596.03
Total Extraordinary Items,-,-,-,-
Net Income,267,58.21,-47.79,-596.03
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,267,58.21,-47.79,-596.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,267,58.21,-47.79,-596.03
Diluted Weighted Average Shares,5.9,5.9,5.86,5.85
Diluted EPS Excluding Extraordinary Items,45.25,9.86,-8.15,-101.92
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,26.8,10.8,-7.26,-93.46
