Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,19560,18129,17167,19895
"Revenue 19560 18129 17167 19895  Other Revenue, Total - - - -","Revenue 19560 18129 17167 19895  Other Revenue, Total - - - -","Revenue 19560 18129 17167 19895  Other Revenue, Total - - - -","Revenue 19560 18129 17167 19895  Other Revenue, Total - - - -","Revenue 19560 18129 17167 19895  Other Revenue, Total - - - -"
Revenue,19560,18129,17167,19895
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12865,11053,10383,12126
Gross Profit,6695,7076,6784,7769
Total Operating Expenses,18991,16849,16057,18267
"Selling/General/Admin. Expenses, Total 6126 5796 5262 5668  Research & Development - 368 381 357  Depreciation / Amortization 536 518 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 20 30 115  Other Operating Expenses, Total -528 -875 1 1","Selling/General/Admin. Expenses, Total 6126 5796 5262 5668  Research & Development - 368 381 357  Depreciation / Amortization 536 518 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 20 30 115  Other Operating Expenses, Total -528 -875 1 1","Selling/General/Admin. Expenses, Total 6126 5796 5262 5668  Research & Development - 368 381 357  Depreciation / Amortization 536 518 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 20 30 115  Other Operating Expenses, Total -528 -875 1 1","Selling/General/Admin. Expenses, Total 6126 5796 5262 5668  Research & Development - 368 381 357  Depreciation / Amortization 536 518 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 20 30 115  Other Operating Expenses, Total -528 -875 1 1","Selling/General/Admin. Expenses, Total 6126 5796 5262 5668  Research & Development - 368 381 357  Depreciation / Amortization 536 518 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 20 30 115  Other Operating Expenses, Total -528 -875 1 1"
"Selling/General/Admin. Expenses, Total",6126,5796,5262,5668
Research & Development,-,368,381,357
Depreciation / Amortization,536,518,-,-
Interest Expense (Income) - Net Operating,-8,-11,-,-
Unusual Expense (Income),-,20,30,115
"Other Operating Expenses, Total",-528,-875,1,1
Operating Income,569,1280,1110,1628
"Interest Income (Expense), Net Non-Operating",-,48,17,19
Gain (Loss) on Sale of Assets,15,18,-,-
"Other, Net",-112,-87,123,47
Net Income Before Taxes,666,1349,1250,1694
Provision for Income Taxes,218,384,377,487
Net Income After Taxes,448,965,873,1207
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,448,965,873,1207
Total Extraordinary Items,-,-,-,-
Net Income,448,965,873,1207
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,448,965,872,1207
Dilution Adjustment,-,-,-,-
Diluted Net Income,448,965,872,1207
Diluted Weighted Average Shares,4.61,4.61,4.61,4.61
Diluted EPS Excluding Extraordinary Items,97.2,209.37,189.2,261.88
DPS - Common Stock Primary Issue,60,65,60,80
Diluted Normalized EPS,88.55,183.2,193.74,279.66
