Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,578564,529667,412722,490421
"Revenue 578564 529667 412722 490421  Other Revenue, Total - - - -","Revenue 578564 529667 412722 490421  Other Revenue, Total - - - -","Revenue 578564 529667 412722 490421  Other Revenue, Total - - - -","Revenue 578564 529667 412722 490421  Other Revenue, Total - - - -","Revenue 578564 529667 412722 490421  Other Revenue, Total - - - -"
Revenue,578564,529667,412722,490421
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",476224,437556,351526,409382
Gross Profit,102340,92111,61196,81039
Total Operating Expenses,531577,492684,406341,477282
"Selling/General/Admin. Expenses, Total 55353 53583 49673 54884  Research & Development - 5785 - -  Depreciation / Amortization 26054 26797 1453 1386  Interest Expense (Income) - Net Operating -938 -823 - -  Unusual Expense (Income) - 4620 3689 11629  Other Operating Expenses, Total -29931 -30214 - 1","Selling/General/Admin. Expenses, Total 55353 53583 49673 54884  Research & Development - 5785 - -  Depreciation / Amortization 26054 26797 1453 1386  Interest Expense (Income) - Net Operating -938 -823 - -  Unusual Expense (Income) - 4620 3689 11629  Other Operating Expenses, Total -29931 -30214 - 1","Selling/General/Admin. Expenses, Total 55353 53583 49673 54884  Research & Development - 5785 - -  Depreciation / Amortization 26054 26797 1453 1386  Interest Expense (Income) - Net Operating -938 -823 - -  Unusual Expense (Income) - 4620 3689 11629  Other Operating Expenses, Total -29931 -30214 - 1","Selling/General/Admin. Expenses, Total 55353 53583 49673 54884  Research & Development - 5785 - -  Depreciation / Amortization 26054 26797 1453 1386  Interest Expense (Income) - Net Operating -938 -823 - -  Unusual Expense (Income) - 4620 3689 11629  Other Operating Expenses, Total -29931 -30214 - 1","Selling/General/Admin. Expenses, Total 55353 53583 49673 54884  Research & Development - 5785 - -  Depreciation / Amortization 26054 26797 1453 1386  Interest Expense (Income) - Net Operating -938 -823 - -  Unusual Expense (Income) - 4620 3689 11629  Other Operating Expenses, Total -29931 -30214 - 1"
"Selling/General/Admin. Expenses, Total",55353,53583,49673,54884
Research & Development,-,5785,-,-
Depreciation / Amortization,26054,26797,1453,1386
Interest Expense (Income) - Net Operating,-938,-823,-,-
Unusual Expense (Income),-,4620,3689,11629
"Other Operating Expenses, Total",-29931,-30214,-,1
Operating Income,46987,36983,6381,13139
"Interest Income (Expense), Net Non-Operating",-,7694,825,1793
Gain (Loss) on Sale of Assets,1777,4828,-,7638
"Other, Net",-4152,-8589,2859,-1400
Net Income Before Taxes,49362,40744,10065,21170
Provision for Income Taxes,10867,11120,4097,9095
Net Income After Taxes,38495,29624,5968,12075
Minority Interest,36760,35290,-1451,-1087
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,36438,26894,4517,10988
Total Extraordinary Items,-,-,-,-
Net Income,36438,26894,4517,10988
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,36438,26894,4516,10987
Dilution Adjustment,-,-,-,-
Diluted Net Income,36438,26894,4516,10987
Diluted Weighted Average Shares,42.63,42.63,42.63,42.63
Diluted EPS Excluding Extraordinary Items,854.82,630.93,105.94,257.74
DPS - Common Stock Primary Issue,230,180,35,70
Diluted Normalized EPS,665.74,520.5,157.26,311.14
