Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1925,1692,1389.46,1168.87
"Revenue 1925 1692 1389.46 1168.87  Other Revenue, Total - - - -","Revenue 1925 1692 1389.46 1168.87  Other Revenue, Total - - - -","Revenue 1925 1692 1389.46 1168.87  Other Revenue, Total - - - -","Revenue 1925 1692 1389.46 1168.87  Other Revenue, Total - - - -","Revenue 1925 1692 1389.46 1168.87  Other Revenue, Total - - - -"
Revenue,1925,1692,1389.46,1168.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1142,1008,851.59,757.1
Gross Profit,783,684,537.87,411.77
Total Operating Expenses,1982,1615,1385.71,1151.72
"Selling/General/Admin. Expenses, Total 840 511 415.63 359.23  Research & Development - - 7.2 8.04  Depreciation / Amortization 143 118 96.99 30.34  Interest Expense (Income) - Net Operating -15 -15 - -  Unusual Expense (Income) - 73.47 14.29 -3  Other Operating Expenses, Total -128 -7 - -","Selling/General/Admin. Expenses, Total 840 511 415.63 359.23  Research & Development - - 7.2 8.04  Depreciation / Amortization 143 118 96.99 30.34  Interest Expense (Income) - Net Operating -15 -15 - -  Unusual Expense (Income) - 73.47 14.29 -3  Other Operating Expenses, Total -128 -7 - -","Selling/General/Admin. Expenses, Total 840 511 415.63 359.23  Research & Development - - 7.2 8.04  Depreciation / Amortization 143 118 96.99 30.34  Interest Expense (Income) - Net Operating -15 -15 - -  Unusual Expense (Income) - 73.47 14.29 -3  Other Operating Expenses, Total -128 -7 - -","Selling/General/Admin. Expenses, Total 840 511 415.63 359.23  Research & Development - - 7.2 8.04  Depreciation / Amortization 143 118 96.99 30.34  Interest Expense (Income) - Net Operating -15 -15 - -  Unusual Expense (Income) - 73.47 14.29 -3  Other Operating Expenses, Total -128 -7 - -","Selling/General/Admin. Expenses, Total 840 511 415.63 359.23  Research & Development - - 7.2 8.04  Depreciation / Amortization 143 118 96.99 30.34  Interest Expense (Income) - Net Operating -15 -15 - -  Unusual Expense (Income) - 73.47 14.29 -3  Other Operating Expenses, Total -128 -7 - -"
"Selling/General/Admin. Expenses, Total",840,511,415.63,359.23
Research & Development,-,-,7.2,8.04
Depreciation / Amortization,143,118,96.99,30.34
Interest Expense (Income) - Net Operating,-15,-15,-,-
Unusual Expense (Income),-,73.47,14.29,-3
"Other Operating Expenses, Total",-128,-7,-,-
Operating Income,-57,77,3.76,17.15
"Interest Income (Expense), Net Non-Operating",-,72.79,16.49,1.3
Gain (Loss) on Sale of Assets,87,-69,-,-
"Other, Net",363,55,2,0.38
Net Income Before Taxes,-507,91,22.25,18.83
Provision for Income Taxes,25,83,53.55,34.16
Net Income After Taxes,-532,8,-31.3,-15.33
Minority Interest,25,17,-10.47,-2.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-534,2,-41.77,-17.45
Total Extraordinary Items,-,-,-,-
Net Income,-534,2,-41.77,-17.45
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-534,2,-41.77,-17.45
Dilution Adjustment,-,-0.307,-,-
Diluted Net Income,-534,2.31,-41.77,-17.45
Diluted Weighted Average Shares,14.55,14.42,13.82,12.44
Diluted EPS Excluding Extraordinary Items,-36.7,0.141,-3.02,-1.4
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.58,6.69,4.67,0.88
