Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,37259,35186,27523.85,22674.83
"Revenue 37259 35186.18 27523.85 22674.83  Other Revenue, Total - - - -","Revenue 37259 35186.18 27523.85 22674.83  Other Revenue, Total - - - -","Revenue 37259 35186.18 27523.85 22674.83  Other Revenue, Total - - - -","Revenue 37259 35186.18 27523.85 22674.83  Other Revenue, Total - - - -","Revenue 37259 35186.18 27523.85 22674.83  Other Revenue, Total - - - -"
Revenue,37259,35186.18,27523.85,22674.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30259,29555.5,22183.11,18163.76
Gross Profit,7000,5630.68,5340.74,4511.08
Total Operating Expenses,34339,32961.44,25430.78,20772.67
"Selling/General/Admin. Expenses, Total 4080 3421.97 3247.67 2579.22  Research & Development - - - -  Depreciation / Amortization 111 - - 28.18  Interest Expense (Income) - Net Operating -280 - - -  Unusual Expense (Income) - -16.02 - 1.52  Other Operating Expenses, Total 169 - - -","Selling/General/Admin. Expenses, Total 4080 3421.97 3247.67 2579.22  Research & Development - - - -  Depreciation / Amortization 111 - - 28.18  Interest Expense (Income) - Net Operating -280 - - -  Unusual Expense (Income) - -16.02 - 1.52  Other Operating Expenses, Total 169 - - -","Selling/General/Admin. Expenses, Total 4080 3421.97 3247.67 2579.22  Research & Development - - - -  Depreciation / Amortization 111 - - 28.18  Interest Expense (Income) - Net Operating -280 - - -  Unusual Expense (Income) - -16.02 - 1.52  Other Operating Expenses, Total 169 - - -","Selling/General/Admin. Expenses, Total 4080 3421.97 3247.67 2579.22  Research & Development - - - -  Depreciation / Amortization 111 - - 28.18  Interest Expense (Income) - Net Operating -280 - - -  Unusual Expense (Income) - -16.02 - 1.52  Other Operating Expenses, Total 169 - - -","Selling/General/Admin. Expenses, Total 4080 3421.97 3247.67 2579.22  Research & Development - - - -  Depreciation / Amortization 111 - - 28.18  Interest Expense (Income) - Net Operating -280 - - -  Unusual Expense (Income) - -16.02 - 1.52  Other Operating Expenses, Total 169 - - -"
"Selling/General/Admin. Expenses, Total",4080,3421.97,3247.67,2579.22
Research & Development,-,-,-,-
Depreciation / Amortization,111,-,-,28.18
Interest Expense (Income) - Net Operating,-280,-,-,-
Unusual Expense (Income),-,-16.02,-,1.52
"Other Operating Expenses, Total",169,-,-,-
Operating Income,2920,2224.73,2093.07,1902.16
"Interest Income (Expense), Net Non-Operating",-,-231.24,-217.59,-209.98
Gain (Loss) on Sale of Assets,-49,-,-,-
"Other, Net",452,-58.86,-84.69,-148.69
Net Income Before Taxes,2517,1934.63,1790.78,1543.49
Provision for Income Taxes,925,710.19,620.68,588.86
Net Income After Taxes,1592,1224.44,1170.09,954.64
Minority Interest,93,-7.39,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1576,1217.05,1170.09,954.64
Total Extraordinary Items,-,-,-,-
Net Income,1576,1217.05,1170.09,954.64
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1576,1217.05,1170.09,954.64
Dilution Adjustment,-,-,-,-
Diluted Net Income,1576,1217.05,1170.09,954.64
Diluted Weighted Average Shares,7.34,7.34,7.29,7.24
Diluted EPS Excluding Extraordinary Items,214.84,165.7,160.42,131.82
DPS - Common Stock Primary Issue,-,27,26,25
Diluted Normalized EPS,216.44,164.32,160.42,131.95
