Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,1180,1216,1050.77,1088.26
"Revenue 1180 1216 1050.77 1088.26  Other Revenue, Total - - - -","Revenue 1180 1216 1050.77 1088.26  Other Revenue, Total - - - -","Revenue 1180 1216 1050.77 1088.26  Other Revenue, Total - - - -","Revenue 1180 1216 1050.77 1088.26  Other Revenue, Total - - - -","Revenue 1180 1216 1050.77 1088.26  Other Revenue, Total - - - -"
Revenue,1180,1216,1050.77,1088.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",641,697,621.61,648.84
Gross Profit,539,519,429.15,439.42
Total Operating Expenses,1042,1093,940.66,984.43
"Selling/General/Admin. Expenses, Total 401 381 296.27 305.87  Research & Development 18 15 21.04 25.87  Depreciation / Amortization 141 128 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.48 1.73 3.86  Other Operating Expenses, Total -159 -128 - -","Selling/General/Admin. Expenses, Total 401 381 296.27 305.87  Research & Development 18 15 21.04 25.87  Depreciation / Amortization 141 128 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.48 1.73 3.86  Other Operating Expenses, Total -159 -128 - -","Selling/General/Admin. Expenses, Total 401 381 296.27 305.87  Research & Development 18 15 21.04 25.87  Depreciation / Amortization 141 128 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.48 1.73 3.86  Other Operating Expenses, Total -159 -128 - -","Selling/General/Admin. Expenses, Total 401 381 296.27 305.87  Research & Development 18 15 21.04 25.87  Depreciation / Amortization 141 128 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.48 1.73 3.86  Other Operating Expenses, Total -159 -128 - -","Selling/General/Admin. Expenses, Total 401 381 296.27 305.87  Research & Development 18 15 21.04 25.87  Depreciation / Amortization 141 128 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.48 1.73 3.86  Other Operating Expenses, Total -159 -128 - -"
"Selling/General/Admin. Expenses, Total",401,381,296.27,305.87
Research & Development,18,15,21.04,25.87
Depreciation / Amortization,141,128,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.48,1.73,3.86
"Other Operating Expenses, Total",-159,-128,-,-
Operating Income,138,123,110.11,103.83
"Interest Income (Expense), Net Non-Operating",-,0.57,-0.01,-
Gain (Loss) on Sale of Assets,-,-4,0.18,-
"Other, Net",-1,1,0.23,0.45
Net Income Before Taxes,139,126,110.51,104.28
Provision for Income Taxes,51,46,35.22,31.38
Net Income After Taxes,88,80,75.3,72.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,88,80,75.3,72.9
Total Extraordinary Items,-,-,-,-
Net Income,88,80,75.3,72.9
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,88,80,75.3,72.9
Dilution Adjustment,-0.226,-0.41,-,-
Diluted Net Income,88.23,80.41,75.3,72.9
Diluted Weighted Average Shares,1.06,1.06,1.05,1.07
Diluted EPS Excluding Extraordinary Items,83.02,75.87,71.48,68.28
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,81.88,76.97,72.48,70.81
