Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2757.14,3895.41,2736.59,332644
"Revenue 2757.14 3895.41 2736.59 332644  Other Revenue, Total - - - -","Revenue 2757.14 3895.41 2736.59 332644  Other Revenue, Total - - - -","Revenue 2757.14 3895.41 2736.59 332644  Other Revenue, Total - - - -","Revenue 2757.14 3895.41 2736.59 332644  Other Revenue, Total - - - -","Revenue 2757.14 3895.41 2736.59 332644  Other Revenue, Total - - - -"
Revenue,2757.14,3895.41,2736.59,332644
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2688.46,4120.69,2806.47,325148
Gross Profit,68.69,-225.28,-69.89,7496
Total Operating Expenses,2808.99,4241.88,2889.1,354255
"Selling/General/Admin. Expenses, Total 154.07 145.8 110.32 10112  Research & Development - - 482 232  Depreciation / Amortization 5256 4737 30.76 1992  Interest Expense (Income) - Net Operating -85.42 -82.09 -56.79 -  Unusual Expense (Income) - 69.66 9.32 16770  Other Operating Expenses, Total -5204.12 -4679.51 -10.98 1","Selling/General/Admin. Expenses, Total 154.07 145.8 110.32 10112  Research & Development - - 482 232  Depreciation / Amortization 5256 4737 30.76 1992  Interest Expense (Income) - Net Operating -85.42 -82.09 -56.79 -  Unusual Expense (Income) - 69.66 9.32 16770  Other Operating Expenses, Total -5204.12 -4679.51 -10.98 1","Selling/General/Admin. Expenses, Total 154.07 145.8 110.32 10112  Research & Development - - 482 232  Depreciation / Amortization 5256 4737 30.76 1992  Interest Expense (Income) - Net Operating -85.42 -82.09 -56.79 -  Unusual Expense (Income) - 69.66 9.32 16770  Other Operating Expenses, Total -5204.12 -4679.51 -10.98 1","Selling/General/Admin. Expenses, Total 154.07 145.8 110.32 10112  Research & Development - - 482 232  Depreciation / Amortization 5256 4737 30.76 1992  Interest Expense (Income) - Net Operating -85.42 -82.09 -56.79 -  Unusual Expense (Income) - 69.66 9.32 16770  Other Operating Expenses, Total -5204.12 -4679.51 -10.98 1","Selling/General/Admin. Expenses, Total 154.07 145.8 110.32 10112  Research & Development - - 482 232  Depreciation / Amortization 5256 4737 30.76 1992  Interest Expense (Income) - Net Operating -85.42 -82.09 -56.79 -  Unusual Expense (Income) - 69.66 9.32 16770  Other Operating Expenses, Total -5204.12 -4679.51 -10.98 1"
"Selling/General/Admin. Expenses, Total",154.07,145.8,110.32,10112
Research & Development,-,-,482,232
Depreciation / Amortization,5256,4737,30.76,1992
Interest Expense (Income) - Net Operating,-85.42,-82.09,-56.79,-
Unusual Expense (Income),-,69.66,9.32,16770
"Other Operating Expenses, Total",-5204.12,-4679.51,-10.98,1
Operating Income,-51.85,-346.47,-152.51,-21611
"Interest Income (Expense), Net Non-Operating",-,46.33,35.97,5986
Gain (Loss) on Sale of Assets,-,-,-,327
"Other, Net",-107.01,-2.55,0.77,-260
Net Income Before Taxes,55.17,-343.92,-115.77,-15558
Provision for Income Taxes,13.77,15.6,17.94,2121
Net Income After Taxes,41.4,-359.52,-133.71,-17679
Minority Interest,3912,22.22,1.8,-547
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,37.61,-363.56,-131.91,-18226
Total Extraordinary Items,-,-,-,-
Net Income,37.61,-363.56,-131.91,-18226
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,37.61,-363.56,-131.91,-18227
Dilution Adjustment,-,-,-,-
Diluted Net Income,37.61,-363.56,-131.91,-18227
Diluted Weighted Average Shares,56.39,56.36,56.35,56.35
Diluted EPS Excluding Extraordinary Items,0.667,-6.45,-2.34,-323.46
DPS - Common Stock Primary Issue,-,0.13,0.44,45
Diluted Normalized EPS,0.544,-,-2.23,-130.97
