Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,4575,5260,6025.33,6008.47
"Revenue 4575 5260 6025.33 6008.47  Other Revenue, Total - - - -","Revenue 4575 5260 6025.33 6008.47  Other Revenue, Total - - - -","Revenue 4575 5260 6025.33 6008.47  Other Revenue, Total - - - -","Revenue 4575 5260 6025.33 6008.47  Other Revenue, Total - - - -","Revenue 4575 5260 6025.33 6008.47  Other Revenue, Total - - - -"
Revenue,4575,5260,6025.33,6008.47
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2522,2903,3437.55,3405.42
Gross Profit,2053,2357,2587.78,2603.05
Total Operating Expenses,4832,5759,6740.46,6044.38
"Selling/General/Admin. Expenses, Total 2265 2674 3034.75 2620.45  Research & Development - - - -  Depreciation / Amortization 66 78 - -  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 137.54 268.16 18.52  Other Operating Expenses, Total -9 111 - -0","Selling/General/Admin. Expenses, Total 2265 2674 3034.75 2620.45  Research & Development - - - -  Depreciation / Amortization 66 78 - -  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 137.54 268.16 18.52  Other Operating Expenses, Total -9 111 - -0","Selling/General/Admin. Expenses, Total 2265 2674 3034.75 2620.45  Research & Development - - - -  Depreciation / Amortization 66 78 - -  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 137.54 268.16 18.52  Other Operating Expenses, Total -9 111 - -0","Selling/General/Admin. Expenses, Total 2265 2674 3034.75 2620.45  Research & Development - - - -  Depreciation / Amortization 66 78 - -  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 137.54 268.16 18.52  Other Operating Expenses, Total -9 111 - -0","Selling/General/Admin. Expenses, Total 2265 2674 3034.75 2620.45  Research & Development - - - -  Depreciation / Amortization 66 78 - -  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 137.54 268.16 18.52  Other Operating Expenses, Total -9 111 - -0"
"Selling/General/Admin. Expenses, Total",2265,2674,3034.75,2620.45
Research & Development,-,-,-,-
Depreciation / Amortization,66,78,-,-
Interest Expense (Income) - Net Operating,-12,-7,-,-
Unusual Expense (Income),-,137.54,268.16,18.52
"Other Operating Expenses, Total",-9,111,-,-0
Operating Income,-257,-499,-715.13,-35.92
"Interest Income (Expense), Net Non-Operating",-,34.98,-6.27,-1.58
Gain (Loss) on Sale of Assets,38,63,-0.01,0.03
"Other, Net",-104,26,12.53,0.01
Net Income Before Taxes,-191,-588,-708.87,-37.46
Provision for Income Taxes,-,-3,18.71,-2.51
Net Income After Taxes,-191,-585,-727.59,-34.95
Minority Interest,94,444,82.45,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-170,-549,-645.13,-34.95
Total Extraordinary Items,-,-,-,-
Net Income,-170,-549,-645.13,-34.95
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-170,-549,-645.13,-34.95
Dilution Adjustment,-,-,-,-
Diluted Net Income,-170,-549,-645.13,-34.95
Diluted Weighted Average Shares,2.14,2,2.01,2.03
Diluted EPS Excluding Extraordinary Items,-79.53,-274.96,-320.81,-17.2
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-60.64,-142.86,-143.59,-11.28
