Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10399,9839,10005,10841.93
"Revenue 10399 9839 10005 10841.93  Other Revenue, Total - - - -","Revenue 10399 9839 10005 10841.93  Other Revenue, Total - - - -","Revenue 10399 9839 10005 10841.93  Other Revenue, Total - - - -","Revenue 10399 9839 10005 10841.93  Other Revenue, Total - - - -","Revenue 10399 9839 10005 10841.93  Other Revenue, Total - - - -"
Revenue,10399,9839,10005,10841.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6895,6588,7097,7478.44
Gross Profit,3504,3251,2908,3363.49
Total Operating Expenses,9575,9210,9773,10418.37
"Selling/General/Admin. Expenses, Total 2680 2622 2676 2935.23  Research & Development 108 107 115 -  Depreciation / Amortization 557 524 640 -  Interest Expense (Income) - Net Operating -9 -9 -9 -  Unusual Expense (Income) - 134.05 - 4.7  Other Operating Expenses, Total -656 -622 -746 -","Selling/General/Admin. Expenses, Total 2680 2622 2676 2935.23  Research & Development 108 107 115 -  Depreciation / Amortization 557 524 640 -  Interest Expense (Income) - Net Operating -9 -9 -9 -  Unusual Expense (Income) - 134.05 - 4.7  Other Operating Expenses, Total -656 -622 -746 -","Selling/General/Admin. Expenses, Total 2680 2622 2676 2935.23  Research & Development 108 107 115 -  Depreciation / Amortization 557 524 640 -  Interest Expense (Income) - Net Operating -9 -9 -9 -  Unusual Expense (Income) - 134.05 - 4.7  Other Operating Expenses, Total -656 -622 -746 -","Selling/General/Admin. Expenses, Total 2680 2622 2676 2935.23  Research & Development 108 107 115 -  Depreciation / Amortization 557 524 640 -  Interest Expense (Income) - Net Operating -9 -9 -9 -  Unusual Expense (Income) - 134.05 - 4.7  Other Operating Expenses, Total -656 -622 -746 -","Selling/General/Admin. Expenses, Total 2680 2622 2676 2935.23  Research & Development 108 107 115 -  Depreciation / Amortization 557 524 640 -  Interest Expense (Income) - Net Operating -9 -9 -9 -  Unusual Expense (Income) - 134.05 - 4.7  Other Operating Expenses, Total -656 -622 -746 -"
"Selling/General/Admin. Expenses, Total",2680,2622,2676,2935.23
Research & Development,108,107,115,-
Depreciation / Amortization,557,524,640,-
Interest Expense (Income) - Net Operating,-9,-9,-9,-
Unusual Expense (Income),-,134.05,-,4.7
"Other Operating Expenses, Total",-656,-622,-746,-
Operating Income,824,629,232,423.56
"Interest Income (Expense), Net Non-Operating",-,161.01,137.33,173.19
Gain (Loss) on Sale of Assets,-12,-170,-22,-65.13
"Other, Net",-219,97,-232,85.17
Net Income Before Taxes,1055,702,486,616.79
Provision for Income Taxes,289,212,158,194.81
Net Income After Taxes,766,490,328,421.97
Minority Interest,404,372,332,-3.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,750,499,329,418.85
Total Extraordinary Items,-,-,-,-
Net Income,750,499,329,418.85
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,750,499,329,418.85
Dilution Adjustment,-,-,-,-
Diluted Net Income,750,499,329,418.85
Diluted Weighted Average Shares,18.8,18.93,19.04,19.16
Diluted EPS Excluding Extraordinary Items,39.89,26.37,17.28,21.86
DPS - Common Stock Primary Issue,-,13,13,13
Diluted Normalized EPS,34.62,29.27,16.73,24.36
