Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16254,18714,16622.47,12969.56
"Revenue 16254 18714 16622.47 12969.56  Other Revenue, Total - - - -","Revenue 16254 18714 16622.47 12969.56  Other Revenue, Total - - - -","Revenue 16254 18714 16622.47 12969.56  Other Revenue, Total - - - -","Revenue 16254 18714 16622.47 12969.56  Other Revenue, Total - - - -","Revenue 16254 18714 16622.47 12969.56  Other Revenue, Total - - - -"
Revenue,16254,18714,16622.47,12969.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14678,16524,14658.03,10854.17
Gross Profit,1576,2190,1964.44,2115.4
Total Operating Expenses,15687,17512,15663.44,11933.59
"Selling/General/Admin. Expenses, Total 1009 890 927.9 974.58  Research & Development - 344 - -  Depreciation / Amortization 84 117 81.02 106  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.34 -3.5 -1.15  Other Operating Expenses, Total -338 -363 - -","Selling/General/Admin. Expenses, Total 1009 890 927.9 974.58  Research & Development - 344 - -  Depreciation / Amortization 84 117 81.02 106  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.34 -3.5 -1.15  Other Operating Expenses, Total -338 -363 - -","Selling/General/Admin. Expenses, Total 1009 890 927.9 974.58  Research & Development - 344 - -  Depreciation / Amortization 84 117 81.02 106  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.34 -3.5 -1.15  Other Operating Expenses, Total -338 -363 - -","Selling/General/Admin. Expenses, Total 1009 890 927.9 974.58  Research & Development - 344 - -  Depreciation / Amortization 84 117 81.02 106  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.34 -3.5 -1.15  Other Operating Expenses, Total -338 -363 - -","Selling/General/Admin. Expenses, Total 1009 890 927.9 974.58  Research & Development - 344 - -  Depreciation / Amortization 84 117 81.02 106  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.34 -3.5 -1.15  Other Operating Expenses, Total -338 -363 - -"
"Selling/General/Admin. Expenses, Total",1009,890,927.9,974.58
Research & Development,-,344,-,-
Depreciation / Amortization,84,117,81.02,106
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-0.34,-3.5,-1.15
"Other Operating Expenses, Total",-338,-363,-,-
Operating Income,567,1202,959.02,1035.97
"Interest Income (Expense), Net Non-Operating",-,132.15,110.02,125.1
Gain (Loss) on Sale of Assets,6,-,0.24,-
"Other, Net",-202,-137,4.24,5.26
Net Income Before Taxes,763,1339,1073.52,1166.33
Provision for Income Taxes,194,365,283,308.21
Net Income After Taxes,569,974,790.52,858.13
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,569,974,790.52,858.13
Total Extraordinary Items,-,-,-,-
Net Income,569,974,790.52,858.13
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,569,974,790.52,858.13
Dilution Adjustment,-,-,-,-
Diluted Net Income,569,974,790.52,858.13
Diluted Weighted Average Shares,5.85,5.9,5.88,5.85
Diluted EPS Excluding Extraordinary Items,97.19,165.16,134.53,146.61
DPS - Common Stock Primary Issue,-,80,80,80
Diluted Normalized EPS,80.39,141.8,134.06,146.47
